global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
1999.4544256441263	-10.025380833781584	100.5082608623551	3997818.000227883	2950.517972794047	2.436383019195091	8705556.307780694	5.935962216222188	2056.0647753241924	-15.3861385700111	4227402.360328922	236.7332600955832	2391.26395399814	1797.0787259392912	0.8254249999999999	29.828262	0.1513816137212377	0.0744909208079806	0.0162908819	0.0031348065	-0.0381149029	0.0062567633	0.075300703	0.051032253	0.0184135344	0.0432753076	-0.0294083179	-0.0703127072	-0.0406026341	0.0692563866	-0.0067025539	0.0275272026	0.0170842794	0.0281052499	0.0087022401	-0.0089613237	-0.0381747004	-0.0288970127	-0.0293986717	0.0010172219	-0.0342831537	-0.061174957	-0.0310938729	0.0170189817	0.0485971246	0.0181863148	-0.013312298	0.1205951359	-0.0104714956	-0.0579013617	-0.0337835722	0.000493639	-0.019662724	0.0369112468	-0.0062248993	0.0193346914	0.0353405713	0.024530061	-0.055891292	-0.016401817	0.0293822271	-0.0082262062	0.0369775839	-0.0649376378	-0.0731996271	0.0740429322	0.0918035025	-0.0244635734	0.0434935344	0.0072160997	-0.0107917187	-0.0221165763	0.0088863897	-0.0136649329	-0.0258581478	0.0178765149	0.0274741227	-0.0436500573	0.0504722062	0.0099457807	0.0022294834	0.0059910287	0.0071493911	-0.0006966543	0.0163395763	-8.64168e-05	0.0127314487	-0.0165266456	-0.0508685911	-0.0430578035	-0.0012444579	0.0741030759	-0.0055775081	-0.0223686765	-0.0693934478	0.060390626	0.0363043104	-0.080282427	0.0076839116	0.0760722702	-0.049365311	0.0116822519389216	-0.0044684532707321	0.0001364750103644	1.996707463271729e-05	0.0651869742466715	-0.0183902618817057	0.0042493416114362	0.0003382017320777	-0.6377039784562584	0.0550409524246546	0.003029506443813	0.40666636413894	-0.0394821280738672	0.0009380739125091	0.0015588384372412	8.799826653301318e-07	0.0006312407344633	-5.782397316470001e-05	3.984648648457664e-07	3.343611872551946e-09	-0.0004307049549323	0.000473741037209	2.2443057033595387e-07	1.855067582032346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1994.490105069363	-4.964320574763406	24.64447876901927	3977990.779219599	2944.443652568419	-6.074320225628071	8669748.423150454	36.89736620347426	2058.6850447535785	2.620269429386098	4238184.113492044	6.865811882575351	2389.8291942306846	1786.5428956648668	0.71919	25.98925	0.0978171290063329	0.0492048958395962	0.0238573472	-0.0063396829	-0.0219841745	-0.0080796084	0.0362023536	0.0340447138	0.0083150113	-0.0506806177	-0.0765836969	0.008374068	-0.0207208763	0.0734083321	-0.0070862496	0.0385830561	0.0266137645	0.0472990474	-0.0300595095	-0.0545806643	0.0254548413	0.0515153678	0.003511103	-0.0241455772	-0.0096064336	0.011202877	0.0257377417	0.0081970552	0.108430372	0.012792476	0.0593164624	0.0204736845	0.0414422681	-0.0546181122	0.0041101483	0.0060255018	0.0256538708	0.0166211927	0.0226114087	-0.0169748555	0.0226473519	0.0251394676	-0.0697669266	-0.0384040773	0.0033961986	0.0258914157	-0.0066608131	-0.0220742643	0.061870545	0.0248662549	0.0197338236	-0.011535263	0.0189986704	0.0109301118	-0.026042399	-0.0144553546	-0.006732914	-0.0119841363	-0.0403267083	0.0333309239	0.0097718313	-0.0525112324	0.020312022	-0.010149742	0.0021828758	-0.0217639382	0.0385847404	0.0103938122	0.0012383272	0.0200113448	0.0072091345	-0.0345129728	0.0071224874	-0.0778986611	0.0123435693	0.0736657311	-0.0206645603	-0.0231897558	-0.0684771651	0.0620868871	0.0332099078	-0.0809511339	0.0127728206	0.0736957799	-0.0546342852	0.0012864483494183	-0.0103958035895032	1.6549493557210686e-06	0.0001080727322715	0.1015491537076229	0.0363621794609513	0.0103122306187344	0.0013222080951504	-0.615996269941185	0.0217077085150734	0.0004712246089753	0.3794514045814532	-0.0395906452428961	-0.0001085171690288	0.0015674191907488	1.1775975974046305e-08	0.0004960113616054	-0.0001352293728579	2.460272708416429e-07	1.8286983283540942e-08	-0.0007739871618616	-0.0003432822069293	1.1784267359425077e-07	5.990561267265747e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1993.6218710583423	-0.8682340110206042	0.7538302978929265	3974528.164762166	2947.57288608668	3.129233518260662	8688185.91879336	9.792102411806	2055.27793693975	-3.4071078138285884	4224167.398071314	11.608383655051822	2392.100742100552	1780.094202177081	0.725485	26.216745	0.139228991134528	0.0722008163032295	0.0226191969	0.0051866065	-0.03472749	0.0138078329	0.0939273059	0.0675443718	0.0086276239	-0.013449351	-0.0942514704	0.0793561217	-0.0225623064	0.0542302308	0.0001864292	0.0303342448	0.0101176422	0.0199946543	-0.0059722506	-0.0285952593	-0.020145728	-0.0212630748	-0.0211690786	-0.0004378538	-0.021441869	-0.047980061	-0.0180944863	-0.0073982479	0.0489811775	-0.011489288	-0.0024524867	0.0503249089	-0.0132766317	-0.0211927949	-0.1043317728	3.41182e-05	0.0136983134	-0.0004527041	0.0170491756	0.0451870207	0.0042859926	0.0460919831	-0.0637675273	-0.0068179241	0.0022190462	-0.0188977109	-0.0328310699	0.0131737905	0.0105473094	0.0200074411	0.0147241979	-0.0085731697	0.0494365404	0.0133250823	-0.0232482211	-0.022558007	-0.0045524373	-0.0002612631	-0.0435412473	0.02231585	0.0084479505	-0.0494762303	0.0601893602	0.0042649721	-0.0125617702	0.0280511834	0.0130368542	0.0177273409	-0.0078611301	-0.0256177631	-0.0181411122	0.025285049	-0.0969552297	-0.0591817685	0.007402745	0.0663196633	-0.0281701127	-0.024008292	-0.0675308461	0.0637218759	0.0300572439	-0.0813979594	0.0178113211	0.0709234662	-0.0595200392	0.0097828438164668	0.0084963954670485	9.570403313738272e-05	7.218873593248228e-05	0.0886920690964387	-0.0128570846111841	0.0078662831206074	0.0001653046246991	-0.6780982565171954	-0.0621019865760104	0.0038566567366869	0.4598172454916601	-0.0402510262576513	-0.0006603810147551	0.0016201451147941	4.3610308464910587e-07	0.0007288445532167	0.0002328331916112	5.31214382753651e-07	5.421129511590432e-08	-0.0009962434451008	-0.0002222562832391	4.939785543930345e-08	9.925010019063106e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2001.6984340721383	8.076563013795976	65.23087011581714	4006796.620966851	2928.0348754133915	-19.538010673288227	8573388.231637115	381.7338610695247	2056.133678341128	0.8557414013780544	4227685.703208617	0.7322933460324764	2387.0129466606504	1794.4899648329576	0.900739	32.549873	0.2593588722075673	0.1298607167117763	0.0319709558	-0.0135561303	-0.0283302176	0.0152823374	0.0362658696	-0.0102425097	-0.0080394754	-0.0096989443	-0.0362340779	0.0032854256	-0.0309225863	-0.0147917361	0.0193196035	0.066280485	0.0063775162	0.0831260063	0.0482311947	-0.0296420461	-0.0250278113	-0.0092449422	0.0477949458	-0.0367625841	0.0368861761	-0.0195531287	0.056356984	-0.0930657866	0.0207209871	-0.0236677091	-0.0410354547	0.1054316208	0.037458083	-0.0302983235	-0.0660437441	-0.0040406365	0.0070701818	0.0410447634	0.0500803315	-0.0675601832	0.0375773215	-0.0078166812	-0.0439401266	-0.0112227061	-0.0359947282	0.0207011028	-0.0472479139	0.0401590574	0.1123858034	0.0432895582	0.0506800205	0.0915325725	0.038982814	0.0128723943	-0.0339533897	-0.0226466898	0.0198202983	0.0129607389	-0.0173916969	-0.004658	-0.0146966406	-0.0307013804	0.0475774786	0.0181953386	-0.0329126644	0.0160336075	-0.0233607871	-0.0596614731	0.0143375421	-0.0281755362	0.0205156609	0.053729102	-0.0204622242	-0.0297351112	0.0041899602	0.0116740822	0.0163817389	-0.0248241955	-0.0665549058	0.0652939789	0.0268518493	-0.0816216788	0.0227795284	0.0677702193	-0.0639883028	-0.0190414368619258	-0.0288242806783926	0.0003625763177667	0.0008308391566267	0.0781589913481752	-0.0105330777482635	0.0061088279285641	0.0001109457268509	-0.7144008314635215	-0.0363025749463261	0.0013178769477336	0.5103685479957709	-0.0408962134668358	-0.0006451872091845	0.001672500275925	4.162665348952857e-07	0.0026731527082082	0.0019443081549914	7.145745401400833e-06	3.78033420156645e-06	-0.0020807268576165	-0.0010844834125157	1.1761042720216983e-06	4.329424256006635e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2004.687323521082	2.9888894489436098	8.933460138006435	4018771.265086119	2915.790723554928	-12.244151858463738	8501835.543568969	149.919254733121	2064.558790834042	8.425112492914195	4262403.000810122	70.98252051825884	2385.262034165044	1781.6506884587704	1.016735	36.741577	0.3199917175614676	0.1619431553533155	0.0214584038	-0.0275253752	-0.0052181402	0.0027718223	-0.0333887357	-0.0786503664	-0.0111555837	0.023050787	0.0457333291	-0.118651318	-0.0018448621	0.0065024026	0.0134201867	0.018658534	-0.0084719071	0.0342712309	-0.0046642438	-0.01849572	0.0408347474	0.0353514013	0.0696108516	-0.0391373478	-0.0177843147	0.0254831129	0.0293016044	0.0372460125	0.0668006881	0.0213570698	0.0181597206	-0.0762892202	-0.0010380357	0.0002510387	0.0394387244	0.002969157	-0.0390981246	0.0705039244	-0.0059345977	-0.0828058996	0.014695295	-0.0642191267	-0.0174317014	-0.0053795972	0.0562396088	0.0131767165	0.0704207305	-0.0025207868	0.0497334084	0.0312343793	0.0491552868	-0.0053279827	-0.0494088854	-0.001496861	-0.0390938834	-0.0069821176	0.0101965247	0.0108673312	-0.0117316618	0.0247373892	-0.0357824554	-0.0209720417	-0.0082467612	0.0169135257	9.6688e-05	-0.0088021209	-0.0043813984	-0.0103678301	-0.0060508149	0.0178420155	0.007356745	-0.0420124318	0.0386194655	-0.0063711596	-0.010295007	-0.0060987932	0.0532657107	-0.0256373767	-0.0655497724	0.0668016447	0.0235993474	-0.0816216788	0.0276578354	0.0642529755	-0.0680077345	-0.0253609228225855	-0.0063194859606597	0.0006431764064131	3.993590280697506e-05	0.1450957031532596	0.0669367118050844	0.0210527630735388	0.0044805233872769	-0.7760229931061602	-0.0616221616426386	0.0037972908055114	0.6022116858294435	-0.0404572990802291	0.0004389143866066	0.0016367930488671	1.9264583877033278e-07	0.0007845958953336	-0.0018885568128745	6.155907189743334e-07	3.566646835455065e-06	-0.0007059308940361	0.0013747959635804	1.8900639414769607e-06	4.983384271546076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010.092387754152	5.405064233070107	29.21471936361374	4040471.407307188	2963.0200120422737	47.22928848734591	8779487.591762995	2230.605691020945	2069.6149429009884	5.056152066946197	4283306.011879061	25.5646737240843	2400.721881040593	1802.7334319497247	0.957018	34.583611	0.3607669566741344	0.1806325001946072	0.0344992933	-0.0082285534	-0.0337278354	0.0433683341	0.0607351487	-0.0118079694	0.0353864334	0.0524724816	-0.0195372428	0.0667798681	-0.0353838045	0.0496240093	0.0387344761	-0.0084804203	-0.0001591583	-0.037690521	0.0270478271	-0.0229665932	0.0005081841	0.0378662027	0.0249247554	-0.0256316828	-0.0544179956	-0.0410903123	-0.0319790743	0.0169932498	0.0306918837	0.0478477212	-0.0585723832	0.0177223636	0.0129230977	-0.0238999209	-0.0388759794	-0.0278329886	-0.0178582665	0.0190076945	-0.0211056365	0.0614552678	-0.0148351069	-0.0048968653	-0.0653417023	-0.0034249054	0.0472446959	-0.0118147398	0.0276642524	0.0024012821	0.0214934813	0.0096983237	-0.0139351692	0.0099729818	0.0839184573	0.028098831	-0.0353560048	-0.0301183509	0.0144118638	0.005408088	-0.0470786684	0.0195680024	-0.0147436885	-0.046760764	0.0767374583	-0.002215201	-0.0322196142	0.0515737472	-0.0002739432	-0.0026530097	0.0309105223	-0.0059386776	-0.0047771595	0.0278849073	-0.1184069509	0.0068941235	0.00148481	0.0606338112	0.0129443272	-0.0264477464	-0.0645158866	0.0682433853	0.0203054443	-0.0813979594	0.0324269895	0.060390626	-0.0715501408	-0.0171835592686591	0.0081773635539264	0.0002952747091395	6.686927469308382e-05	0.1025697460250825	-0.0425259571281771	0.0105205527996499	0.0018084570296675	-0.6862721960427791	0.089750797063381	0.0080552055735122	0.4709695270613786	-0.0423337129825007	-0.0018764139022715	0.0017921432548847	3.5209291326381265e-06	0.0020912587579631	0.0013066628626295	4.373363192757368e-06	1.7073678365751197e-06	-0.001929110907708	-0.0012231800136719	1.4961693458463892e-06	3.721468894237984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2002.1036370929048	-7.988750661247195	63.820137127577496	4008418.973660638	2945.379273584284	-17.640738457989755	8675259.065259885	311.1956533431988	2064.05612244898	-5.558820452008149	4260327.67661912	30.900484817664083	2395.6184450415885	1788.2413782130734	0.906595	32.761482	0.2070665839493238	0.1081815733863403	0.0325128516	-0.0369709908	-0.0010247688	-0.0042293284	-0.0084405464	0.0545183929	0.01477046	-0.0195930551	-0.0118312533	-0.0380746724	0.0139598307	0.0032705807	0.0195417647	0.021505281	-0.0132236856	-0.0322976407	0.0341159288	-0.0237488819	-0.0306718403	-0.0077009761	-0.0184380302	0.0374838331	-0.028322668	0.0208342542	-0.0004345559	0.0269667415	0.0450550488	0.044948737	0.0117347469	-0.0182149373	0.0032534333	-0.078084202	0.0040423927	-0.0147627243	0.020387546	-0.00391358	0.0429538739	-0.012332279	-0.0285346616	-0.0082819644	-0.0393316543	-0.0041384037	0.0427624594	0.0183129324	0.0230778395	-0.0083100213	-0.0405433672	0.0059847435	-0.0238149277	0.0333663274	-0.0186414888	0.0099001424	-0.0438868545	-0.0110168707	0.0183008039	0.0070754176	-0.0183938636	0.0238039548	-0.0399917336	-0.040397568	0.0165414797	-0.0060658487	-0.0001148321	0.0098421561	-0.0055614375	-0.0250174484	0.0001287516	0.0096882912	-0.0040848154	0.006894939	0.035223098	-0.0301573423	0.0092749925	0.0200148774	-0.0131750352	-0.0272552159	-0.063453702	0.0696177779	0.0169759185	-0.0809511339	0.0370681691	0.0562039158	-0.0745906743	-0.0001075304771518	0.0170760287915073	1.1562803516493782e-08	0.0002915907592883	0.1156501220693257	0.0130803760442432	0.0133749507346499	0.0001710962374588	-0.7550149923788823	-0.0687427963361031	0.0047255720481069	0.5700476387168836	-0.0419541633616211	0.0003795496208796	0.0017601518233735	1.4405791470985153e-07	0.0012595437549012	-0.0008317150030619	1.5864504705106142e-06	6.917498463182566e-07	-0.0009770278761001	0.0009520830316079	9.064620990756898e-07	9.54583470676672e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2006.3240579165763	4.220420823671475	17.81195192887981	4025336.225374837	2929.80959240498	-15.569681179304098	8583784.247748233	242.41497202517624	2068.9861880624644	4.930065613484203	4280703.846393247	24.30554695325937	2398.480788626845	1788.8324432702532	0.883522	31.927681	0.1181076490077429	0.0651183535613899	0.0339970095	-0.0261863458	-0.0220685067	0.033504661	-0.0093848186	-0.1176976028	-0.0094339084	-0.0542877284	0.0533530004	0.0143019661	-0.0103730432	0.0005595441	0.0358078535	0.010467681	0.0036604306	-0.0163841974	0.0357657719	-0.0155024242	-0.0069271481	0.0437869477	0.0448311704	-0.0343806387	-0.0007669104	0.0599045736	-0.020458204	-0.0011998161	0.0218709265	-0.0090627168	-0.0369727958	-0.017188699	-0.0331043408	-0.0314721422	-0.0573344062	-0.0191243008	0.036775606	-0.0130365269	0.0199721031	-0.0219653645	-0.0268255707	-0.0828637715	0.0079273772	0.0178056185	0.0625845507	0.0163295215	0.0184875884	-0.0027638952	0.0595378855	-0.0099651778	-0.0191386913	-0.0164712556	0.0530509921	0.0218690625	-0.0434167229	-0.0207586378	0.012096881	0.0060362124	-0.0344108018	0.0120593078	-0.0252479692	-0.0532298093	0.0360081219	-0.0196299643	-0.0199302844	0.0129312885	-0.0091945067	-0.0148958915	0.0163822238	-0.0012010377	-0.0002226711	0.0115918522	0.0001259323	0.0203728871	0.0078557183	0.0070617337	0.0047729605	-0.0280596966	-0.0623636846	0.0709234662	0.0136166111	-0.080282427	0.0415630576	0.0517153317	-0.0771080077	-0.0003774376999956	-0.0002699072228438	1.4245921737796856e-07	7.284990894325273e-08	0.1135786989023301	-0.0020714231669956	0.0129001208443461	4.290793936766084e-06	-0.7059402219186239	0.0490747704602583	0.002408333095727	0.498351596922516	-0.0425855665614945	-0.0006314031998734	0.0018135304793634	3.986700008103752e-07	0.0006183885955801	-0.0006411551593211	3.824044551435285e-07	4.110799383240652e-07	-0.0010383004800585	-6.127260395840002e-05	3.754331995842938e-09	1.0780678868897114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2005.981684036501	-0.3423738800752289	0.1172198737577672	4023962.5166899166	2949.374145882261	19.56455347728115	8698807.852398716	382.771752765394	2060.6359860513217	-8.350202011142756	4246220.667009703	69.72587362689252	2397.5520930196376	1788.4448561274846	0.88709	32.056618	0.4478910480016268	0.256329205680407	0.0353729559	-0.0176549223	-0.0477172542	0.0465788434	0.0937202692	-0.044261245	0.0228725051	0.0667723692	0.0396503833	0.080879917	-0.040604337	0.0534588977	0.0179684692	0.0080934526	-0.0117934993	-0.0183255067	0.039430775	0.0139354725	0.0464951416	-0.0213715288	0.0541839089	-0.0637585955	-0.0572651155	0.0093398464	-0.0019946405	-0.0218892828	0.0271031754	0.0210503288	-0.0270948806	0.0246584508	-0.0538560775	-0.0539270596	0.0032352031	-0.0126542618	-0.0032720804	0.0454713523	-0.0299514896	0.0830002495	-0.0373816545	-0.0489493723	-0.0359634754	0.0167973329	0.0530783542	0.0284633982	-0.06991034	-0.0111160294	0.074171371	0.0203050276	-0.0116017954	0.0034084805	0.0750531059	0.0250092615	-0.0426025506	-0.0344514454	0.0026438835	-0.007633152	-0.0829528078	0.0407386904	-0.0200131295	-0.0636963297	0.0909865604	-0.0108136638	-0.0272582033	0.0264252783	0.0048045277	0.0059611125	0.0416519938	-0.0100631926	-0.0149150809	0.0199641553	-0.1007246939	-0.0054080816	0.0263923352	0.117056919	0.0592846579	-0.0288611001	-0.0612463124	0.0721591615	0.0102334157	-0.0793936715	0.0458939156	0.0469489822	-0.0790844839	-0.0012244115105914	-0.0008469738105958	1.499183547268714e-06	7.173646358351701e-07	0.0986017773813472	-0.0149769215209829	0.0097223105027607	0.0002243081782456	-0.5182661759434808	0.1876740459751431	0.0352215475326801	0.2685998291270789	-0.0443473191689318	-0.0017617526074373	0.0019666847174711	3.103772249812126e-06	0.0023588912969563	0.0017405027013761	5.564368150856175e-06	3.029349653497849e-06	-0.0024239073051431	-0.0013856068250846	1.919906273721025e-06	5.875326623926085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2006.506867643464	0.5251836069628553	0.2758178210225148	4026069.809900385	2951.0930763665883	1.718930484327302	8708950.345378814	2.9547220099496934	2067.885997400262	7.250011348940461	4276152.498244077	52.56266455976549	2398.270968750915	1810.1164246996625	0.932807	33.708679	0.4977940056352659	0.3023139475203704	0.0501806301	-0.0257042476	-0.0078308453	0.0187593279	0.0075562068	-0.0001993811	0.0340728538	0.0078514055	-0.0072027996	-0.0775305684	-0.0045559063	-0.0272051798	0.0402984094	0.0287866675	0.0180762971	0.011147577	0.0432464677	-0.0220627635	0.0156959848	0.0237481516	0.0455824457	-0.0170607128	0.0211522198	0.0421521483	0.0738900541	-0.0224167027	-0.0785112924	0.0118495316	0.0484135378	0.0551533801	0.0004828467	0.0050397649	0.0193175804	-0.0359042935	-0.0065830573	0.011287281	0.0270772529	-0.0066590216	0.0304374658	-0.031938379	-0.0174130686	-0.0142408912	0.0254182011	-0.0171421976	0.0102402939	-0.0147403776	0.0173900607	0.0124094925	0.030626609	0.1278150026	-0.0286531079	0.0251335492	-0.0443734007	-0.0161848798	0.0154450756	0.0117272016	-0.0187948343	-7.8351e-05	-0.0390038342	-0.0326628914	0.0441956222	-0.0166487265	-0.0162795102	0.0183591946	-0.0161534906	-0.012060458	-0.005450365	-0.0183013902	-0.0242769623	0.0654163484	-0.034695995	0.0225580667	0.0153581314	-0.017789604	0.0158586304	-0.0296593388	-0.0601020755	0.0733236445	0.0068322673	-0.0782873035	0.0500436514	0.0419304676	-0.0805062393	0.016729642179655	0.0179540536902464	0.0002798809274592	0.0003223480439122	0.1163933562485795	0.0177915788672322	0.0135474133788087	0.0003165402785889	-0.774290041974993	-0.2560238660315121	0.0655482199777216	0.5995250691016364	-0.0425516197029063	0.0017956994660255	0.0018106403393407	3.2245365722842684e-06	0.0012198899709727	-0.0011390013259835	1.488131541279775e-06	1.297324020592399e-06	-0.0012381179562267	0.0011857893489164	1.4060963800035795e-06	1.5329360735309809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
