global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
2118.895531560004	-0.3682451523982308	0.1356044922647962	4489718.273664953	2550.303026855469	7.326861816406563	53.68290407671648	6504045.528788167	2313.5989086577106	-2.4812593735296105	6.156648078728555	5352739.91014215	2323.985892738757	1799.9759323466444	0.825611	25.263191	0.1026604015961709	0.063290523081326	0.0500429582	-0.0380092142	-0.0017284151	-0.0587279485	0.0018381402	-0.0382560498	0.0156235952	-0.0250633472	-0.0257411308	0.0486603652	0.0749546296	0.0357538845	-0.0094933455	0.0305132277	-0.036893961	-0.0557600695	-0.0042523566	0.0765108183	0.0141890699	0.0083786414	-0.0392899472	0.0229489617	0.0022028084	-0.0777906612	0.0487163164	-0.0206112672	0.0362853909	-0.0072611872	-0.0141870054	0.0048487817	-0.0832395117	0.01655835	-0.0708628106	0.0246378262	-0.0084977355	0.0283316606	0.0097595589	0.0660632424	0.0465675066	-0.0566678719	0.0248095535	-0.0071774683	0.00165047	0.0417644458	0.0585015892	-0.043096638	0.047944788	-0.0053170256	0.0641826838	0.075850024	-0.0531457892	-0.0067086215	-0.0467260131	-0.0143602129	-0.0284126917	-0.0157481265	0.0882485998	-0.008227363	0.0266870139	-0.001818728	0.0002125183	0.0395876802	-0.0097451236	-0.0172483188	-0.0671401883	0.0380041568	-0.0121661424	0.0023822389	-0.0143782573	-0.0129581993	-0.0411142982	0.0148717382	0.0149035476	-0.0297943203	0.0416569211	-0.0880225745	0.0195347406	-0.0116156478	0.050240279	0.017679695	0.024008292	-0.0675308461	-0.0637218759	0.0300572439	0.0813979594	0.0178113211	-0.0709234662	-0.0595200392	0.0982044878503103	-0.0168142666535117	0.0096441214339417	0.0002827195630953	0.1084809204167385	-0.0046566716180649	0.0117681100944627	2.168459055849123e-05	-0.0443318375222929	0.0568598727696142	0.0032330451313767	0.0019653118181029	-0.0027160823283786	-0.0002324444771709	5.4030434967299464e-08	7.377103214530516e-06	-0.0004029733720416	0.0001869624469701	1.6238753857457776e-07	3.4954956577047466e-08	-0.0003880480578858	6.71848869585e-05	4.5138090356264236e-09	1.505812952289412e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2119.88196242308	0.9864308630758388	0.973045847628544	4493899.534606729	2541.069458984375	-9.233567871093785	85.25877563009537	6457033.995383145	2318.0480584846987	4.449149826988105	19.794934182988285	5373346.801444681	2328.067130084816	1814.4021426456795	0.8507559999999998	26.032608	0.1092567741717247	0.0588463440826476	0.0493043167	-0.033041929	-0.0962855371	-0.0719396521	-0.0598192163	-0.0272442918	0.0328484264	0.000938861	-0.0368518182	0.0399887507	0.0700201181	0.0467976564	-0.0044875766	0.0293461898	-0.0175814526	-0.0233885093	0.0034353534	0.0100373294	0.0079485215	-0.0442043762	-0.0239122184	0.0200816891	-0.0009580851	-0.0510940017	-0.0480296778	0.0276615905	-0.0202238298	-0.0266377779	-0.0245019591	-0.0472797817	0.034971039	0.0029400894	-0.012015856	-0.0237673578	-0.0036466948	0.0261965361	0.0058191222	0.0390402658	0.0179013754	0.0024134794	-0.0031763886	0.0256662613	-0.0097021862	0.0255333334	-0.0222934379	0.0034591285	0.0168963182	0.0441726891	0.0269086371	0.0748795797	-0.0449410421	0.0647820421	-0.0198615096	0.0045408888	-0.029566652	0.0372499549	0.0786500356	0.0047428151	0.0324088367	-0.0076608312	-0.0059999923	0.0187413874	-0.0217993753	-0.0451702739	-0.0555607792	0.0198542984	-0.0058432193	0.0040306835	0.0032565553	-0.0314364402	-0.0222221091	-0.0389783167	0.005460683	-0.0458564219	0.0522017261	-0.0455123866	0.0842478698	0.0468265009	-0.0309942695	-0.0124917359	0.0231897558	-0.0684771651	-0.0620868871	0.0332099078	0.0809511339	0.0127728206	-0.0736957799	-0.0546342852	0.1149668224031188	0.0167623345528084	0.0132173702534702	0.0002809758596602	0.1090217004350222	0.0005407800182836	0.0118857311657437	2.924430281749174e-07	-0.0924975434502854	-0.0481657059279924	0.0023199352275418	0.0085557955443374	-0.0033136437321117	-0.0005975614037331	3.5707963123147325e-07	1.0980234783363156e-05	-0.0004489734795887	-4.60001075471e-05	2.015771853739848e-07	2.1160098943447667e-09	-0.0006202456200584	-0.0002321975621726	5.3915707878898446e-08	3.8470462920162905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2124.8367554207525	4.9547929976724845	24.549973649784285	4514931.237186991	2535.6958979492188	-5.373561035156399	28.875158198551112	6429753.686876494	2318.1912873960946	0.1432289113959086	0.020514521059657	5374010.844959162	2328.558393534257	1836.7535305863548	0.8642309999999999	26.444929	0.114077322858747	0.0549194288325607	0.0267214424	-0.057489177	-0.0713825183	-0.0139595802	-0.0803171901	-0.0301331748	0.0567217079	0.0452400319	0.0687886644	0.0218092613	-0.0418706917	0.0669807196	-0.0076384101	0.0122215919	-0.0077305972	-0.0457380549	-0.0125358146	0.0176400778	-0.0114964242	-0.0371637763	-0.0276518732	0.0141961932	0.0165451558	-0.0442088646	0.0324951911	-0.0209991586	-0.0161771092	-0.0431761082	-0.007171063	-0.0582289773	0.0394771431	0.0017694299	-0.0282352691	0.0097852305	-0.007441055	0.0136860452	-0.008218439	0.0432548289	0.0105110972	-0.0106266723	0.0034864795	0.0308141416	-0.028694567	-0.0411512095	-0.032775865	0.0115342014	0.0435232611	0.0105966083	0.0408367382	0.0480730007	-0.0229364292	0.042565184	0.0006511036	-0.0167752532	-0.0498123461	0.0150453094	0.0484290105	0.0260906695	0.0323140231	0.0085730973	-0.0522391772	0.0058961146	-0.0293316697	-0.0389870892	-0.0094527608	-0.0164726445	-0.0030757825	0.0275062183	0.015585858	-0.034513356	0.010025062	-0.0518773649	0.0093086764	-0.0014347885	-0.0294918169	0.0439239491	0.0200244538	0.038253675	-0.0654581098	-0.0109765034	0.0223686765	-0.0693934478	-0.060390626	0.0363043104	0.080282427	0.0076839116	-0.0760722702	-0.049365311	0.1094406929509119	-0.0055261294522069	0.0119772652735757	3.053810672254855e-05	0.112913599237757	0.0038918988027348	0.0127494808928247	1.514687629072857e-05	-0.1067531856287757	-0.0142556421784903	0.0002032233339211	0.0113962426418918	-0.0038888516428197	-0.0005752079107079	3.308641405410623e-07	1.512316709986148e-05	0.0002811846352803	0.000730158114869	7.906479911771534e-08	5.331308727090518e-07	-0.0011229526429877	-0.0005027070229293	2.5271435090243975e-07	1.2610226383930608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2124.1236736226883	-0.713081798064195	0.5084856507304654	4511901.380844345	2545.6631069335936	9.967208984374793	99.3452549382016	6480400.654002797	2317.8882895820266	-0.3029978140680214	0.0918076753299992	5372606.122981492	2327.8367261687085	1849.0584495350893	0.8599949999999998	26.315304	0.0624787385104925	0.0346393372578217	0.01600666	-0.0225884918	-0.0305137079	0.0559662068	-0.0280031751	-0.0181996504	0.0429962275	0.0332934188	0.0325958277	0.0090791667	-0.1208991635	-0.0135173017	-0.0014803554	0.0348267284	-0.0281420266	-0.0058056737	-0.0266910141	-0.0005097819	-0.0025228434	-0.0211744894	-0.0609985713	0.0107203985	-0.0209762529	-0.0671033163	0.0359616358	0.0468652254	-0.0068098805	0.0200677012	0.0238874295	-0.0343344023	0.0293370566	0.012956276	-0.0811670647	0.0086278972	-0.0007576655	0.03094397	0.0237460506	0.0203943454	-0.0020627486	-0.0143221836	-0.0140418177	0.0218669031	-0.0845563749	-0.0097102549	-0.0913787371	0.0371800083	0.036139665	0.037567976	0.09589889	0.0184653219	-0.0463049164	-0.0273585511	-0.0068764371	-0.0386868358	-0.0181301965	-0.0047517059	0.0250731545	0.0155104315	0.0097476136	0.0261506241	-0.010368292	0.0069778195	-0.0199549595	-0.0147455115	-0.0180999416	0.0704602227	-0.0626230937	0.0163868161	-0.0167649374	-0.0180911538	-0.017200659	-0.0742919468	-0.0359757819	-0.0303699928	-0.027919283	0.0203040599	-0.0732236542	-0.007739519	-0.0150639772	-0.0218777451	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	0.1029597557916446	-0.0064809371592673	0.010600711312675	4.20025464623717e-05	0.1082553950335238	-0.0046582042042331	0.0117192305538642	2.169886640833585e-05	-0.1214616064648339	-0.0147084208360581	0.0002163376434905	0.0147529218450181	-0.0033989871151792	0.0004898645276404	2.399672554404501e-07	1.155311340915422e-05	3.9410161995823145e-05	-0.0002417744732844	1.5531608685370231e-09	5.845489593198622e-08	-0.0011239371682814	-9.845252937001284e-07	9.692900539353241e-13	1.2632347582444123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2120.894498296653	-3.229175326035147	10.427573286274198	4498193.472905012	2538.184013183594	-7.47909374999972	55.93684332128488	6442378.084780774	2319.180524378529	1.292234796502271	1.6698707692912655	5378598.304656668	2329.78385005935	1817.027330729608	0.807664	24.714016	0.0400992883991183	0.0241024824959694	0.0247439428	-0.0262405126	0.0256247939	0.0497464336	-0.0061285112	-0.026174533	0.0275794838	-0.0071661319	0.0253438734	0.0393171726	-0.076258708	-0.0214759182	-0.0083546765	0.0202973252	-0.0191057642	-0.0001751004	-0.0368806777	-0.0183218033	-0.0272464155	-0.0402460528	-0.0426297244	0.0379425912	0.002069734	-0.0481907237	0.0148306618	0.0806630456	0.0239925013	0.0324343337	0.0424276065	0.0112990297	-0.004714698	0.0453236983	-0.0291198381	-0.0458471062	-0.0083653715	0.017083919	0.0105422997	0.0059638912	-0.0318631552	-0.0139443683	-0.0153431773	0.0670248049	-0.046926284	-0.0018571205	-0.0463570799	-0.029659726	0.0245463687	0.0195775683	0.0498884242	-0.0415981589	-0.0097100879	-0.05320387	-0.0379275805	0.005094814	0.0257347479	0.0360093901	0.0324586016	0.0110312113	0.0097136603	0.0124920249	-0.0239954318	0.008627221	-0.0332625248	-0.0074209798	-0.0208153786	0.0090845483	-0.0476790266	0.0295177719	-0.0448269164	0.0076360792	0.006954182	-0.0150562942	0.0452102783	-0.024292208	-0.0508871412	0.0323880742	-0.0208447612	0.0603488715	-0.0158315814	-0.0150305901	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	0.0966919128993453	-0.0062678428922993	0.0093493260201345	3.9285854522546846e-05	0.1011768773580712	-0.0070785176754526	0.0102367605119301	5.010541248169492e-05	-0.1298734076667642	-0.0084118012019303	7.075839946079608e-05	0.0168671020189775	-0.0033991908026608	-2.0368748160012887e-07	4.1488590160602825e-14	1.1554498112893776e-05	-0.0003255888302449	-0.0003649989922407	1.060080863802423e-07	1.3322426433674346e-07	-0.0011255570211478	-1.6198528663999116e-06	2.6239233087840097e-12	1.266878607855109e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2121.7476603836253	0.8531620869721337	0.7278855466466466	4501813.134343388	2558.044172363281	19.860159179687344	394.4259226425195	6543589.987761744	2320.098325415866	0.9178010373370852	0.8423587441370298	5382856.239597505	2330.5872936488195	1811.4556885071208	0.823167	25.188416	0.0968466105194049	0.0458382157283454	0.0250733131	0.0020858906	0.0334852808	0.0038621642	0.0471748005	-0.0106197965	-0.0122887703	0.0037803428	0.0010521202	-0.0008441589	0.0283003842	-0.0275344559	2.09506e-05	-0.0007476321	-0.0323268422	-0.0124162587	-0.0020323211	0.0134161814	0.0097161314	-0.0104288959	0.0146773315	0.016653763	0.0153308501	2.95268e-05	-0.0123233812	-0.0371805396	-0.049710172	0.0122486452	0.016599277	-0.0118782126	0.0001858314	-0.012290445	0.0490692019	0.00143766	0.0007162773	0.0018430392	0.0146685213	0.0259787747	0.0082567037	-0.0173674798	-3.45895e-05	0.0072964199	0.0322276813	0.0226822475	0.0618560183	-0.0514259908	-0.0309546832	-0.0072370694	-0.0120273218	0.0060741631	0.027144999	-0.0063045954	0.0506189802	0.0448635762	0.0442724548	0.0054369362	0.0028306612	0.0046602729	-0.0210307894	0.0208184653	-0.0234877968	-0.003731181	0.0017717382	0.0055005574	-0.014528911	-0.0125024323	-0.0374962417	0.020323376	-0.0057725167	0.004037772	0.0147400895	0.0649381804	0.0279549818	0.0546832837	-0.0654624967	-0.0250073859	-0.0105666965	0.0242466958	0.005579678	-0.0135965363	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	0.0900959913368382	-0.0065959215625071	0.0081172876549676	4.350618125874612e-05	0.116951174134428	0.0157742967763568	0.0136775771314213	0.0002488284387885	-0.16388394040613	-0.0340105327393658	0.0011567163372154	0.0268579459230399	-0.0032910475413681	0.0001081432612926	1.169496496302117e-08	1.0830993919545016e-05	-5.094601744759508e-05	0.0002746428127973	2.5954966937706622e-09	7.542867462121546e-08	-0.0015520881358813	-0.0004265311147335	1.8192879183580213e-07	2.408977581543489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2125.8008409669173	4.053180583292033	16.42827284077554	4519029.215455653	2542.269976074219	-15.774196289062274	248.82526856586605	6463136.63124841	2319.866266229072	-0.2320591867937764	0.0538514661753888	5381779.493187617	2329.401939009024	1802.4673090598608	0.832519	25.474567	0.0801152441106985	0.0347767528573262	0.0219315383	-0.0288949341	-0.0166961849	-0.0570741263	0.0494566034	-0.0105551687	-0.0046520308	0.0600265313	-0.0326176266	0.0210756088	0.0488854081	0.0085011697	-0.0026218254	-0.0003364309	0.0198522558	-0.0206213107	-0.0242975857	0.0361356652	0.0158872376	0.0083671678	0.001968535	-0.0350202904	0.0209136593	-0.0429590109	0.0505603917	0.0140815967	-0.0563040191	0.0002220922	0.0211255962	0.0136464093	0.036015669	0.0456991152	0.0519977464	0.0337026637	-0.0038680292	0.0001215237	-0.0186521143	0.0207595879	0.0362489274	-0.038637067	-0.007533331	0.0007059062	0.0289640013	-0.01907829	0.0482477335	-0.0084535829	0.0211725423	0.0331686578	0.0245949978	0.0306628451	0.0475139906	0.0367291519	0.0047773614	0.0956972599	0.0084918749	-0.01347582	0.0006233668	0.0145621015	0.0053454134	0.0245951064	-0.0166285014	0.0062472888	0.0094865351	-0.0074624355	-0.0308093755	0.0151871863	-0.014418441	0.0100987459	0.0470509235	-0.0006731168	-0.001718215	0.0144676697	-0.0562121035	0.035615659	0.0521451178	-0.0525793987	0.0256178014	-0.0395589555	0.0010132458	-0.0035918876	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	0.0966062487378565	0.0065102574010183	0.0093327672952006	4.238345142751365e-05	0.1067267525914701	-0.0102244215429578	0.0113905997187208	0.0001045387958881	-0.1467716584550729	0.0171122819510571	0.0002928301935724	0.0215419197256525	-0.0029321660736664	0.0003588814677017	1.2879590785972636e-07	8.597597883560234e-06	-0.0002662401234598	-0.0002152941060122	7.088380333988956e-08	4.6351552083594535e-08	-0.0012008980452819	0.0003511900905994	1.2333447973521486e-07	1.4421561151618882e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2132.390800806713	6.589959839795483	43.427570690117314	4547090.527365094	2539.36189453125	-2.90808154296883	8.45693826055597	6448358.83139734	2321.0655522172992	1.199285988227075	1.4382868815577918	5387345.297689796	2332.340897979098	1848.9980788390053	0.893783	27.349216	0.0560275798183466	0.0405686005808749	-0.0078966095	0.0205509542	-0.1180757198	-0.0609096419	-0.0035142295	-0.0105964796	0.0281379829	0.0400368198	-0.0093090726	-0.0049116466	0.0643145995	0.1707459656	-0.0016833586	-0.0146746544	0.0058691802	-0.0161272312	0.0089144928	0.0309792734	0.0293783106	0.0036284206	-0.0045899351	-0.0017985165	0.0036311003	-0.0247627852	0.0269982664	0.0230987703	0.0243930278	-0.0565828499	0.0036557706	-0.0884945435	0.0314320135	0.0351728999	-0.0931990099	0.0196035884	-0.0023977157	-0.0211678486	-0.0024877085	0.0143966341	0.0354304261	-0.0033037062	0.0066917903	-0.0119337019	0.004802019	-0.024890764	-0.0245323933	0.0283681631	0.0548786199	-0.0047723113	0.0117076707	0.0798094482	-0.0351514014	0.0600015139	-0.0783114522	0.0228501724	-0.0524221605	0.0434220941	-0.0314520736	0.0074620714	0.0001769229	0.0168471956	0.0066469568	0.0002818988	0.0361219168	0.0045338187	-0.0355726276	0.0144489343	-0.0251178675	0.0013808432	0.0520337084	-0.0477743637	-0.0349033247	-0.0997208438	-0.0539339783	0.0090499008	0.0749624846	0.0048906471	0.0128846577	0.0191968959	-0.012588695	-0.0052397753	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	0.0914375890326084	-0.0051686597052481	0.0083608326880961	2.6715043148655395e-05	0.110909612938272	0.0041828603468019	0.0123009422421173	1.7496320680847738e-05	-0.1865935368717046	-0.0398218784166317	0.0015857820006289	0.0348171480022921	-0.0029831528575519	-5.098678388549974e-05	2.599652130986656e-09	8.899200971520066e-06	-0.0002663380181098	-9.78946499999799e-08	7.093593989065616e-08	9.583362498618563e-15	-0.0011148990968241	8.599894845779982e-05	7.39581913584731e-09	1.242999996099194e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135.077292139063	2.686491332350215	7.217235678792834	4558555.043407874	2553.298179199219	13.93628466796872	194.22003034666005	6519331.591902046	2326.7371484620057	5.671596244706507	32.16700396296895	5413705.758033106	2336.564567565918	1890.58654698829	0.946666	28.967403	0.0531939879111655	0.0347850810606642	-0.0347523498	0.0168904982	-0.0166305001	0.06787599	-0.0181822004	0.0031289455	0.0287463544	0.0155967526	0.028753235	-0.0597907148	-0.0979882399	0.0026667763	0.0060228053	-0.0158348792	0.0338754808	0.0558507574	0.0269694117	0.0202660667	-0.0292031658	-0.0055052056	0.0039524765	0.0461462005	0.0241761377	0.0253112044	0.0124747754	0.0483661949	-0.0573147603	0.0095469002	0.0049818576	-0.0115347325	-0.0014862497	0.0034419004	0.024908427	-0.027574083	0.0059882602	-0.0137686106	0.0050298247	-0.0645937239	0.0110324443	0.0115443032	0.0378742798	0.0150526727	-0.0353434773	-0.0520464487	-0.1130096688	-0.0125909367	0.0022564452	0.009134455	0.0074213254	0.0129298216	0.0364764814	-0.0128085467	0.0051223352	0.0005171615	0.0091789564	0.0103123466	-0.0411493002	0.0103242369	-0.0010959056	0.0168534722	0.0048355739	0.0031410046	0.0125168563	0.0204273579	-0.0060031146	0.0325463259	-0.0616550043	-0.0030229192	-0.0181315037	0.0041044455	-0.0013940781	-0.0322640475	-0.0031059775	-0.0608126888	-0.013456765	0.0654246659	-0.02705887	0.0129112473	-0.003652772	8.70758e-05	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	0.0921959346276253	0.0007583455950169	0.0085000903618613	5.750880414815427e-07	0.1118390194935301	0.000929406555258	0.0125079662812742	8.637965449567223e-07	-0.2099461934332751	-0.0233526565615705	0.0005453465684826	0.0440774041371221	-0.0025166600360413	0.0004664928215105	2.176155525209203e-07	6.333577737007398e-06	-0.0002669774883121	-6.39470202300034e-07	7.12769792654375e-08	4.089221396296464e-13	-0.0012108383890976	-9.593929227349984e-05	9.204347801940029e-09	1.4661296045124709e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2127.367281301502	-7.710010837561185	59.44426711531093	4525691.549552144	2565.9504272460936	12.652248046874774	160.07938063964656	6584101.59508441	2323.128043793376	-3.6091046686296977	13.02563650912468	5396923.907859238	2334.8678055128794	1862.1619548848537	0.862479	26.391314	0.0411832971549966	0.0229040618050314	-0.0244253042	0.0274754055	0.0198681449	0.0769128322	0.0092046552	0.0136154427	-0.0027520138	-0.0412450085	0.0102362704	0.027866893	-0.1149770977	-0.0133070831	-0.0010399989	-0.0081206616	0.0092776783	0.0532003806	-0.0266884287	0.0186005516	-0.0413010855	-0.0080234366	-0.0369398689	0.0327848285	-0.0042675229	0.0153664083	-0.000395767	-0.0024823765	-0.0084704214	0.0158367741	0.0461522799	-0.0058042829	-0.0821374896	-0.0575573017	-0.0239407751	-0.0630143805	0.0002533613	-0.0101310991	0.0149617371	-0.0523171028	-0.0195853594	-0.0257006913	0.0110389824	0.0320951151	-0.0668660804	0.0026039378	-0.0760907745	-0.009047865	-0.0041034766	-0.0048137265	0.0062534608	-0.0009418833	-0.0108940339	-0.0918932887	-0.0082051003	-0.0389275787	0.0189179812	0.0198374301	-0.0366749343	0.0045238469	-0.0153999843	0.0137876669	-0.0107674393	-0.0038828783	-0.0021493802	0.0206762765	0.004914078	0.0093773252	-0.0713074914	0.0134782784	-0.0307238675	0.0461199396	0.0297566984	0.0016217544	0.003912098	-0.0481278241	-0.0140645734	0.0379139279	-0.0072485214	0.0399743912	-0.0369277879	-0.0485506606	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.0955605690982253	0.0033646344705999	0.0091318223663766	1.1320765120749708e-05	0.0945760884507791	-0.017262931042751	0.0089446365066495	0.0002980087881867	-0.1983703994363495	0.0115757939969256	0.0001339990066592	0.0393508153725368	-0.0025771502756325	-6.049023959120003e-05	3.659069085800784e-09	6.641703543192671e-06	-0.0002670934733699	-1.159850577999995e-07	7.13389235167975e-08	1.3452533632869218e-14	-0.0010918458608522	0.0001189925282453	1.4159221778232306e-08	1.1921273838600816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
