global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90
1875.8697910794383	24.001669032889826	3518887.473084416	576.0801163643822	2143.6125090315536	105.60468972695844	4595074.588876553	11152.35049232716	1944.1244084943803	-10.803506202028755	116.71574625727382	3779619.715703624	1993.3676691228693	1722.859080138522	1.506126	70.631844	0.1044346671592627	0.0502820565980163	-0.0046821388	-0.0266659385	0.0211158367	-0.000791078	0.0207817233	-0.0296524155	0.003839412	5.07979e-05	0.0486709152	-0.0002278758	0.0032589623	-0.0322371989	0.0817981181	0.023256678	-0.0218850074	0.0098029019	-0.0122143128	-0.0040210852	-0.0225582631	-0.0694063492	0.0233144051	0.0314907617	0.0046891274	0.0439226783	-0.0120565539	0.0037563059	-0.0057723578	0.0015304625	-0.0399938112	0.0077118435	-0.0307773243	0.0114945067	-0.0051234217	0.0260567999	0.0561888707	-0.0590855536	-0.0752762397	-0.0919486341	0.0520961555	-0.0392799322	0.0713756433	-0.0413340528	0.0015097437	-0.0163118765	0.0856537351	-0.0058345386	0.0464346981	-0.0026694591	0.0120314493	-0.0340509335	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	-0.0785133750946158	0.013648953101125	0.0001862939207567	0.0061643500687478	0.3687876166106889	0.0285773669457256	0.1360043061653924	0.0008166659015506	-0.2911313700174034	0.0333939440245458	0.0847574746082102	0.0011151554975145	0.0059122797181511	-0.0001647995729274	3.495505146566085e-05	2.715889923708636e-08	0.0014960388145643	-1.3320155099800016e-05	1.7742653188272835e-10	2.238132134682956e-06	0.0003470805774108	0.00039816833373	1.2046492721581432e-07	1.5853802198534364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1871.761429336848	-4.108361742590205	3503490.8483531205	16.878636207978825	2139.2749182211387	-4.337590810414895	4576497.17573006	18.814694038595743	1949.4815277635005	5.357119269120176	28.69872686357869	3800478.227091112	1994.9959705699573	1707.8667716404009	1.044425	48.979748	0.2064672527314305	0.0946154872182041	-0.001685126	-0.0220919902	-0.0175467276	-0.00406245	0.0261816742	0.0328968963	0.0116225159	0.0785869287	-0.0112178906	0.0310904805	0.0067325042	-0.015714735	-0.0582445211	-0.0330455929	-0.0624204496	0.0654979383	0.1299221363	-0.0065745243	-0.0121173802	0.0607140756	-0.0231506782	0.0813896304	-0.0488927196	-0.0114469635	-0.085693467	-0.0340706215	-0.00352742	-0.0053764994	0.0085532291	-0.0021267713	-0.0341354656	0.0158192177	-0.0365211618	-0.0023803118	0.0086838958	-0.0192451712	-0.0392258951	0.0086090574	-0.0718572749	0.1136387882	0.0952457356	-0.1580918342	-0.0375736195	-0.0880929513	-0.0818621049	0.0666330598	-0.0326874388	0.0018689179	0.1546986009	0.1155270996	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	-0.0597168076609619	0.0187965674336538	0.0003533109472878	0.0035660971172163	0.3384328414678492	-0.0303547751428396	0.1145367881840023	0.0009214123739723	-0.2660534766817264	0.025077893335677	0.0707844524544339	0.0006289007341555	0.0044886221928718	-0.0014236575252792	2.014772919034125e-05	2.0268007492843785e-06	0.0008649590677141	-0.0006310797468502	3.982616468845126e-07	7.48154188820845e-07	-0.0002429424868449	-0.0005900230642557	5.9021051914384424e-08	3.481272163536859e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1879.7720318074016	8.010602470553522	3533542.891565327	64.16975194123819	2153.348140407253	14.073222186114435	4636908.213795375	198.05558269974355	1951.5683576617323	2.0868298982318265	4.354859024154256	3808619.054626511	2001.5795783765388	1732.7962266609643	0.891864	41.825207	0.2345252652778862	0.0995049049901559	0.00659969	-0.011855549	-0.0097636001	0.0042525399	-0.0292292926	-0.0120763409	0.0305321039	-0.063929991	-0.0125103294	0.0694157316	-0.000110702	0.0161451223	-0.0552477108	0.0055663259	0.0184212644	0.0155758242	0.0096604092	-0.0020526258	0.0220259238	0.0419842085	0.0019022491	-0.0107531023	0.0542396015	-0.0055647926	-0.0259285679	-0.0128162493	0.0099184076	0.0199589628	0.0043037981	0.0107969374	-0.0268517662	0.0016372864	0.0101051908	0.0102303043	-0.0247177153	0.0025692599	-0.0026258595	0.0451641392	0.0246471483	-0.0397402166	0.0056499894	0.0329060577	-0.0103589608	-0.0091778437	-0.0137232478	0.0048761973	-0.0169462596	0.0315109087	-0.0051819369	0.055454227	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	-0.0838982229265639	-0.024181415265602	0.0005847408442474	0.0070389118102354	0.3664238920661802	0.027991050598331	0.1342664686769276	0.0007834989135983	-0.3344556132338496	-0.0684021365521231	0.1118605572236303	0.0046788522848953	0.0035340341413284	-0.0009545880515434	1.2489397312074762e-05	9.112383481494255e-07	0.0018730144321035	0.0010080553643894	1.016175617674246e-06	3.5081830628679965e-06	-0.0005593123281487	-0.0003163698413038	3.128302804191191e-07	1.000898764865916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1878.1160259084093	-1.6560058989923618	3527319.8067739964	2.7423555374975006	2168.72477680928	15.376636402026634	4703367.157546461	236.44094704013057	1950.2703865988208	-1.2979710629115289	1.684728880155684	3803554.580844314	2002.4449301363245	1720.9276171871456	0.646829	30.333931	0.1597525378089645	0.0789738778401181	0.0101797196	-0.0221220069	-0.001587951	0.0302894579	-0.0129501699	0.0502449059	-0.0009599441	0.015338985	0.0223051448	0.0066749785	0.001192084	0.0121105643	-0.0562269044	-0.0130320989	0.0389666962	0.0041088261	-0.02204051	-0.0009647301	0.0181161225	0.0629706834	-0.0194172811	0.0186592009	0.0357109134	0.0205298579	0.0482672629	-0.0041208015	0.0158562378	0.0157616362	0.0123495997	0.0168484343	-0.0210379429	0.0259123941	-0.0138411724	0.0110796808	-0.044374411	-0.0293685741	-0.0077574626	-0.0070575513	-0.0031903563	-0.007504429	0.0069336198	-0.0178728622	-0.0145464471	-0.0231470248	-0.0514895491	-0.0207147317	-0.0103000441	0.0079066173	-0.008529756	0.0529442078	-0.0072581889	-0.0803592349	0.0215451443	0.076528754	-0.0351510839	-0.0702792922	0.0476459404	0.0618083875	-0.0755144427923397	0.0083837801342242	7.028776933901249e-05	0.0057024310702375	0.3491643977503713	-0.0172594943158089	0.1219157766563794	0.0002978901440374	-0.2639944577447082	0.0704611554891413	0.0696930737199225	0.0049647744328649	0.0040546059370371	0.0005205717957086	1.64398293046565e-05	2.709949944873804e-07	0.0015622680621762	-0.0003107463699272	9.656330642299433e-08	2.4406814980957797e-06	-0.0001176683363889	0.0004416439917598	1.3845837388531328e-08	1.950494154575303e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1877.243344543639	-0.8726813647701874	3524042.574633388	0.7615727644171569	2154.995832700987	-13.72894410829258	4644007.038958621	188.4839063286216	1952.970242684348	2.6998560855272444	7.289222882558495	3814092.7688105614	2001.4262168807213	1700.5322901319266	0.607403	28.485003	0.0546847618569519	0.0304666595656288	0.0073575727	-0.0204261751	0.0139744513	0.0061164557	-0.0126424451	0.0259749756	0.0194313302	0.0588681654	-0.0566794486	0.0502879049	-0.0007615833	0.0138156517	-0.0540083987	-0.0131304759	0.0082970612	0.0455427426	0.0050792134	0.0010932543	0.0129358363	0.0530483082	-0.0106400885	0.0508961818	-0.0033931171	-0.0142475161	0.0079665611	0.0024448962	0.0164676489	0.0194770478	0.0154328755	0.0171434473	-0.0219694451	-0.0095479713	-0.0047509182	0.0199251504	-0.041743784	-0.0216526169	-0.021395264	0.0064130627	-0.0037923374	0.0027298876	-0.0061680064	-0.0028389454	-0.0227776121	-0.0050111468	-0.0266790055	-0.01594476	0.0120744454	0.021792003	-0.0370081266	0.0463801396	-0.0081094236	-0.0800388062	0.024008292	0.0752698111	-0.0389598496	-0.0675308461	0.0523741431	0.0571272725	-0.059594269679664	0.0159201731126756	0.0002534519119375	0.0035514769786525	0.3425121979592802	-0.0066521997910911	0.1173146057508971	4.425176206059257e-05	-0.262847194864733	0.0011472628799751	0.0690886478482589	1.316212115768958e-06	0.0035752103352851	-0.0004793956017519	1.27821289415294e-05	2.2982014297916205e-07	0.0015635481968083	1.280134632099944e-06	1.6387446763016592e-12	2.4446829637424864e-06	-0.000256295121469	-0.00013862678508	6.568718928880947e-08	1.921738554164423e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1874.4938816218528	-2.7494629217862894	3513727.3122377605	7.559546358277599	2151.08345464758	-3.9123780534073376	4627160.028858567	15.306702032783388	1950.796090323465	-2.174152360883	4.72693848833312	3805605.386021317	1994.85595370206	1705.2566732745552	0.608709	28.546246	0.0460795547640658	0.026186534378879	0.0148673068	-0.0242004895	0.0105949811	0.0144940101	-0.0179180495	0.0103107559	-0.0188337154	-0.0772124888	-0.0035477667	0.0375312129	-0.0001446783	0.0142927607	-0.0471732382	0.011056161	0.0292328851	0.043981263	-0.0034539634	-0.0083063363	0.0217822695	0.0538705378	0.0174882796	-0.0156766343	0.0512868599	-0.0070181278	0.0384583288	-0.0141134195	0.0221896787	0.0211130737	0.0218021335	0.0257370222	-0.015201826	0.0278825653	-0.0120582748	0.0133582935	-0.0478522059	-0.0232105576	-0.0031310873	0.0022837862	0.0006129568	-0.0051154542	0.0074838228	-0.0161373154	-0.0219012181	-0.0225954103	-0.0412808347	-0.0027852142	-0.0133438205	-0.0016224397	-0.0023899368	0.0391611738	-0.008959769	-0.0796832699	0.0264477464	0.0738788195	-0.0426618292	-0.0645158866	0.0568210419	0.0520454508	-0.0583860765919439	0.00120819308772	1.4597305372146251e-06	0.0034089339398003	0.3374846171925014	-0.0050275807667787	0.1138958668415692	2.5276568366483936e-05	-0.2681186276695655	-0.0052714328048324	0.0718875985034111	2.7788003815864222e-05	0.0039599918548096	0.0003847815195245	1.5681535490158378e-05	1.4805681776758325e-07	0.0015870608546908	2.351265788250005e-05	5.528450806994919e-10	2.5187621564918926e-06	2.6857663218688224e-05	0.0002831527846876	7.213340735684782e-10	8.017549947639233e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1875.512571596679	1.0186899748262022	3517547.406217188	1.0377292648114085	2150.699002652555	-0.3844519950248468	4625506.200010695	0.1478033364785848	1950.840211245888	0.0441209224229623	0.001946655795453	3805777.529813901	1997.390648550939	1691.7056103084976	0.633573	29.712265	0.0654245980873237	0.0317865635650325	0.0151647869	-0.0189804743	0.0300224628	0.0071900349	-0.0306571526	0.0386136192	0.0032130393	0.0655358075	-0.050859157	0.0585177467	-0.0065899328	0.0103499117	-0.0504655968	0.0224111116	0.0048202233	0.0160727682	0.0093699546	0.0054024724	0.0103178907	0.0445972937	0.0045769366	0.0439163642	-0.0187067095	-0.0401114215	0.0207811375	-0.0048447225	0.0234650065	0.024503866	0.0185339112	0.0298227693	-0.022340973	-0.0167814729	-0.0092332751	0.025360343	-0.0475737518	-0.0080148224	-0.0230746964	0.0065216848	-0.0226466074	0.0056241345	-0.0064946743	-3.32615e-05	-0.0196735864	-0.0058445934	-0.0306938222	-0.0206099875	0.0168742041	0.0221833318	-0.0379443788	0.0443306444	-0.0098091318	-0.0792927819	0.0288611001	0.0723582192	-0.0462468756	-0.0612463124	0.0609627523	0.0465985677	-0.0685840014286327	-0.0101979248366888	0.0001039976709747	0.0047037652519626	0.3257440626608741	-0.0117405545316273	0.1061091943588114	0.0001378406207101	-0.2558852066283776	0.0122334210411879	0.0654772389712475	0.0001496565903709	0.0035849422618115	-0.0003750495929981	1.2851811020522153e-05	1.4066219720804076e-07	0.0017921352306773	0.0002050743759864	4.205549968625234e-08	3.211748685034779e-06	7.178764779048252e-05	4.4929984571794295e-05	5.1534663752903694e-09	2.018703513621673e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1862.845047354881	-12.667524241797992	3470191.6704546087	160.4661704165398	2154.3824574238547	3.6834547712996937	4641363.772855647	13.56783905221048	1949.4900707579493	-1.3501404879386882	1.8228793371713192	3800511.535983834	1988.4869911270912	1724.867998670341	1.033829	48.482864	0.3325704942843668	0.178570107711761	0.0290814653	-0.0221506365	-0.013766813	0.0177133125	-0.0070996824	0.0096551523	-0.0496753596	-0.0525910841	-0.0356402541	-0.0226538889	-0.0043532535	-0.0027136657	-0.0284405451	-0.0116248739	-0.0118389801	0.0562588812	0.0333761331	-0.0086303491	0.0017974158	0.034427629	0.0078955258	-0.0135027615	0.037365248	-0.0259092576	0.0124076479	-0.0771012805	0.0235186024	0.0215695221	0.0720507015	0.0016615336	0.0054350756	-0.0107761491	0.0002967349	-0.0252279244	-0.0388259006	-0.0536639188	0.0216325009	-0.0009791036	-0.0689138573	0.0612426392	0.0103735007	-0.0576009033	0.0170917099	-0.0707929868	-0.0811137739	0.0466971701	-0.0540482514	-0.0136416994	0.0906355841	-0.0124618122	-0.010657419	-0.0788675135	0.0312459714	0.0707106781	-0.0497051625	-0.0577350269	0.064777029	0.040824829	-0.0202341213197883	0.0483498801088444	0.0023377109065396	0.0004094196655839	0.2863213444523893	-0.0394227182084847	0.0819799122890237	0.0015541507109455	-0.2573566163067511	-0.0014714096783735	0.0662324279568603	2.165046441611216e-06	0.0008060200978878	-0.0027789221639236	6.496683981990587e-07	7.722408393146378e-06	0.0001173626359365	-0.0016747725947408	2.804863244094832e-06	1.3773988313963442e-08	-0.0003410473193183	-0.0004128349671087	1.163132740141985e-07	1.7043271006770957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1865.1661048319943	2.3210574771133	3478844.598614154	5.387307812063556	2162.4675309464737	8.08507352261904	4676265.822397739	65.36841386615546	1944.9507015830595	-4.539369174889771	20.60587250593944	3782833.2315884354	2000.135498663392	1678.5411954873116	1.126005	52.80558	0.1740071306000906	0.1051598972841837	0.0188129489	-0.0010884562	0.0016074845	0.0124395706	-0.0059332867	0.0309081142	0.0602541221	0.1123963775	-0.0770184799	-0.0035911844	-0.0045572266	0.0110216457	-0.0502417591	0.0178811993	0.0396388179	0.0108767688	0.071457852	0.0143875001	0.0110241029	0.0579904897	-0.0264940272	0.1009359782	-0.0142067321	-0.0267124231	-0.0056393156	0.0009067754	0.0155118514	0.0202254757	0.0565271247	0.011398007	0.0012084737	-0.0464928101	0.0159481006	0.0167483295	-0.0113608051	0.0421048692	0.0183220712	0.045068507	-0.0246100103	-0.0042823023	0.0142883311	-0.0024024305	-0.0057234604	0.0351181827	-0.0045349465	0.0527891354	-0.023548919	-0.0087333055	-0.024424494	0.0599783607	-0.0115045374	-0.0784076511	0.0336000067	0.0689390864	-0.0530272111	-0.0539958877	0.0682433853	0.0347647336	-0.0173590004729931	0.0028751208467952	8.266319883676358e-06	0.0003013348974213	0.3117845408185502	0.0254631963661609	0.0972095998934342	0.0006483743691816	-0.2766233873970307	-0.0192667710902795	0.0765204984550077	0.0003712084682452	0.0025468732359646	0.0017408531380768	6.486563280072794e-06	3.0305696483518425e-06	-0.0005560797674315	-0.000673442403368	4.5352467065406804e-07	3.092247077466711e-07	-0.0004547926238106	-0.0001137453044922	2.0683633067252997e-07	1.2937994294046036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1874.5922410630424	9.426136231048076	3514096.07025376	88.85204424627723	2181.426198598501	18.95866765202709	4758620.259931906	359.4310791400183	1945.1040891413104	0.1533875582508699	0.023527743026164	3783429.917594247	1997.078557054924	1704.423698292377	1.106136	51.873764	1.0041032950092474	0.5479620816057001	0.0234053345	-0.0171849078	0.0848765035	0.0185635288	-0.0116883232	-0.0259786426	0.1283499122	-0.0601165729	-0.0341882876	0.0940521783	0.0043812098	0.0075776943	-0.0620231967	-0.0076256237	0.047927208	-0.0064821389	0.0523240172	-0.0005691801	0.0140343407	0.0521395435	-0.0130223973	-0.0096186144	0.0724545217	0.0285945044	-0.0155457253	-0.0189989006	0.0268289692	-0.0023750426	-0.026573972	0.0846793886	-0.0280955774	0.0617302241	0.0541213356	0.0097233742	0.0589026278	0.0542501602	0.0219493742	-0.0230146565	0.0449913964	-0.0659123302	0.0459725523	0.0658411034	-0.0316291032	0.0592455161	-0.0650375152	0.0156413115	-0.0298402042	-0.0252757646	-0.0148022046	0.0436205267	-0.0123503943	-0.0779133966	0.0359208828	0.0670465522	-0.0562039158	-0.0500436514	0.0713432033	0.0284607885	-0.088833440089644	-0.0714744396166509	0.0051085955185142	0.0078913800781603	0.432464144756949	0.1206796039383987	0.1870252365003593	0.0145635668067287	-0.4593465660130036	-0.1827231786159729	0.2109992677079386	0.0333877600035247	0.0116924124849955	0.0091455392490309	0.0001367125097192	8.364088815556467e-05	0.0020671829475618	0.0026232627149933	6.88150727187402e-06	4.273245338690292e-06	0.0003609268689297	0.0008157194927403	1.3026820471539686e-07	6.653982908364924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
