global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
2151.685266079438	-7.425499483558724	4629749.484263342	55.13804258033088	3122.211782391152	-5.521770577305233	9748206.414102135	30.48995030839377	2407.984507270258	-5.8575449324039255	5798389.387253586	34.31083263513091	2584.610889093261	1992.380710693604	0.774317	30.789888	0.1660419418065054	0.1094623939442794	-0.0077511246	0.0551623977	-0.0096067926	-0.0040654808	0.0130246155	-0.0014248587	0.0045534119	-0.0101698387	-0.0072497189	0.0053168347	0.0132735083	-0.0341126791	-0.0117159853	0.0507909237	0.0043256201	0.006131814	-0.0103092167	0.0325375899	-0.017734439	0.0155685019	0.0140410595	0.0057181788	-0.0203257814	0.0265424277	-0.0074212221	0.0323531948	0.033547638	-0.019437916	-0.0161682342	-0.0251073838	-0.0052681705	-0.03601112	0.0077969952	-0.0479198478	-0.0067342937	-0.0090440817	0.0021373389	-0.0815377601	-0.0064061583	0.0812023727	0.010657419	-0.0806444153	-0.0148794683	0.0798654172	0.0162410600832743	0.0114742442753198	0.0001316582816897	0.0002637720326285	-0.0294307991495657	-0.042864577190059	0.000866171938582	0.0018373719776825	0.1654383974359987	-0.0918969889850416	0.0084450565845168	0.0273698633461914	0.0055203535948288	4.433344019890047e-05	3.047430381193926e-05	1.965453919869484e-09	0.0028256708237439	-0.0003503889469299	7.98441560415753e-06	1.227724141306443e-07	0.0047552682466791	1.4002399929000445e-06	2.261257609787452e-05	1.9606720377167164e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2170.6762574364875	18.990991357049552	4711835.414598476	360.6577527235308	3130.770799958304	8.559017567151841	9801725.80187156	73.25678171481381	2421.969931219466	13.985423949208323	5865938.347731225	195.5920830390898	2590.6594509548613	2034.1436512788987	0.771926	30.694811	0.1069334526786718	0.0708612044268113	-0.0198378591	0.0750022206	-0.0324613513	-0.010990529	0.0180173795	0.0153722951	0.0011832144	0.007387419	-0.0153269731	-0.0083647455	0.0245774849	-0.0206457651	-0.0345205947	0.0613347075	0.0028033923	0.0151360875	-0.0236710837	0.0126502372	-0.0231568591	0.0174458715	0.0071187853	0.0180511763	-0.0486034594	0.0305782362	-0.0216525631	0.0378714258	0.0248590868	-0.0546917726	-0.0461534476	-0.0357794289	0.0180670892	0.0046054036	0.0037764262	-0.0517054548	0.0391495477	-0.0235637206	0.0012824971	-0.0816093689	-0.0038462256	0.0814885411	0.0064061583	-0.081287294	-0.008959769	0.0810058262	0.0175002115882705	0.0012591515049962	1.5854625125341983e-06	0.0003062574056342	0.033212946302541	0.0626437454521067	0.0011030998020954	0.0039242388442683	0.1664990287957977	0.001060631359799	1.1249388813890811e-06	0.0277219265899438	0.0058090717557329	0.000288718160904	3.3745314663253715e-05	8.335817643584542e-08	0.003372357343252	0.0005466865195081	1.1372794050585688e-05	2.988661506118802e-07	0.0047512744398559	-3.993806823200143e-06	2.2574608802827996e-05	1.5950492941040014e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2156.212034471407	-14.464222965080353	4649250.337599325	209.21374598355789	3125.8973932730573	-4.873406685246664	9771234.513271296	23.75009271980688	2414.8738605674066	-7.096070652059552	5831615.762451731	50.35421869902088	2579.7749967605937	1980.0115197125604	0.8931059999999998	35.513382	0.2654329797519376	0.1392078206605455	0.0053136073	0.0291507078	0.0050133144	-0.0070335264	0.0371401022	0.0065221996	0.0033587688	0.0046691661	-0.0041628912	-0.0065104731	0.0105049003	0.0079251171	-0.0023111692	0.0291530081	-0.00293965	0.0049096869	-0.0015302363	0.02811624	-0.0056614548	0.0140875482	0.0122624793	0.0117568977	0.0043342417	0.0123477149	0.0033386204	0.0017645495	0.0368186142	0.0057634693	0.0100916357	-0.0130320011	-0.0279738421	-0.02377716	0.018710491	-0.0214341721	-0.002514307	0.0025119771	0.0004275147	-0.0816451812	-0.0012824971	0.081631751	0.0021373389	-0.0816093689	-0.0029919463	0.0815780375	-0.0011266165366237	-0.0186268281248942	0.0003469587259943	1.2692648205939803e-06	-0.0302405301365382	-0.0634534764390792	0.0009144896629388	0.0040263436722047	0.2653885179512869	0.0988894891554891	0.0097791310654336	0.0704310654603805	0.0044887450555639	-0.0013203267001689	2.014883217384936e-05	1.7432625951791583e-06	0.0031720782404807	-0.0002002791027712	1.0062080363731137e-05	4.0111719006876937e-08	0.0049199323575651	0.0001686579177092	2.4205734403016085e-05	2.8445493206003385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2166.079954720116	9.867920248708742	4691902.370240299	97.375850034876	3122.339465194874	-3.5579280781835223	9749003.73591341	12.658852209526692	2416.6014170685226	1.7275565011159415	5839962.408977591	2.984451464547954	2580.19751200424	2053.2817682018253	1.033338	41.089581	0.346290420268773	0.1963113271458669	-0.0190455819	0.0262827514	-0.0530465018	0.0006705742	-0.0143913763	0.0066915391	0.0041394999	-0.0018669655	-0.0040592655	0.0011779016	0.0047810906	0.0139501595	-0.0356350389	0.0094064546	0.0201955615	0.0307147109	-0.004323026	-0.0182573242	0.0295335787	0.006619959	-0.0244560649	0.0188646454	-0.0125335303	0.0250533141	-0.0091806105	0.0146677366	0.0088279708	-0.0290629307	-0.0237179144	0.0125253908	0.0109294451	0.0861492151	0.0147642666	-0.0067303581	-0.0126453306	-0.0239365041	-0.0004275147	-0.0816451812	0.0012824971	0.081631751	-0.0021373389	-0.0816093689	0.0029919463	0.0815780375	-0.0024665470640883	-0.0013399305274646	1.7954138184315615e-06	6.083854419362613e-06	0.049160034553509	0.0794005646900471	0.0024167089973021	0.0063044496730983	0.2299582690208907	-0.0354302489303961	0.0012553025392698	0.0528808054910843	0.001542984031346	-0.0029457610242179	2.3807997209887542e-06	8.677508011801291e-06	0.0026694192554703	-0.0005026589850104	7.125799161475611e-06	2.526660552116856e-07	0.0037659588443761	-0.001153973513189	1.4182446017534572e-05	1.331654869141763e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.7976158167494	-28.282338903366508	4570178.646191778	799.8906938448787	3104.813313344891	-17.526151849982853	9639865.71072368	307.1659986686574	2413.015222595709	-3.5861944728135318	5822642.464478619	12.86079079683832	2580.819741587552	1928.6921212915431	2.150495	85.512085	0.5721132803911113	0.289552037173696	0.0216675475	0.0001562582	0.1225062709	0.0109647745	0.0017536949	-0.0004183545	-0.0047338858	-0.0010368598	0.0006683957	-0.0033470163	0.0091080111	-0.0305968322	0.0555649022	-0.0246575183	-0.0677631434	0.0022469998	0.0443319859	0.0802929265	-0.0133118289	0.0565326634	0.0052390464	-0.1002672326	0.0432970412	-0.0256567392	0.075641229	0.0296451657	0.0682792248	0.0463404103	0.0448656508	-0.0404571899	-0.0404403966	-0.1513045442	-0.0247277431	-0.013093609	0.0075450123	0.0880518546	-0.0012824971	-0.0816093689	0.0038462256	0.0814885411	-0.0064061583	-0.081287294	0.008959769	0.0810058262	-0.0478089489017605	-0.0453424018376722	0.0020559334044089	0.0022856955950911	-0.0550419732763458	-0.1042020078298548	0.0030296188221539	0.0108580584357731	0.3976802078624999	0.1677219388416092	0.0281306487687885	0.1581495477255611	-0.0024820162215249	-0.0040250002528709	6.160404523912741e-06	1.6200627035610813e-05	0.0022441401065103	-0.0004252791489599	5.036164817648061e-06	1.808623545401418e-07	0.0031192996085675	-0.0006466592358086	9.73003004800936e-06	4.181681672565626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2165.397349776365	27.599733959615605	4688945.682418505	761.7453146415589	3146.01045095608	41.19713761118919	9897381.75752488	1697.204147355259	2415.482084618746	2.4668620230368106	5834553.701114122	6.085408240701265	2589.9670456245367	2080.278538617221	1.646806	65.483467	1.2712903603152534	0.8855491892957785	-0.0120213707	-0.1115166008	0.1197207087	-0.0160356761	-0.0088736533	-0.001913963	-0.0004825883	0.0013022552	-0.0036373567	-0.0035149259	0.0053404348	0.0031813853	0.0553638722	-0.0826978721	-0.1062682223	-0.0649635095	0.0134672959	0.0986125922	-0.023874837	0.0612563861	0.0458670124	-0.0212514292	0.0532604809	0.0147633785	0.0135352821	0.012194631	0.0869304108	0.0100189138	0.0552577344	-0.0799258339	0.0980660012	-0.1815519808	-0.1383658523	0.0054153519	-0.0609397172	0.0822572752	-0.0021373389	-0.0815377601	0.0064061583	0.0812023727	-0.010657419	-0.0806444153	0.0148794683	0.0798654172	0.0033247938798837	0.0511337427816442	0.0026146596508593	1.1054254343712108e-05	0.0911632541729545	0.1462052274493003	0.0083107389114027	0.0213759685335016	0.312747119145996	-0.0849330887165039	0.0072136295589255	0.0978107605341198	-0.0196314431749437	-0.0171494269534188	0.000385393561131	0.0002941028448306	0.003699785451285	0.0014556453447746	1.368841238554015e-05	2.118903369764255e-06	0.0019440058794049	-0.0011752937291626	3.7791588591608182e-06	1.3813153498089312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167.425956991081	2.028607214715976	4697735.279038703	4.115247231597709	3111.845892859755	-34.16455809632498	9683584.860908126	1167.2170299171648	2419.0058518072988	3.523767188552938	5851589.311077955	12.416935199122277	2581.8212385619986	2057.6672414248	1.86851	74.29926299999998	1.3162601527341693	1.0315611453006115	-0.0149271006	0.0303786731	-0.0505935668	0.0101786725	0.0031647301	0.0042664669	-0.000625527	-0.0010425827	-0.0014171948	0.0017652713	0.0042941482	0.0015104057	-0.0249606764	0.0073907215	0.0357287289	0.0154722725	0.004725211	-0.0229659792	0.0333986847	-0.0040279833	0.0117235511	0.0061108655	0.0044438193	-0.0068727128	0.0044641566	-0.007336282	-0.0047141085	-0.0082371935	-0.0182568969	0.0060922148	-0.0313298474	0.0713948332	0.0539080062	-0.0158754786	0.0092704783	-0.0454682411	-0.0029919463	-0.0814303861	0.008959769	0.0807737477	-0.0148794683	-0.0796832699	0.0207192494	0.0781648097	-0.0079624443698378	-0.0112872382497215	0.0001274017473059	6.340052034276169e-05	0.026043867630932	-0.0651193865420225	0.0006782830411775	0.0042405345036093	0.2123211990286506	-0.1004259201173454	0.0100853654314154	0.0450802915569638	0.000291898796346	0.0199233419712897	8.520490730824358e-08	0.0003969395553049	0.0031216372865019	-0.0005781481647831	9.744619348478945e-06	3.342553004420666e-07	0.0042310678998337	0.0022870620204288	1.790193557300316e-05	5.230652685287867e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158.291111726601	-9.134845264480193	4658220.522958047	83.44539800599617	3118.008289808637	6.162396948881906	9721975.695315382	37.97513615558902	2419.023840233322	0.0179884260232938	5851676.3396171685	0.0003235834707955	2585.6292971515345	2066.4744236992005	1.067204	42.436203	0.1126099296138333	0.0679034207417614	-0.0054273894	-0.0376952739	0.0212457411	0.0052834168	0.0114288472	0.00388197	0.0064920843	0.0023420257	-0.0032411066	0.0014558711	-0.0014165846	0.0143776757	0.0065677491	-0.0255356115	-0.0133650906	0.0136587567	0.0070417962	0.004486627	0.0206459112	-0.0033167031	-0.0270334118	-0.0040732759	0.0243676173	-0.0037820023	0.0163934601	-0.0184087244	0.0074475129	-0.018014464	0.0478371596	-0.0363225167	0.0088021682	0.0039734252	-0.0249142619	0.0052036396	0.0062916596	0.0168847533	-0.0038462256	-0.081287294	0.0115045374	0.0802034182	-0.0190607341	-0.0784076511	0.0264477464	0.0759159322	-0.0178425344545019	-0.0098800900846641	9.761618008107788e-05	0.00031835603576	0.0137858985822276	-0.0122579690487043	0.0001900509997194	0.0001502578051989	0.2154750898708854	0.0031538908422348	9.94702744473255e-06	0.0464295143548661	-0.0009767753869316	-0.0012686741832776	9.54090156515377e-07	1.6095341833150857e-06	0.0029100780469164	-0.0002115592395854	8.468554239144768e-06	4.475731185399496e-08	0.0039649417299322	-0.0002661261699015	1.572076292175775e-05	7.082313830644214e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.574090425185	-4.717021301415571	4637881.362950664	22.25028995800824	3137.4927196716994	19.48442986306236	9843860.565992918	379.6430070885963	2415.115241942701	-3.908598290621285	5832781.63186395	15.27714059744763	2587.0270347554065	2060.494427874764	0.840153	33.407768	0.0990787450876319	0.052156795145014	-0.0085554271	-0.0005223689	-0.0032680565	-0.003305152	-0.0227165064	-0.005354304	0.0077838109	0.0091656661	-0.003419549	0.0133947744	0.0051570759	-0.0180897229	-0.0064409436	-0.0106645463	0.0114007694	0.0086676061	0.0117262771	-0.0144724346	0.0345470917	-1.3156e-05	-0.0065785227	-0.0237651528	0.0186449501	-0.0082560028	0.0056812436	0.0049421334	-0.0165161861	0.0001935024	-0.0032912377	0.0145793216	-0.0015268792	0.0427197308	-0.0049350566	0.0015239229	0.0018137687	-0.0154968835	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	0.0218546498263378	0.0396971842808397	0.0015758664398269	0.0004776257190318	0.026184506324796	0.0123986077425683	0.0006856283714732	0.000153725473954	0.2168213494413393	0.0013462595704538	1.8124148310387053e-06	0.0470114975735633	-0.0014472974380285	-0.0004705220510968	2.09466987412386e-06	2.2139100056843362e-07	0.0032532239203775	0.000343145873461	1.0583465876116347e-05	1.1774909047338117e-07	0.0038658757846148	-9.906594531740006e-05	1.4944995582071095e-05	9.8140615216301e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.631510170638	0.0574197454529894	4638128.681599864	0.0032970271678861	3120.5691836925034	-16.923535979196004	9737952.030211298	286.40607003914164	2415.0539264524723	-0.0613154902284804	5832485.467673504	0.0037595893419588	2585.451480672069	2033.6720237935929	0.7470069999999999	29.703915	0.0819349464888095	0.0398541554655542	0.0025748246	-0.0225054004	0.015298805	0.0056476817	0.0264883452	-0.0034774185	0.0030628668	-0.0022592706	0.002295174	-0.0042712846	0.0075541853	-0.0217811121	0.0105406064	-0.0246543349	-0.0024684	-0.0061827885	0.0138926709	0.0041297185	0.0260582895	0.0021310122	0.0100229613	-0.0197750491	0.0289348954	-0.0252297518	0.0286663738	-0.0124836842	-0.0099540776	-0.0036539405	0.0458825836	-0.0122066478	0.010637895	-0.0067887058	-0.0007242156	0.0181540703	0.016248936	0.0004954863	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	0.0047724114876928	-0.017082238338645	0.0002918028666582	2.2775911407862204e-05	0.0263691523268079	0.0001846460020119	0.0006953321944343	3.409414605897901e-08	0.2014879914583716	-0.0153333579829677	0.0002351118670338	0.0405974107019288	-0.0014790888201226	-3.179138209410005e-05	2.187703737811665e-06	1.0106919754530652e-09	0.0036582637529611	0.0004050398325836	1.338289368622903e-05	1.640572659793507e-07	0.0044157386532408	0.0005498628686259	1.9498747853724872e-05	3.023491742936133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2163.1817048775188	9.550194706880577	4679355.088316808	91.20621893932974	3113.7011481010068	-6.868035591496664	9695134.839685528	47.16991288606493	2413.89900573566	-1.1549207168122848	5826908.409891608	1.3338418621222017	2572.7390148570234	2054.8301751307627	0.7889319999999999	31.371038	0.1730839919422104	0.1062568472272512	0.0020816775	-0.0058532544	0.0081234511	0.0094154572	-0.0028822102	-0.0058607792	-0.0013852029	0.0014481852	0.0109104303	-0.0028505405	-0.0108682159	0.0508730251	0.0046914618	-0.0072225018	-0.0003868152	0.0086404174	-0.0019684027	-0.018942895	0.0281913125	-0.0176022575	-0.0267827559	0.0081684369	0.0173729458	-0.0038335327	0.0018876749	-0.0125617858	-0.0131108831	-0.0041883951	0.0016725371	0.0080856927	-0.0284568838	0.0327799537	0.0083884193	0.0003056568	0.0127691313	-0.0024739155	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	-0.0210567220248236	-0.0258291335125164	0.0006671441380073	0.0004433855424306	0.0030485907187198	-0.0233205616080881	9.293905370264508e-06	0.0005438485937166	0.2940033896310225	0.0925153981726509	0.0085590988990441	0.0864379931145308	-0.0014067438970878	7.234492303479986e-05	1.9789283919937712e-06	5.2337878889111155e-09	0.0039277299487725	0.0002694661958114	1.5427062550484428e-05	7.261203068506798e-08	0.0047023055073737	0.0002865668541329	2.2111677084677027e-05	8.212056188762682e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
