global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
1929.366767825144	-2.0218860971920094	4.088023390018336	3722456.124788043	2205.55822501347	0.1219482421875	4864487.083924567	0.0148713737726211	1940.8927614590648	2.555939292192761	3767064.711484194	6.532825665374832	2019.934190035848	1994.059223709404	0.753085	20.192947	0.0670850210025503	0.0365111190631816	0.0055306811	0.0297862289	-0.0084395503	0.0115846757	0.0079300456	-0.010756592	-0.0394851504	-0.0095023511	-0.0118636885	-0.0328488257	-0.0050493705	-0.0118581229	-0.0015912912	-0.0103750833	0.0040917919	0.0174384688	0.0018135937	-0.0124964582	-0.0106158058	-0.0004956635	-0.0067588087	-0.0082912541	-0.0246842583	-0.0110538814	-0.0093430015	0.0297820875	-0.0122100808	0.0240620018	0.0253700775	0.0278477211	0.0345074944	0.0055022465	-0.0191993664	0.0276183888	0.0054829309	-0.0046950903	0.0218481244	0.0116535828	0.007617037	-0.003143374	-0.0590333665	0.0316100427	-0.0454574269	-0.0260213534	0.0003952342	0.0108573871	-0.0077903922	-0.0198470138	0.0060569647	0.0140720377	0.0274094004	-0.0098091318	-0.0792927819	0.0288611001	0.0723582192	-0.0462468756	-0.0612463124	0.0609627523	0.0465985677	0.1604774381454632	-0.0003336163206029	1.112998493726264e-07	0.0257530081537309	0.5395165402477176	0.0224936339504608	0.291078097200867	0.0005059635682973	-0.6347415477921032	-0.0179218881825065	0.4028968324935149	0.0003211940760262	0.0009589464532161	0.000148840197096	9.195783001357378e-07	2.2153404271605892e-08	0.0009880258135988	-0.000237898377546	9.76195008337571e-07	5.65956380390667e-08	0.0021360283748906	-0.0001399790763374	4.562617218337777e-06	1.9594141812271683e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1928.9688487521155	-0.3979190730285609	0.1583395886799091	3720920.819456062	2194.564151316676	-10.994073696793748	4816111.814244282	120.86965645053216	1937.303227228172	-3.589534230892696	3753143.79422869	12.884755994750416	2016.5970060874408	1984.3892892820209	0.745511	19.989855	0.069961170911232	0.0321867797572678	0.0051084143	0.0103357502	-0.0207213252	0.0117991749	-0.0286406066	0.0327643772	0.0124671394	-0.0306510855	0.004797286	-0.0354514684	-0.0179233793	-4.99599e-05	0.0024808961	-0.0085138879	0.0201646263	0.0101475589	0.0113664667	-0.0220490699	-0.0017602701	0.0016195413	0.0040535809	0.0019879134	-0.0065584375	-0.0082284696	-0.0004687327	0.0131699098	0.0115745735	0.0189103799	0.0209948605	0.0238481386	0.0239076096	0.0072350267	-0.0118953735	0.0267116256	-0.0003173402	0.0107858875	0.0150616873	-0.002816139	-0.0095034286	0.0030728738	-0.0391281005	0.0105025099	-0.0351888612	-0.0475023792	0.0368921868	0.0233180647	-0.0156840229	-0.0069774143	0.001577337	0.0141450898	0.0082946181	-0.010657419	-0.0788675135	0.0312459714	0.0707106781	-0.0497051625	-0.0577350269	0.064777029	0.040824829	0.1424301485546806	-0.0180472895907825	0.0003257046615735	0.0202863472173083	0.5537838548420524	0.0142673145943348	0.3066765578837233	0.0002035562657337	-0.6523828106195779	-0.0176412628274746	0.4256033315919	0.000311214154148	0.0007209471344246	-0.0002379993187914	5.197647706350423e-07	5.6643675745218025e-08	0.0010402315785493	5.220576495049991e-05	1.0820817370111685e-06	2.7254418940668446e-09	0.0020261273806598	-0.0001099009942307	4.105192162659343e-06	1.2078228532918269e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1928.0279409689967	-0.940907783118746	0.8853074563334332	3717291.741157149	2192.1448553677264	-2.419295948949639	4805499.066915191	5.852992888604134	1937.090134524228	-0.2130927039440848	3752318.189271092	0.0454085004742014	2013.8525340390304	1985.7254552457737	0.746886	20.026716	0.0755500434422677	0.0359237354059109	0.0070347891	0.0053365581	-0.0183836912	-0.0035606306	-0.0244200047	0.0472721126	0.0535496633	-0.0441178281	-0.0136392657	0.0187868183	0.0175657508	0.0030733033	-0.0056922239	-0.0116162459	-0.0258322624	0.0151440435	0.0090623857	-0.0235336037	0.0004477163	-0.0044164781	-0.0015692828	-0.0241828339	-0.0213522493	-0.0235962307	0.0018913982	-0.005163632	0.0231193744	0.020282899	0.0218975829	0.0293452857	0.0276180175	0.0025253668	-0.0244199366	0.012979791	0.0011524437	0.0095785002	0.0224597828	0.0160834653	-0.0208625385	-0.0155172857	-0.0082055981	-0.032923035	-0.0189829905	-0.0405163184	0.0477356782	0.0397802704	-0.0419173736	-0.0106395815	0.0110373421	0.030194454	0.0273515336	-0.0115045374	-0.0784076511	0.0336000067	0.0689390864	-0.0530272111	-0.0539958877	0.0682433853	0.0347647336	0.1573639478511523	0.0149337992964716	0.0002230183614272	0.0247634120833001	0.5345595331624224	-0.0192243216796299	0.285753894494827	0.0003695745440418	-0.6436851945347968	0.0086976160847811	0.4143306296632992	7.56485255582437e-05	0.0004429588840627	-0.0002779882503619	1.962125729700725e-07	7.72774673392704e-08	0.0009150054429425	-0.0001252261356067	8.372349606144007e-07	1.5681585039012658e-08	0.0022767991223188	0.0002506717416589	5.183814243391658e-06	6.28363220663564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1927.283369793356	-0.7445711756406581	0.5543862355949117	3714421.1874820334	2195.335370925377	3.190515557650542	4819497.390836063	10.17938952361015	1935.357074866134	-1.7330596580939073	3745607.007234399	3.003495778512571	2010.5533301585008	1974.903211610945	0.742232	19.90192	0.0136901583390095	0.0088616127167419	0.0116991781	-0.0070294206	-0.0038940086	0.0292243831	-0.0330502774	0.0086933877	0.0599912814	-0.0655424115	-0.0169330154	-0.0105972316	0.0578689208	0.0054235189	-0.0056239169	-0.0010866129	-0.0024054723	-0.014529675	0.0513409661	-0.0299152996	0.0050911043	-0.0030823447	-0.014478803	-0.0038518693	-0.0324301546	-0.0335277084	0.0030604638	-0.053719827	-0.0426752775	0.0186542836	0.0199562607	0.0308497052	0.0200768624	0.0067279052	-0.0236703175	0.0179604661	0.0041350542	0.0005637391	0.0247144354	0.020909073	-0.0493055934	0.0026848271	0.0394508631	-0.0371766347	0.012885524	0.0041469055	0.0206203021	0.0173034088	-0.0261482477	-0.0022204683	0.0237577512	0.0289522307	0.0131714305	-0.0123503943	-0.0779133966	0.0359208828	0.0670465522	-0.0562039158	-0.0500436514	0.0713432033	0.0284607885	0.1574794052104522	0.0001154573592999	1.33304018165082e-08	0.0247997630654378	0.5369438924069669	0.0023843592445444	0.2883087435931445	5.685169007044811e-06	-0.6434930429118566	0.0001921516229401	0.4140832962759605	3.6922246198542495e-08	0.000290881789338	-0.0001520770947247	8.461221536847663e-08	2.3127442739905383e-08	0.0009828324255101	6.782698256759987e-05	9.65959576634066e-07	4.600499564225497e-09	0.002276858847271	5.972495220000347e-08	5.1840862103962266e-06	3.567069915292698e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1927.0016374223308	-0.2817323710253276	0.0793731288835528	3713335.310628344	2197.9421033135777	2.606732388200726	4830949.489518514	6.79505374369466	1938.070060129916	2.712985263782002	3756115.5579719767	7.3602890414983	2011.595812134292	1970.6675792105311	0.691261	18.5352	0.0299120431921784	0.0149124036405982	0.0066116924	-0.0004536275	0.0063337483	0.0247120716	-0.0207846339	-0.0146294294	0.037140021	-0.0432836135	-0.00966495	-0.021922856	0.0385438106	-0.0088829706	-0.0020940449	-0.0140317964	0.0041407602	-0.000580135	0.0081529927	0.0100909058	-0.0039947281	0.002017868	-0.0232814188	0.016374231	-0.0243854755	-0.0119565989	-0.0077869351	-0.025712115	-0.0150671759	0.0172913486	0.0139900773	0.0319782102	0.0230570567	0.0095515897	-0.033376976	0.0130377615	0.0017760612	0.0028587704	0.0280550846	0.0354750213	-0.0418775585	-0.0115915853	0.0514492479	-0.016982145	0.030139039	0.0243128443	-0.0169689224	0.0286776617	-0.0261497248	-0.0079859429	0.0052388363	0.0380026524	0.0298993853	-0.0131948967	-0.0773849666	0.0382063093	0.0650363955	-0.0592265694	-0.0458939156	0.0740598336	0.0219572114	0.1688850631858685	0.0114056579754162	0.0001300890338521	0.0285221645672947	0.5343233637716907	-0.0026205286352762	0.2855014570722944	6.867170328302999e-06	-0.6438316331932725	-0.0003385902814159	0.4145191719003166	1.146433786693106e-07	0.000317282238952	2.6400449613999997e-05	1.0066801915439404e-07	6.969837398213524e-10	0.0011358412186543	0.0001530087931442	1.2901352739940854e-06	2.3411690779444617e-08	0.0021453227640278	-0.0001315360832431	4.60240976185588e-06	1.7301741194962012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924.916041384772	-2.085596037558844	4.349710831881151	3705301.766380421	2193.8116800242456	-4.130423289332157	4812809.687410803	17.060396549057476	1934.593517746372	-3.476542383544029	3742652.0789062814	12.086346944577995	2011.600349080906	1971.451710642853	0.7566779999999999	20.289267	0.0873104285259151	0.0401796293619289	0.010017969	-0.0073257145	0.0041300042	0.01922238	-0.0188531438	-0.0437041803	-0.0209867149	-0.0011572716	0.0188992487	-0.0190443553	0.0429880855	0.0092270085	-0.0063220712	0.0175492945	-0.002989767	0.020046006	0.0378538881	-0.0087207395	0.0069607577	-0.0101372846	0.0005044933	0.004675712	-0.0345922225	-0.0353671989	0.0036227498	-0.0223446541	-0.0178873105	0.0067901015	0.0134134166	0.0231921428	0.0125842058	0.0087149096	-0.0089674253	0.0276716144	0.0052222941	0.0130430604	0.0302792903	0.0346080987	-0.0232725977	0.0045763466	0.0292625123	-0.011724587	0.0049815434	0.0451879884	-0.0313296119	-0.0129838928	0.009279932	-0.0030411915	-0.0470134399	-0.0045912115	0.0143521687	-0.0140379523	-0.0768225931	0.0404540309	0.0629121428	-0.0620868871	-0.0415630576	0.0763786853	0.0152996203	0.1697742610842993	0.0008891978984308	7.906729025737695e-07	0.0288232997267198	0.5669431583933431	0.0326197946216524	0.3214245448490193	0.0010640510011587	-0.6624825079592753	-0.0186508747660028	0.4388830733520112	0.0003478551295371	-6.192818939218156e-05	-0.0003792104283441	3.835100641393909e-09	1.4380054896497766e-07	0.0011759259600434	4.008474138909998e-05	1.382801863503992e-06	1.6067864922310247e-09	0.0024290388190911	0.0002837160550633	5.900229584651487e-06	8.049479990068153e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1927.477995478857	2.561954094085195	6.563608780199891	3715171.423055193	2207.408365183863	13.596685159617664	4872651.690683696	184.86984732976725	1935.4292810561503	0.8357633097782582	3745886.501969527	0.6985003099715088	2016.2515695830923	1982.1845358763223	0.769406	20.630569	0.0310922389080246	0.015953524578005	0.0105296991	0.0055741673	0.0115768342	0.0028490552	0.0244527464	7.70549e-05	-0.091357459	0.0266021696	0.0391013009	-0.0107003236	0.0364036002	0.0058455207	-0.0133855369	-0.0155590483	0.0053218944	0.0246041635	0.040047307	-0.0186247657	0.0003779534	-0.0193287004	-0.0065256014	-0.0272791005	-0.0197679817	-0.0337187796	0.0135061608	0.0417946454	-0.0376140003	0.0111880578	0.0114786505	0.0288328502	0.0136209062	0.007253	-0.0277612237	0.021659887	0.0059173176	-0.0027146312	0.0187011807	0.0442959687	-0.0067613929	0.0159616487	-0.0446720603	0.0340351618	-0.0185946759	0.0080515575	-0.0160536795	0.0006908498	0.0153590204	-0.0034753127	-0.0232192964	-0.0010114509	0.039283898	-0.0148794683	-0.0762265226	0.0426618292	0.0606775209	-0.064777029	-0.0370681691	0.0782873035	0.0085347133	0.1577181097987647	-0.0120561512855346	0.0001453507838196	0.0248750021584951	0.5670055204462017	6.236205285858887e-05	0.321495260216468	3.889025636737432e-09	-0.6569400581808935	0.0055424497783818	0.4315702400427157	3.0718749545884554e-05	-7.268283599588419e-06	5.4659905792593146e-05	5.282794648404599e-11	2.9877053012551572e-09	0.0011139932139061	-6.193274613729995e-05	1.240980880628842e-06	3.835665044107242e-09	0.002277005955196	-0.0001520328638951	5.184756119998048e-06	2.3113991704146087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1929.891762514742	2.4137670358848027	5.8262713035241065	3724482.215022257	2203.9551993534483	-3.453165830414946	4857418.520757098	11.924354252345344	1934.4879186966	-0.9413623595503396	3742243.507583103	0.8861630919781828	2015.765802328479	1994.994166234433	0.731691	19.619287	0.0402405035206865	0.0191724738516285	0.0147397533	0.0119810473	0.0027596062	0.0026357305	-0.0062872235	0.0203987126	-0.0552930542	0.001488627	0.0008257229	-0.0327680942	0.0079575491	0.0075422736	-0.0162319805	-0.0102257833	0.0067004409	0.0256354911	0.0042534781	0.0070075586	0.0027007487	-0.0177315732	-0.0113683311	-0.0198295878	-0.0170760316	-0.0042482394	0.0088000148	0.0240239966	-0.0004025651	0.0111822506	0.0138981624	0.0343104686	0.0089609283	0.005606062	-0.0219733399	0.0172131763	0.0028632963	-0.0008821065	-0.0009118202	0.0198165717	-0.0167697766	0.0111841289	-0.0525789659	0.0352980078	-0.033349378	-0.0301338251	0.024080969	-0.0003478437	0.0099649216	-0.0102149575	-0.0181867931	-0.0048387443	0.0193792918	-0.0157193527	-0.0755970167	0.0448275254	0.05833645	-0.0672896215	-0.0324269895	0.0797754371	0.0017099414	0.1574623401778581	-0.0002557696209065	6.541809897870228e-08	0.0247943885742875	0.5536845591277739	-0.0133209613184277	0.3065665910165174	0.000177448010447	-0.6472200070979497	0.0097200510829438	0.4188937375878701	9.447939305503744e-05	-7.710975137575698e-05	-6.984146777616856e-05	5.9459137572310555e-09	4.877830621129591e-09	0.0010949226463876	-1.907056751850001e-05	1.1988556015724251e-06	3.636865454776678e-10	0.0020270435605225	-0.0002499623946734	4.108905596255734e-06	6.248119875091053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1929.192723701113	-0.6990388136289312	0.4886552629597435	3721784.565181319	2193.930901047279	-10.024298306169385	4813332.798570125	100.4865565310704	1936.3606875987527	1.8727689021527567	3749492.7124779145	3.507263360870441	2017.7455288608376	1993.7013852110788	0.800838	21.473364	0.1056517706052259	0.0500695894015075	0.0161384545	0.0028877092	-0.0067460463	-0.0058135077	-0.0245631086	0.0705277019	0.0055273706	-0.046713951	0.0214050348	-0.0459830776	-0.0116668549	0.0011548853	-0.0047719914	-0.0134274088	0.0057600101	0.0269050101	0.030644611	-0.0093741393	0.0004978974	-0.0098871153	0.0021378877	-0.0204609434	-0.0309584654	-0.006727832	0.0061699323	0.0197682474	0.0351949556	0.0164742094	0.0167204752	0.047162058	0.0165567547	0.001763388	-0.0437415629	-0.0094224204	0.0034933566	-0.0055232272	0.0015363025	0.0072156526	-0.0137439839	-0.003636144	-0.008363625	-0.0125131188	-0.0069537946	-0.0452384439	0.0493817166	0.0227035865	-0.0346458128	-0.033981121	0.0194619708	0.000808124	0.0200360653	-0.0165575133	-0.0749343514	0.0469489822	0.0558930371	-0.0696177779	-0.0276578354	0.0808350932	-0.0051268245	0.1690456287093837	0.0115832885315255	0.0001341725732045	0.0285764245857508	0.5259657532945852	-0.0277188058331887	0.2766399736387404	0.000768332196818	-0.6156605709677052	0.0315594361302444	0.3790379386442807	0.0009959980088589	-0.0003240207072712	-0.0002469109558954	1.0498941874052869e-07	6.096502014120142e-08	0.0008961321673524	-0.0001987904790352	8.030528613637098e-07	3.951765455504433e-08	0.0022771469277972	0.0002501033672747	5.185398130776226e-06	6.255169432214348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1928.9005554521564	-0.2921682489566137	0.0853622856983738	3720657.352823637	2209.942913186961	16.012012139682156	4883847.679545272	256.3845327613287	1937.0187019033824	0.6580143046296598	3752041.4515234646	0.4329828250972548	2014.3449114261832	1978.0013785059195	0.792335	21.245384	0.0514432327504636	0.031841614278863	0.0154209207	-0.0096057347	0.0031970704	0.0229810636	0.0234197713	0.0202480356	0.0532328248	-0.0900431588	-0.0163185581	-0.0405256242	0.0355554337	0.0008289903	-0.0182229254	-0.0123785147	0.0120575161	0.0259933849	0.0173601796	0.0148818354	0.004679129	-0.0180741743	-0.0113168195	0.0128489129	-0.0274104305	0.0030797669	-0.0262217147	-0.0072285287	-0.0170737678	0.0156175769	0.0170933029	0.0455832014	0.0122331026	0.0089447183	-0.0358613465	-0.0127068504	0.0059601549	-0.0079554181	0.0061136096	0.0066317194	-0.050916775	-0.0016765513	0.050303528	-0.0246452511	0.0239238181	0.0036182487	-0.0019983893	-0.0093279119	-0.0181009311	-0.0273435054	0.0558450918	0.0288090791	-0.0073959776	-0.0173938582	-0.0742388174	0.0490241061	0.0533515689	-0.0717551168	-0.0227795284	0.0814605803	-0.0119276293	0.1639665774063132	-0.0050790513030704	2.5796762139222007e-05	0.0268850385063405	0.5161756369983408	-0.0097901162962443	0.2664372882306429	9.584637709398972e-05	-0.5977107822772965	0.0179497886904087	0.3572581792505377	0.0003221949140303	-0.0003249442353027	-9.235280314999852e-07	1.0558875605645645e-07	8.529040249662377e-13	0.0012671323654411	0.0003710001980887	1.6056244315483572e-06	1.3764114698185466e-07	0.0022777087308918	5.618030945999872e-07	5.1879570627807344e-06	3.1562271710212215e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1925.498759458611	-3.40179599354542	11.572215981701673	3707545.4726766497	2206.2629150390626	-3.679998147898459	4867596.050276662	13.54238636853609	1935.738127176235	-1.2805747271474957	3747082.0970037575	1.6398716318088828	2015.6588785304943	1975.1047033069967	0.775587	20.796303	0.0601715733509196	0.0291351432039942	0.014880425	-0.0097731967	0.0120550973	0.0236755255	0.0342645445	-0.0256377534	0.0146919452	-0.0215627934	0.0224381049	-0.0532724721	0.0421688542	-0.0002320461	-0.0136172789	-0.0127200136	-0.0027052266	-0.0103616465	0.0368152251	0.0271684928	0.0017804911	-0.0162001734	-0.0192642197	0.0117749381	-0.0149423775	-0.0193905892	-0.0117190693	0.0248323985	-0.0271426422	0.0143666358	0.0092097259	0.0461955131	0.0081726473	0.0042131972	-0.0390209836	-0.0130445744	0.0087967259	-0.0060738838	0.0132380247	0.0237274282	-0.0227291627	-0.0041964342	0.0183343741	0.0282151231	0.0303289352	0.0349217946	-0.0567862049	-0.0131234727	0.0083537938	-0.0327990555	0.0207298346	0.0002366857	0.003024688	-0.0182282956	-0.0735107199	0.0510508491	0.0507165039	-0.0736957799	-0.0178113211	0.0816485389	-0.0186447705	0.1579543791583546	-0.0060121982479585	3.61465277727564e-05	0.0249495858953012	0.5317234305546634	0.0155477935563226	0.28272980660082	0.00024173388447	-0.6075237230546549	-0.0098129407773583	0.3690850740741889	9.629380669994311e-05	-0.0007715918893977	-0.000446647654095	5.953540437843125e-07	1.9949412690856683e-07	0.001396123973278	0.0001289916078369	1.9491621487615498e-06	1.6638834892348635e-08	0.0022780422843455	3.335534536999009e-07	5.189476649266064e-06	1.1125790647513193e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924.1458539052248	-1.3529055533861083	1.830353436382972	3702337.267100666	2213.1859164533944	6.923001414331793	4898191.900787652	47.92794858284001	1933.205163619938	-2.5329635562968638	3737282.2046467913	6.415904377528053	2010.4607913170328	1982.5255050560224	0.74058	19.857645	0.0415854349226052	0.0197876694793612	0.0183586327	-0.0011796494	0.0104229381	0.0257063671	0.053937412	-0.01643929	-0.0106369126	-0.0279817667	0.0248120837	-0.0353710438	0.0051121621	0.0047749458	-0.0234391461	-0.0096126104	0.0071188267	0.0175659623	0.0229515239	-0.0067010248	0.0061996575	-0.0196355134	-0.0123539052	0.0038935942	-0.021472479	-0.0289097535	-0.0184044166	0.0345305934	-0.0636512152	0.0141999074	0.0146786507	0.0519489936	5.191e-06	0.0068226465	-0.0334738367	-0.0079051238	0.0056025755	-0.014490839	-0.0020294331	0.00996421	-0.0213146031	0.0210671797	-0.0347486001	0.056754031	-0.0035741559	0.0275226424	-0.051843001	-0.0396298154	0.0205968546	-0.0185225483	0.0361396285	0.0111234066	0.0154948856	-0.0190607341	-0.0727503781	0.0530272111	0.0479924649	-0.0754344479	-0.0127728206	0.0813979594	-0.0252311319	0.1664094846884012	0.0084551055300465	7.148880952422427e-05	0.0276921165942592	0.516397751237605	-0.0153256793170584	0.2666666374832553	0.0002348764465293	-0.5972543772997696	0.0102693457548852	0.3567127912037355	0.0001054594622333	-0.0007120280006693	5.956388872840001e-05	5.069838737371206e-07	3.547856840449217e-09	0.0013962239992137	1.000259357000419e-07	1.9494414559802984e-06	1.000518781266891e-14	0.0021870001125973	-9.10421717481998e-05	4.782969492500604e-06	8.288677036628711e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1922.6652928477888	-1.4805610574360344	2.1920610447961084	3696641.8283214737	2195.9585125101025	-17.227403943291847	4822233.788665582	296.7834466253475	1928.5269729671409	-4.678190652797184	3719216.2854618034	21.885467783918944	2010.3265476305296	1977.427168473814	0.7468639999999999	20.026121	0.0682828100247686	0.03434591570916	0.0178222066	0.0035585881	0.0093992227	-0.0032838067	-0.0040310703	0.0285475138	-0.0428034269	-0.0045672016	0.0371010601	0.0108131626	-0.0053749969	0.0105004084	-0.0134480018	-0.0167254513	-0.0236405986	0.038327049	0.0572317756	0.0048012371	-0.0014589983	-0.0197643749	-0.0089236116	-0.0506629003	-0.0137560884	-0.023855291	0.0087906921	0.0383742303	-0.0505470287	0.0110358059	0.0079938972	0.0423925579	-0.0028379861	0.0061446903	-0.0369645401	-0.0070665153	-0.0015829673	-0.0064841356	-0.0053266325	0.0017298582	-0.0039285163	0.0057917594	-0.0642100984	0.0700189113	-0.0233251712	-0.0180718803	-0.0023871637	0.0103443203	-0.0040398819	-0.0260254499	0.0294114578	0.0083515337	0.0047412603	-0.0198910824	-0.0719581255	0.0549512416	0.0451842308	-0.0769663555	-0.0076839116	0.0807101879	-0.0316405151	0.1573377331131382	-0.0090717515752629	8.22966766432866e-05	0.0247551622611811	0.5183894798686879	0.0019917286310828	0.2687276528385288	3.966982939875278e-06	-0.6091827453965024	-0.0119283680967328	0.3711036172888198	0.0001422859654511	-0.0003280720552283	0.0003839559454409	1.0763127342172075e-07	1.4742216803949218e-07	0.0010841764951852	-0.0003120475040285	1.175438672712064e-06	9.73736447704168e-08	0.001977184327633	-0.0002098157849643	3.909257865437559e-06	4.4022663620185406e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
