global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48
2052.5971648584987	12.619700878782623	159.2568502699469	4213155.121185147	2678.8932287337934	-68.245849609375	7176468.930955769	4657.49598890543	2197.272639696812	12.883521868348453	165.9851357322128	4828007.053160196	2260.614488538805	1669.7779723115227	1.662295	53.857658	1.0925741603380843	0.5414885726328075	-0.0341036995	-0.1154335188	-0.1134709732	-0.0203881984	-0.0464607993	-0.033749315	0.011961343	-0.2122125004	0.0207131799	0.0268637854	0.0577855179	0.2234058011	-0.0964993194	-0.2116739615	-0.0677136443	-0.2102218899	-0.0904481202	0.1154257735	0.038372191	0.0928743004	-0.0775982655	-0.1462846098	0.1268779931	-0.1928730609	-0.1569439003	0.1933346743	-0.0213555685	-0.1677502584	-0.0943843747	0.0979590724	-0.2373243761	0.0297279986	-0.1430784473	-0.019311743	0.0971536978	-0.0856542348	-0.1116784446	0.0695288702	0.2065858327	-0.0090082824	0.0421534923	0.194514289	-0.1796017976	-0.1041848909	-0.1713069364	0.0334699521	-0.0942818925	-0.0711000042	0.2397765708	0.0468490966	-0.2133788679	0.1029483985	0.2314174521	-0.2007644503	0.1486638386	0.0505379355	-0.2451387923	-0.1433704014	0.0264477464	-0.0645158866	-0.0682433853	0.0203054443	0.0813979594	0.0324269895	-0.060390626	-0.0715501408	-0.0181723082392579	-0.1166573961440774	0.0136089480751162	0.0003302327867426	0.0349735441026979	0.0646272140304517	0.0041766767933378	0.0012231487871033	-2.1681825467962383	0.1168004796793904	0.0136423520533357	4.701015556231822	-0.008104585904867	0.0028643608097956	6.568431268936885e-05	8.204562848692907e-06	-0.0114352847430827	-0.0095844502333628	0.0001307657371553	9.186168627580822e-05	0.0026717965613466	0.0034409703665249	1.1840277063302504e-05	7.138496865223516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2040.766296645772	-11.830868212726728	139.96944266690772	4164727.077525299	2699.0550378028383	20.16180906904492	7284898.097088881	406.498544936622	2183.103867096798	-14.168772600014108	200.75411699091052	4765942.494532993	2267.2109311761064	1675.2761715703937	1.714874	55.561192	0.6522455263813544	0.4030846350645939	-0.1167195808	-0.064408191	0.0010672359	-0.0002951308	-0.0085128686	-0.0202227685	0.1268350881	-0.019917888	0.0144606048	0.0325979342	0.0289839742	0.1422656	-0.0383337794	-0.2007966814	-0.1976668102	-0.1071617981	0.0438530084	-0.0404330911	0.0088816198	0.0431405946	0.0111568772	-0.0681224545	-0.0411231815	-0.1372494816	-0.0578259739	0.1004060398	-0.1952258628	-0.0712050346	-0.0945555949	0.0331794104	-0.0781643783	0.0446987002	-0.1014354186	-0.0641560591	0.1360077496	-0.0146111565	-0.0686409378	0.0202732495	0.2234102637	-0.0371626893	0.0201118274	0.1201416797	-0.0197916759	-0.0331772138	-0.1142230393	-0.0592920816	-0.0181395778	-0.0254870941	0.1486405271	-0.0546326982	-0.1251881364	0.0020286805	0.0565973447	0.1192579441	0.0616784154	0.0134880965	0.0316159777	-0.1232386578	0.0256373767	-0.0655497724	-0.0668016447	0.0235993474	0.0816216788	0.0276578354	-0.0642529755	-0.0680077345	0.02756492669549	0.0457372349347479	0.0020918946594763	0.0007598251837277	0.0391463542118089	0.0041728101091109	1.7412344206698932e-05	0.0015324370480764	-2.584931084730954	-0.4167485379347155	0.173679343870723	6.681868712808346	-0.0081502361157095	-4.565021084249922e-05	6.642634874181546e-05	2.083941749964633e-09	-0.0079794786213378	0.0034558061217448	6.3672079068387e-05	1.1942595951089525e-05	0.0028820790968148	0.0002102825354682	4.421874472293486e-08	8.306379920296815e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2039.45778160829	-1.308515037482039	1.712211603316621	4159388.042962607	2673.716312814266	-25.338724988572267	7148758.921409114	642.0509840464966	2175.195366543513	-7.908500553284739	62.54438100130502	4731474.882632368	2248.210002138626	1684.1891320214345	1.207118	39.11013	0.2813853209951418	0.1232295116411159	-0.097579045	-0.0035190505	-0.0360967596	0.003223103	-0.028998577	0.05756357	0.070656626	-0.0131739467	0.0869118618	0.0878998687	0.0615304477	0.0950701133	-0.0736668066	-0.1481066153	-0.135382364	-0.1009039215	-0.0073739513	0.0120181048	0.104703512	0.0045427275	-0.0815979577	0.0028343647	0.1248455341	-0.0813641384	-0.1226690449	0.0505090443	-0.0805821457	-0.0557944498	-0.1608901535	0.1048280065	-0.1008668884	-0.025672962	-0.1829562401	0.0240640137	0.1235790772	0.0384600128	-0.0653531673	0.0292629281	0.1778164658	-0.0396384073	0.0240497993	0.100840122	-0.0644677871	-0.0497551286	-0.0762429408	-0.0016482671	-0.1190261238	-0.0026465724	0.0597825956	-0.0062751518	-0.1248320584	0.1113462868	0.116591049	0.0375607815	0.1057955984	0.1491751694	-0.010746876	-0.1403018979	0.0248241955	-0.0665549058	-0.0652939789	0.0268518493	0.0816216788	0.0227795284	-0.0677702193	-0.0639883028	-0.0168701942601359	-0.0444351209556259	0.0019744799743411	0.0002846034543747	0.044437691657805	0.0052913374459961	2.7998251967400542e-05	0.0019747084398741	-2.537183072526389	0.0477480122045648	0.0022798726694872	6.437297943514448	-0.0097193828136884	-0.0015691466979789	9.446640227902144e-05	2.462221359778088e-06	-0.0089464163883592	-0.0009669377670213	8.003836619390206e-05	9.34968645292329e-07	0.0040242116395936	0.0011421325427788	1.3044667452743672e-06	1.619427932024061e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2029.045268048412	-10.41251355987788	108.42043863464072	4117024.699789652	2655.4241819990443	-18.292130815221757	7051277.586345294	334.60204976118524	2150.421402213743	-24.773964329770024	613.7493086127175	4624312.207098921	2246.281279319871	1713.8166244516326	2.1628	70.073814	0.6865003316089955	0.3411496988153454	0.0040519736	-0.1878613901	-0.0188264116	0.023884729	0.0073622816	0.0964259152	0.0799770384	-0.0541733321	-0.0276558546	0.0577755536	0.0388790289	-0.0268230778	-0.0153246022	-0.1775832125	-0.159455437	-0.0097489228	0.0288166744	0.0825652038	-0.0809119843	-0.0743273826	0.1460959991	0.039244828	0.0002933979	0.0155985829	-0.0465869557	0.1163940863	-0.2122075831	-0.0186739809	-0.0028653207	0.0846275965	0.1072384383	0.1353660453	0.0629399766	0.0110098978	0.0481805459	0.0455999464	-0.0922532156	0.0334763455	0.21205446	-0.0883755431	0.1360723001	0.042291666	-0.0517112145	0.0314849171	-0.0769229247	-0.4009494288	0.1881993226	0.2058805736	0.1066025843	0.0275168921	0.1362539638	-0.0657907661	-0.1298724949	0.2019321256	-0.0269076884	-0.1998618403	0.1069420991	-0.1171794257	0.024008292	-0.0675308461	-0.0637218759	0.0300572439	0.0813979594	0.0178113211	-0.0709234662	-0.0595200392	-0.1580563594329476	-0.1411861651728117	0.0199335332362044	0.0249818127571971	-0.0902212838088445	-0.1346589754666495	0.0181330396737277	0.008139880052116	-2.443170406146095	0.0940126663802942	0.0088383814399325	5.969081633468074	-0.0145084807456928	-0.0047890979320044	0.0002104960135481	2.2935459002328818e-05	-0.0095762351275352	-0.000629818739176	9.17042792178391e-05	3.966716442172472e-07	0.0031102778189892	-0.0009139338206044	8.352750284445556e-07	9.673828111296216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2009.2151807320988	-19.83008731631321	393.2323629726061	4036945.64248432	2614.2412735959315	-41.18290840311283	6834257.436572478	1696.0319445391815	2135.832852484641	-14.588549729101942	212.82578319848037	4561781.973752678	2230.596506067872	1734.9672468716826	2.126148	68.886299	0.7183608421684426	0.4130758542593969	0.0182960133	0.0029965872	-0.0372425356	0.0609668	0.0650602882	0.2535669404	0.0227117438	-0.0433922193	0.0474227643	0.0615017428	0.0541923884	-0.1780919313	0.044915943	0.0257200053	-0.0368737818	0.0377032616	-0.1276776619	0.0262745385	-0.1739169335	-0.2805092684	0.0919258582	0.1775769999	-9.10831e-05	0.1563754305	-0.0329556885	-0.0715864541	-0.0015549412	0.1093765995	-0.115079368	0.2749563468	0.2575621387	0.171475104	0.0967191135	0.0956407258	-0.0085759896	0.1625670282	-0.0323930253	0.0012273691	0.0329672121	-0.0501557452	0.0337906652	-0.0603040205	-0.1334534059	0.0324253965	0.1229715906	-0.1262309827	-0.0086571253	0.2508981176	-0.200141955	0.1731736974	0.2207067743	0.1278007315	0.1010425315	-0.030633019	0.084108983	0.1487602623	0.07899089	-0.1222485814	0.0231897558	-0.0684771651	-0.0620868871	0.0332099078	0.0809511339	0.0127728206	-0.0736957799	-0.0546342852	-0.2664500623537975	-0.1083937029208498	0.0117491948328934	0.0709956357283425	-0.1222290677120554	-0.0320077839032108	0.0010244982303946	0.0149399449937582	-2.370339255859093	0.0728311502870018	0.0053043764521278	5.618508187866639	-0.0195533269783704	-0.0050448462326776	0.000382332595923	2.545047351136139e-05	-0.0050304331186927	0.0045458020088425	2.530525736164036e-05	2.0664315903596512e-05	0.0036221936786167	0.0005119158596274	2.6205784733816205e-07	1.312028704541078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2067.7377757838644	58.52259505176562	3424.894131592942	4275539.509403603	2807.9797983372464	193.7385247413149	7884750.547870083	37534.615968941085	2215.2441183273268	79.41126584268568	6306.149142737698	4907306.503783816	2330.155614736129	1764.3080439875969	2.404995	77.920822	1.1565880396353176	0.7390347353933894	-0.1076887082	0.14958117	0.0054517807	-0.0533031457	0.1084325054	-0.1521655178	-0.0343681318	0.2579806507	0.0043955032	0.1196222262	0.1492054841	0.136034504	0.1662212275	0.1069118087	-0.1650864516	0.0171175919	-0.1174410222	0.0536300867	0.0709453644	-0.1481600331	0.006573703	-0.0028983489	-0.1170301994	-0.1528496722	0.2221637352	-0.1056231142	-0.103986968	-0.044184113	-0.0685822212	0.1308892734	-0.0346840548	-0.0504903226	0.0609477113	0.1531147269	0.062943256	0.1867716329	0.045201508	0.0244123752	0.0675389888	-0.0433827484	0.0330046434	-0.070081579	0.0798198859	-0.050529621	-0.0006364393	-0.043520973	0.0883471162	-0.0177083309	-0.0179516664	-0.1205410153	-0.1350890774	0.0106169346	-0.0851047808	0.0600193057	-0.0325545284	0.0673523877	0.0546110387	0.0488126246	0.0223686765	-0.0693934478	-0.060390626	0.0363043104	0.080282427	0.0076839116	-0.0760722702	-0.049365311	-0.162398783582887	0.1040512787709104	0.0108266686138617	0.0263733649092013	-0.0549188516624639	0.0673102160495915	0.0045306651846426	0.0030160802679237	-2.9982502997418337	-0.6279110438827407	0.3942722790299131	8.989504859901995	-0.0139976670860639	0.0055556598923065	0.0001959346838522	3.0865356838983096e-05	-0.0056460112049196	-0.0006155780862269	3.187744252607767e-05	3.789363802427728e-07	0.0045972657187248	0.0009750720401081	9.507654834005722e-07	2.113485208856225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2036.716011464658	-31.02176431920634	962.3498614763836	4148212.111356505	2664.020862660509	-143.95893567673738	7097007.156690443	20724.17516117901	2164.0145150293874	-51.22960329793932	2624.472254064235	4682958.821257875	2266.386978604543	1731.31236656151	1.898672	61.516178	0.7610415188374006	0.4223850729165566	-0.0402482438	-0.0135593494	-0.0009435287	0.0039565916	0.098804539	0.1036107258	0.0751018044	0.0884109776	0.000514433	0.065982479	0.0558639122	-0.0305767097	0.0921808505	-0.0784009174	-0.1710355285	0.0607411684	0.0271546435	-0.0095121055	-0.041090223	-0.1323383068	0.1552088992	-0.0103632371	0.041997373	0.0248703201	0.0730083913	-0.0306696713	-0.1132697872	0.099021395	-0.0685836643	0.1166116334	0.0948904414	0.0102057133	0.0149847343	0.0189926061	0.0214095623	0.1911999677	0.0034577516	0.0207768702	0.0812231774	-0.0637493148	0.0455958137	-0.0634003393	-0.0441638066	0.044954573	0.0553022593	-0.2504973521	0.1029477376	0.2097896114	-0.0745985039	0.0220163979	0.0762063804	0.0555979897	-0.0062547282	-0.0296430374	-0.0176775678	-0.0499133014	0.0438683383	-0.0983304457	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	-0.2176409062508071	-0.05524212266792	0.0030516921168575	0.0473675640736726	-0.1085283889438244	-0.0536095372813604	0.0028739824875215	0.011778411206742	-2.7401132415337486	0.2581370582080851	0.0666347408203243	7.508220576428587	-0.0185312246380824	-0.0045335575520184	0.000343406286587	2.0553144077463967e-05	-0.0034938374821613	0.0021521737227582	1.2206900351755214e-05	4.631851732931318e-06	0.0034019409799009	-0.0011953247388238	1.4288012312444244e-06	1.1573202430729096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2052.550961455621	15.83494999096274	250.7456412162909	4212965.449372393	2736.948565219311	72.92770255880214	7490887.448656046	5318.449800505116	2194.7578998010595	30.743384771672027	945.1557072190756	4816962.238739157	2304.107724463734	1762.88692841601	1.777578	57.5928	0.299561889938963	0.1412720136374828	-0.0661565303	0.1554668928	-0.0016232951	-0.0033792057	0.1503012523	-0.0380546778	0.039545496	0.1259606786	0.0065696666	0.0994401801	0.1417210393	0.0139511206	0.1649890459	0.0888016853	-0.0948716579	-0.0018809009	-0.0495861443	-0.0633261915	-0.0244252659	-0.0961598251	-0.0506040191	0.1736033582	-0.0883446505	-0.0360718916	0.1532805231	-0.1051465609	-0.0425263432	0.0473540895	-0.1318251539	0.1014183016	0.0715375601	0.002716002	0.0167477116	0.0186950865	0.01760422	0.2188875894	0.0242531349	0.0254373207	0.0236547063	-0.0280083141	-0.0147432969	-0.0631467236	0.0005053672	-0.0165035974	0.1268789946	0.0874502857	-0.0217837177	0.0213750636	-0.1717616656	0.0213803093	-0.1033194018	0.1061360505	0.0338317647	-0.0985503679	0.0457060976	0.1164878353	0.0119008986	0.0165800081	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	-0.1837099414932339	0.0339309647575731	0.0011513103693796	0.0337493426034474	0.0156358995141658	0.1241642884579902	0.0154167705282789	0.000244481353617	-2.745529295497448	-0.0054160539636995	2.933364053770611e-05	7.537931112434714	-0.0178381829897433	0.000693041648339	0.0003182007723755	4.803067263325762e-07	-0.0027369118499522	0.0007569256322091	7.490686474408774e-06	5.729364126951458e-07	0.0046729853545467	0.0012710443746458	1.6155538023187336e-06	2.1836792123807952e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2043.321968760989	-9.22899269463187	85.17430615756842	4175164.668021284	2755.971378732235	19.02281351292368	7595378.240391255	361.8674339474716	2190.384530554615	-4.373369246444327	19.12635856574501	4797784.391692962	2297.782692422672	1715.669245473188	1.300711	42.142494	0.3351517147527953	0.1943412901739639	-0.0380707663	0.0843372168	-0.009399424	0.029618281	0.0663961775	-0.0972183105	-0.0179236419	0.0863274034	-0.0047962913	0.0589007128	0.0510156178	0.0432555952	0.1214150968	-0.0192184527	-0.1226036749	-0.0200680363	0.0268062592	0.0170106731	-0.016300547	-0.067752961	0.0141323513	-0.0676713168	-0.0013078595	-0.0507775045	0.1567527782	-0.0206623284	-0.0684496711	-0.0032191679	-0.0497084685	0.0098022245	-0.0011550561	-0.0538705542	0.0344329775	-0.0178180595	-0.0057069577	0.1431791163	-0.0096237687	0.027556367	0.0571423632	-0.0409376928	0.0197367268	-0.0815346214	0.0311039951	0.0126011024	0.1062402408	-0.0323053405	-0.014532198	0.0354017859	-0.0777678873	0.0070646662	-0.1112729782	-0.0005937653	-0.1160780055	0.0482723227	-0.0715370857	0.0090357065	-0.0605511569	0.0058685224	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	-0.1248576472733162	0.0588522942199177	0.0034635925349477	0.0155894320826278	-0.0083370751172111	-0.0239729746313768	0.0005747035126766	6.950682151002047e-05	-2.6707845690342324	0.0747447264632157	0.0055867741340609	7.133090214191371	-0.0208018619313695	-0.0029636789416262	0.0004327174598117	8.783392869038602e-06	-0.0028003863872239	-6.347453727169978e-05	7.842163917748926e-06	4.029016881856405e-09	0.0051974662644145	0.0005244809098677	2.750802248157553e-07	2.701365556972682e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2029.840672554636	-13.481296206352908	181.7453474034253	4120253.155957057	2761.0860589210024	5.114680188767579	7623596.224767913	26.15995343337156	2179.373930089614	-11.010600465001062	121.2333225998816	4749670.72715425	2304.317629252723	1706.1050508271403	1.480056	47.95319	0.6197916293571288	0.3627454506275312	-0.0803183007	0.2079089449	-0.0845526152	-0.1081244501	0.0199090136	-0.0880239742	-0.0124259025	0.2359739987	0.0074893705	-0.0326237215	0.0790604895	-0.0463977506	0.1506383288	0.129528559	-0.1012757454	0.0247262785	-0.0898410858	-0.030807348	-0.0512424533	-0.0505829732	-0.0229353973	-0.0513160912	0.0076210019	0.004173256	0.2055667239	-0.1740089112	-0.0458039842	-0.0494494514	-0.0157992477	0.0008969367	-0.0689158274	-0.0166355962	0.0988691348	-0.0989672728	0.0111628132	0.2006801318	0.086772875	0.0589948714	0.007735415	-0.0163222164	0.0288214995	-0.1035973329	0.0226322262	-0.0528170898	-0.0187244489	0.1514265701	-0.0164178442	-0.0764827335	-0.0616235677	-0.0847094707	-0.1524862199	0.073198332	-0.1263780667	-0.0724886805	-0.049620953	0.1147855972	-0.0439288305	0.043370404	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	-0.2715730588601701	-0.1467154115868538	0.0215254119970999	0.0737519262986694	-0.005054529047797	0.003282546069414	1.0775108697825954e-05	2.5548263895023648e-05	-2.9589948198540483	-0.2882102508198159	0.0830651486776211	8.755650343923092	-0.0183241493212449	0.0024777126101246	0.0003357744483472	6.139059778370459e-06	-0.003240953772118	-0.0004405673848941	1.0503781353005894e-05	1.9409962063242635e-07	0.0059108546870167	0.0007133884226021	5.089230415028543e-07	3.493820313102729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2068.641144448662	38.80047189402603	1505.476619199104	4279276.184505871	2781.699660930228	20.61360200922581	7737853.003619347	424.92058779475855	2208.157660044384	28.783729954770024	828.5031101091251	4875960.251612689	2320.6308122332466	1740.9958452700976	1.303894	42.245621	0.2043688551866472	0.1258784403569224	-0.0889110087	0.1538381779	-0.0376665645	-0.0613547319	0.0761708254	-0.1262269413	0.0032426109	0.1632103695	-0.0026961677	-0.0071181871	0.1042022702	0.0947374459	0.1354998136	0.0606808725	-0.1590542098	0.0002731981	-0.0207171407	-0.0409753949	0.0523655428	0.0289365166	-0.0741220396	-0.0963661609	-0.1044283705	-0.1059677039	0.1717056719	-0.0936574565	-0.0851342174	-0.0476534798	-0.0393866443	0.0351043237	-0.0715501609	-0.042518251	-0.0081055679	-0.0166022236	0.0473040007	0.1976487322	0.0665503778	0.0320726202	0.0382518197	-0.0212576139	0.0122890024	-0.0763707426	0.0077643825	-0.0132070975	-0.0016705344	0.0180457096	0.087146296	0.028232614	0.0180991509	-0.1573707534	-0.1771454807	0.0005382727	-0.0331914	-0.0333980339	-0.034737539	-0.0322505014	-0.0380684408	0.0995396897	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	-0.2086125774264786	0.0629604814336914	0.0039640222223622	0.0435192074605185	0.0197704270107266	0.0248249560585236	0.0006162784433076	0.0003908697841864	-2.9688278014798755	-0.0098329816258271	9.668752765385396e-05	8.813938514839831	-0.0164031431913115	0.0019210061299334	0.0002690631065546	3.6902645512417e-06	-0.0033619737258483	-0.0001210199537303	1.13028673332943e-05	1.4645829200883958e-08	0.0058178720493083	-9.298263770840012e-05	8.64577091521159e-09	3.384763518212276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
