global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
2001.6236356894296	1.6743521780235824	4006497.1789505705	2.8034552160523143	2653.122428894043	-1.8764855521067147	7039058.622700626	3.521198027265242	2074.524400727088	-2.25602042574792	5.089628161391826	4303651.489212084	2287.450392179768	1642.626122925651	1.152348	26.921686	0.0413855719661897	0.02382525840574	0.0403986205	-0.0461052716	-0.09722095	-0.0540275232	0.0731810226	0.0449029172	0.0150727386	0.0486561357	0.0523328681	-0.0586868104	-0.0636370774	0.1391397675	-0.0043178303	0.0142734618	0.0864040107	-0.0168302877	-0.0769609772	-0.0767201077	0.0574932548	0.0580088479	-0.0652065378	0.0708688563	-0.0004336214	0.0441401537	-0.0631751676	-0.0414139602	-0.0667007386	-0.129882506	-0.0175628534	-0.0133591299	0.0439736872	-0.0516886062	0.0320228752	0.0614109836	-0.0616065669	-0.0178405254	0.0370423519	0.0489427601	-0.0054153349	-0.0597289628	-0.0087978993	0.0800586869	0.1112556463	-0.005128463	0.0180747619	0.0150157097	0.0472619341	0.0634168706	-0.0168670612	0.0148106177	-0.124130082	0.0012051294	-0.0902080095	0.0947410578	0.0478082648	-0.0543714102	-0.0052984456	-0.0452541164	-0.0084745864	-0.073457929	0.0440100036	0.0411858478	-0.0551969875	-0.0149852296	-0.0258252286	-0.0508152923	-0.0486741533	-0.0711915135	-0.1255995978	0.1014666769	-0.0908052005	0.0313779699	0.0159244161	-0.026680812	-0.0101213372	0.0219683394	-0.0158209286	0.0540013493	0.1126629852	-0.0830147948	-0.06162632	-0.0004938329	-0.0633704296	0.0847212595	0.0653186173	-0.1004642478	0.1390324306	0.0876195445	0.1310953627	0.004577778	0.0337563179	-0.0629543851	-0.010657419	-0.0788675135	0.0312459714	0.0707106781	-0.0497051625	-0.0577350269	0.064777029	0.040824829	0.0109636986330912	-0.0008739113967663	0.0001202026877172	7.637211293981985e-07	0.0897923031014187	-1.5718825508798107e-05	0.008062657696257	2.4708147537604204e-10	-0.2421539541492237	-0.0221011266449195	0.0004884597989747	0.0586385375101043	0.000971245078741	-1.6487410977599967e-05	2.718347207442839e-10	9.433170029786112e-07	0.0013938307677892	0.0002845371448917	1.942764209235831e-06	8.096138682312031e-08	-0.0003511767882496	6.687174611059998e-05	4.471830427880544e-09	1.233251366053044e-07	0.0	0.0
1998.19063560832	-3.43300008110964	3992765.816232782	11.785489556898792	2631.931482042585	-21.190946851458197	6927063.326166877	449.05622846132593	2060.373197667739	-14.151203059348973	200.25654802692773	4245137.713667585	2284.669638444963	1632.489787213589	1.354532	31.645206	0.160536788968312	0.1328053059047972	-0.0451472849	-0.0068829947	0.0081219658	-0.1293388672	0.0140845179	-0.0591344743	0.0002264938	-0.0483065942	0.0956216569	0.0462898426	0.071499641	-0.0305537521	0.0599047433	-0.1040119669	0.01518843	-0.1176784204	0.0070127606	-0.1042792473	-0.0476583802	0.0514563073	0.1286941079	0.0452105109	0.0987929132	-0.0141470416	-0.0158372739	-0.0780440574	-0.0023002333	0.0381788651	-0.1123539523	0.0904849852	-0.0348936938	-0.1327166723	-0.0126938484	0.1163536731	0.0844482794	-0.059659491	-0.0405364822	0.0462561578	0.0512494017	-0.1181420327	-0.0923037163	0.0541888734	0.0058526683	0.0649363472	-0.0203709382	-0.0397311786	-0.0122691987	-0.0512516279	0.0754956448	0.1380052249	0.0794638888	0.054323298	-0.0584234955	0.0263164235	-0.0678897099	0.025948048	-0.0378096311	-0.060074556	0.0991957139	0.0450980386	0.0882967438	-0.1167497415	-0.0761308243	0.0499673689	0.0120203048	0.1451130293	-0.0334985593	-0.0134187099	0.0448118475	0.0628726593	0.080369513	0.0385153999	-0.0600901449	-0.0959256695	0.0553447533	0.0758067736	-0.0299244863	0.0038267699	-0.0937951816	0.1048762495	0.0680372637	0.0154928917	0.0241530063	-0.1116230124	-0.2487256419	0.2213736591	-0.1202219551	-0.0770888427	-0.2279046781	0.0594223943	0.0398577381	-0.0552336852	-0.0115045374	-0.0784076511	0.0336000067	0.0689390864	-0.0530272111	-0.0539958877	0.0682433853	0.0347647336	0.0103529018448256	-0.0006107967882656	0.0001071825766085	3.7307271655557293e-07	0.0972858094995672	0.0074935063981484	0.009464528729986	5.615263813909247e-05	-0.3686998336471916	-0.1265458794979679	0.0160138596179142	0.1359395673314667	0.0014107992636636	0.0004395541849226	1.9320788148297126e-07	1.990354562353756e-06	0.0013962000043736	2.3692365843999696e-06	1.9493744522128407e-06	5.613281992859234e-12	-0.0004269854924212	-7.580870417160001e-05	5.746959628177164e-09	1.8231661073817465e-07	0.0	0.0
1993.693294388692	-4.49734121962797	3974812.952090436	20.226078045764798	2643.5959129333496	11.664430890764834	6988599.35087791	136.0589480054289	2064.988319204635	4.615121536895913	21.29934680032049	4264176.758451584	2287.136519414012	1669.1006630203613	1.344517	31.411238	0.1650261114851779	0.090135609066849	0.0724241449	-0.0244502665	0.0759580594	-0.1439360162	-0.0318229065	-0.0270572089	-0.0726161148	0.1228659104	-0.0556968022	0.1250575882	0.2157853597	-0.0355872309	0.0782059098	-0.1467535399	-0.0363686683	-0.0656033594	0.0782202913	-0.0020746711	0.1307377141	-0.0620998854	0.0585964616	-0.0043642245	0.2258699137	-0.0096930306	0.0463008847	0.2146799893	0.0857177156	0.004056626	-0.0231331172	-0.0692093097	-0.0092965034	-0.0098180446	-0.1406112384	0.0451197406	-0.0795858643	0.0313329168	-0.1597570527	0.0045394158	-0.0209496869	0.0309413484	-0.1686901041	-0.0855941879	0.027055885	-0.0210686624	0.14926136	-0.0930968385	0.0571115434	0.0202234613	0.2235638522	0.0889806527	0.1925998142	-0.0168894779	0.2206012389	0.0884209117	0.006310088	0.1928976994	-0.106100606	-0.0175033062	0.0156247304	0.0290301464	0.1461945255	0.0579509528	0.098983358	0.030882811	0.1092567092	-0.1340630506	0.0601109869	0.0490344044	0.1736087376	0.0953265534	-0.0046532167	-0.0606356198	-0.0488237881	-0.0671509039	0.1474791237	0.0444652703	-0.0043841679	-0.0264551775	0.0986283608	-0.0197634489	-0.0241616098	-0.1353095639	-0.2240342832	0.0480201871	-0.1155101451	0.1733740185	-0.1342580998	-0.2236944801	-0.0600833156	-0.2308913491	-0.0447411058	-0.0631431288	-0.0123503943	-0.0779133966	0.0359208828	0.0670465522	-0.0562039158	-0.0500436514	0.0713432033	0.0284607885	0.0177557496823652	0.0074028478375396	0.0003152666467828	5.480215610576474e-05	0.1467805995622484	0.0494947900626812	0.0215445444078531	0.0024497342433488	-0.4357621687791138	-0.0670623351319221	0.0044973567933462	0.1898886677390768	0.0019303440715952	0.0005195448079316	2.699268074486833e-07	3.726228234742735e-06	0.0016771116524743	0.0002809116481007	2.8127034948650777e-06	7.891135403865155e-08	-0.0004061191793928	2.0866313028399998e-05	4.3540301939917527e-10	1.649327878706813e-07	0.0	0.0
1994.532552661683	0.8392582729909464	3978160.103627129	0.7043544487837459	2644.3316623142787	0.7357493809290645	6992489.940317797	0.5413271515375017	2070.047644350709	5.059325146074116	25.596770933697872	4285097.24988192	2294.064294233995	1631.3715643720398	1.320656	30.853777	0.1775763276364398	0.1032764740033237	-0.0203588301	-0.057670353	0.0415998468	-0.0667126246	-0.0520568999	-0.0513208496	-0.0876062899	-0.0451714397	-0.0568064738	0.0287406783	0.0548381048	-0.0736839735	-0.1394555776	-0.1160566474	0.0227258618	-0.1302789811	0.0133142731	0.0372061742	-0.0280981484	0.0116908035	0.0497264444	0.0390967519	0.0692011832	-0.031237905	0.0733994812	-0.092597508	-0.0226925005	-0.0294406713	0.0212237794	-0.0743967194	0.1348870522	-0.0144908306	0.051927514	0.0964622827	-0.0279374385	0.0140328375	0.1244465024	-0.0161202011	0.0147360874	0.0326899061	0.0185727916	-0.0752498054	-0.0396418269	0.0212777846	-0.0243493632	0.0112831185	0.0210752904	-0.0377834042	0.0547741436	0.1139288505	0.1019741751	-0.0375302402	-0.0090894659	0.1051553664	0.1162845529	-0.0249861385	0.1518406745	-0.0298206318	0.0201497085	0.0220266227	-0.0390384158	-0.0485118338	-0.0648998382	0.044788143	-0.1504422126	0.0345871825	-0.0751102417	0.0159495139	0.0777712198	0.069712941	0.0704460312	0.0120304616	0.0092888842	-0.06951909	0.0582761654	-0.0015496984	0.0344794637	-0.0618673053	-0.067419632	-0.062564737	0.0160498817	0.0281286256	-0.1175516804	0.0604436703	0.0122448264	-0.0363573946	0.122790076	0.1563997252	0.0542341121	0.0963807833	0.0628097094	0.0971405639	-0.0131948967	-0.0773849666	0.0382063093	0.0650363955	-0.0592265694	-0.0458939156	0.0740598336	0.0219572114	0.0095773637239346	-0.0081783859584306	9.172589590053844e-05	6.68859968850548e-05	0.0991176206973136	-0.0476629788649348	0.0098243027326965	0.0022717595542792	-0.3524979254640143	0.0832642433150994	0.006932934214836	0.1242547874564338	0.0014070030517041	-0.0005233410198911	2.738858231006569e-07	1.9796575875046502e-06	0.001637071275284	-4.004037719030013e-05	2.680002360359982e-06	1.6032318055415067e-09	-0.0006121521722709	-0.0002060329928781	4.2449594154307224e-08	3.747302820159817e-07	0.0	0.0
1991.9839827629944	-2.548569898688584	3968000.1875843215	6.4952085285015375	2667.421723502023	23.09006118774414	7115138.651010502	533.1509256537684	2070.1480538504466	0.1004094997374522	0.0100820676375254	4285512.964860791	2294.891328532601	1658.031768683377	1.171275	27.363869	0.1218315710385481	0.0578742162395329	0.0658544181	0.0248077523	0.0583982985	-0.0814818747	0.0404195314	-0.0401133292	-0.09427143	0.0771966817	-0.0448773958	-0.0867544648	0.0776135597	0.0257310518	0.0427027653	0.0390729795	0.0307112939	0.0393642942	0.0181084565	0.0878028267	0.0862940725	-0.0208200023	-0.0294535443	0.0095189903	-0.0072444524	-0.0367243935	0.0915460159	-0.0528551201	-0.045571879	0.0329687663	0.0413498667	-0.0216127649	-0.0105608177	0.0478654654	-0.062343977	0.0827532532	-0.0094141164	-0.0546693905	0.0162860194	0.0313452243	-0.0446489015	0.0101831846	-0.0479073502	-0.0777583744	0.0542949878	-0.0414104685	0.0038593236	-0.0553940122	0.0315962447	0.0655458631	-0.0396680426	0.0347538428	0.0587854924	-0.023105536	-0.0068264818	-0.0340453001	0.007083866	-0.014738324	0.0560698597	-0.0066943667	0.0343947236	0.0586657159	0.0626009245	0.0559482276	0.0303729417	0.0371768704	-0.0064139534	0.0113849257	-0.0512545973	0.0942065297	0.0736389375	-0.0278948163	-0.0323622625	-0.0651824552	-0.0599110994	-0.0246228914	0.0602224683	0.0652446435	0.0020754675	-0.0246764168	0.0467226683	-0.0140417201	0.0621646776	-0.1538496212	0.0240210543	0.0308953985	0.0030740338	0.0623766624	0.0107396014	0.0146676899	0.0407503806	0.0666161319	-0.003579187	0.0023120328	-0.0140379523	-0.0768225931	0.0404540309	0.0629121428	-0.0620868871	-0.0415630576	0.0763786853	0.0152996203	-0.0055571932598894	-0.015134556983824	3.088239692776018e-05	0.0002290548150966	0.1288475486620512	0.0297299279647376	0.0166016907962196	0.0008838686167884	-0.3044524522292278	0.0480454732347865	0.0023083674983545	0.0926912956683902	0.0016414160106158	0.0002344129589117	5.4949435305738396e-08	2.694246519905888e-06	0.0013129777271123	-0.0003240935481717	1.7239105118929811e-06	1.0503662796652205e-07	-0.0006320779222915	-1.9925750020599944e-05	3.970355138834386e-10	3.9952249984833953e-07	0.0	0.0
1987.2100491270376	-4.773933635956837	3949003.779351483	22.790442360520064	2634.4622655596054	-32.95945794241743	6940391.428657449	1086.3258678579834	2064.944004603795	-5.204049246651721	27.082128561576344	4263993.742149157	2283.86348315976	1625.2149740173418	1.156787	27.025393	0.1111360297487352	0.0500871469228317	-0.0404625215	-0.0162939855	0.0756073044	-0.0570573355	0.0187150825	-0.0408637275	0.0036310627	-0.0846951287	0.0580161927	-0.0042404172	0.0649316557	-0.0078449725	0.0502069972	-0.1166628164	0.0608116354	-0.0500757382	-0.0038281767	-0.0609205143	-0.0522344838	0.0510658768	-0.0113060366	0.0116788526	0.095821736	-0.0123702745	0.0250224274	0.0089726328	0.0660662797	-0.0186616101	-0.0794154962	-0.0429238313	0.014351409	-0.0866039945	-0.0069479586	-0.0246503739	0.0606308868	0.0663378608	-0.0765305018	-0.0673804903	-0.0539057127	-0.0170489247	-0.0392978757	0.0416355977	0.014828261	0.0641073468	-0.0457272432	-0.0497026704	-0.0737670846	0.0159806483	0.0822924556	0.118726918	0.0723185934	0.0741649776	-0.0586068791	-0.0224948719	-0.02428787	-0.0332373311	-0.0131129999	0.0811559706	0.0431373822	0.0144589011	0.03975455	0.0539268544	-0.0238820418	0.0101868138	0.0881859312	0.054043339	-0.0401496306	-0.0500318003	0.0253483586	0.0807284387	-0.0469843899	0.062512736	0.0304810935	0.0122488026	0.0747404073	0.122424651	-0.0189326598	-0.0014461839	-0.0911733392	0.0171687672	0.0205881413	0.0094942216	-0.0519024438	0.0809544391	0.0433831355	-0.0804900761	-0.0058054728	-0.0338204413	0.0411586413	0.0682213425	0.0531786405	0.0208896449	-0.0148794683	-0.0762265226	0.0426618292	0.0606775209	-0.064777029	-0.0370681691	0.0782873035	0.0085347133	-0.0016800729703447	0.0038771202895447	2.822645185682863e-06	1.503206173959918e-05	0.1214140654362125	-0.0074334832258387	0.0147413752857488	5.525667286882532e-05	-0.3490897958948196	-0.0446373436655918	0.0019924924495201	0.1218636855978868	0.0012412444478277	-0.0004001715627881	1.6013727966427037e-07	1.5406877792630916e-06	0.0018420017829847	0.0005290240558724	3.3929705685188144e-06	2.798664516916843e-07	-0.0008066439549862	-0.0001745660326947	3.047329977076709e-08	6.506744701157787e-07	0.0	0.0
1983.8348857760664	-3.3751633509712065	3935600.854022138	11.391727645739184	2650.136191231864	15.67392567225852	7023221.83207693	245.6719459794847	2062.5745418772976	-2.369462726497204	5.614353612259564	4254213.740800344	2296.0362932267576	1659.8923096181766	1.367942	31.95849	0.1153216942728012	0.0451555964604217	0.0939115897	-0.0031750444	0.0867977428	-0.0317297637	0.0551222103	-0.038855581	-0.0945836001	0.1046433468	-0.0751083344	0.0487576104	0.1379190105	-0.0413603761	0.0143177634	-0.110648078	0.0420112525	0.0667806235	0.0856912136	0.0454598137	0.0385940039	-0.073269525	-0.0580576887	0.0799035363	0.0403667446	-0.0777361325	0.0107772576	-0.0278665853	-0.0182584574	0.0606966151	-0.0306410211	-0.0829753245	-0.0484218161	-0.0029535402	0.0362304955	0.0609544206	0.022382708	0.033322217	-0.0700011584	-0.101087956	-0.0449099637	-0.1106188418	-0.019166194	-0.1542431553	-0.0175462704	-0.0658960281	0.0323444838	-0.0233193079	0.0773874211	0.0367778593	0.1654993692	0.0447676325	-0.0411993588	-0.0418167529	0.1015014807	0.114179052	0.0160246846	0.1183909004	0.0252013077	-0.0577123369	0.1220157381	-0.0248533049	-0.0400298862	-0.1779304319	0.0241096662	-0.0349047175	0.1093437427	-0.0255103696	0.0172411788	0.0113365695	0.1212866086	0.02734066	0.0859983942	-0.0872681321	-0.0059386036	0.0225829189	0.0755666143	0.0249711783	0.0283566687	-0.0112731516	0.1240354666	0.0203268724	0.0836328047	-0.0393180519	-0.0930835298	0.0064401551	0.0080738262	0.0015399352	0.0193329074	0.0328071761	-0.0122960901	-0.0765740075	0.0080995915	0.1917504679	-0.0157193527	-0.0755970167	0.0448275254	0.05833645	-0.0672896215	-0.0324269895	0.0797754371	0.0017099414	0.0090492853264123	0.010729358296757	8.188956491882098e-05	0.0001151191294601	0.1398075663015561	0.0183935008653436	0.019546155595164	0.0003383208740833	-0.319869698738124	0.0292200971566956	0.0008538140778467	0.1023166241708182	0.0016313634981683	0.0003901190503406	1.5219287343865174e-07	2.661346863155913e-06	0.0013740687811603	-0.0004679330018244	1.888065015359353e-06	2.1896129419639402e-07	-0.0005251212480711	0.0002815227069151	7.92550345088053e-08	2.757523251757498e-07	0.0	0.0
1976.4843899538905	-7.350495822175844	3906490.5437314026	54.02978883182454	2640.371415274484	-9.764775957379698	6971561.210598582	95.3508494978206	2058.015490620076	-4.559051257221654	20.784948365974344	4235427.759632192	2284.623281928635	1606.3838705565558	1.333831	31.161589	0.0641301344824281	0.0289777112248122	-0.0552223371	-0.0015819711	0.170784896	-0.0166025304	0.0347172923	-0.0334997388	-0.0640295195	-0.0802558574	-0.006095574	0.0133650763	0.1151309348	-0.0583944689	0.011290882	-0.1353308635	0.0388640499	-0.0061061514	0.137276276	0.0326037848	-0.0780174359	-0.0005104047	-0.0317602802	-0.0146090916	0.1495954031	-0.0061494453	0.0472133848	-0.0239990713	0.0467146876	-0.0066891991	-0.002415647	-0.0306904765	0.0681981512	0.0214359938	0.0179586112	-0.0290313543	-0.0307717571	0.0268769073	0.0422972838	0.0763963424	-0.0687806933	0.0632539664	-0.0571973772	-0.0816970664	-0.0211572783	0.0530901392	-0.0141785657	-0.0571444172	-0.121442621	-0.0197490385	0.0919242375	0.1489632124	0.0470649015	0.0558834159	-0.030455128	-0.0739568952	-0.0666871269	0.0304729674	0.0895103747	0.068500774	-0.0526654558	-0.0537457033	0.0721725451	0.0224790852	0.0405487601	0.0349400279	0.0417060328	0.0825155236	0.0581592813	0.0805006955	0.1332827922	-0.0638299773	-0.0732974714	0.0125500727	-0.0002520234	0.0400496492	0.1315177441	0.1312071331	-0.0244139166	-0.0042373089	-0.1221182021	-0.0446319457	0.0510804113	-0.1653319733	0.0458499143	0.080084611	-0.0235044186	-0.0899462171	-0.0258423712	0.0183110352	0.0855652759	0.0580432511	-0.0716916755	0.0598343012	-0.0165575133	-0.0749343514	0.0469489822	0.0558930371	-0.0696177779	-0.0276578354	0.0808350932	-0.0051268245	0.0191887800681627	0.0101394947417504	0.0003682092805043	0.0001028093536179	0.1214415696288995	-0.0183659966726566	0.0147480548339308	0.00033730983378	-0.3397102792844251	-0.0198405805463011	0.0003936486364142	0.1154030738515021	0.0016120499643828	-1.9313533785500145e-05	3.730125872836556e-10	2.5987050876665863e-06	0.0014418949246475	6.782614348719998e-05	2.07906097372422e-06	4.600385740346241e-09	-0.0007536628212328	-0.0002285415731616	5.223125066322465e-08	5.680076481085834e-07	0.0	0.0
1980.9344738235816	4.450083869691071	3924101.38958271	19.803246447284653	2622.3177163260325	-18.05369894845171	6876550.205357378	325.9360457213264	2060.6922412519693	2.676750631893356	7.164993945341479	4246452.513156065	2287.331627377955	1641.6764928642167	1.446597	33.796082	0.1024855236425242	0.0485990658831201	0.0715163135	0.0162883533	0.0698144306	0.0459839499	-0.0519125869	-0.0183464784	-0.0418199903	-0.0460567174	-0.1182056824	0.0851239189	-0.0029710069	0.0348228268	-0.0295527183	-0.1594119555	-0.0804737831	-0.0870210827	0.0794000348	-0.0190784133	0.0112735846	-0.1293615733	0.0543542503	-0.0191445929	0.0383457154	-0.0835016301	0.0710935132	-0.0053227207	0.0461529191	0.1228993858	-0.0164485736	0.0432486138	-0.0602117467	-0.0266606153	0.0248460693	0.0817004374	0.0121998138	0.1044162672	-0.0195055843	-0.0184708213	0.0189504468	-0.0122049443	0.1024239366	-0.103070316	-0.0102249389	-0.0656131273	-0.0014976032	0.0788284975	0.0046317966	-0.1188069998	0.1095473096	0.0537634871	0.0976139183	0.0106532648	-0.0584060348	0.0263320487	0.0012086506	0.1756010453	0.0211296795	-0.0749383156	-0.1324935063	0.0952095245	-0.0400937331	-0.0942358345	-0.0367561226	-0.1306522091	-0.0030397537	0.1335424064	0.0335873207	-0.0891071894	0.1161096898	0.0396869211	0.1631359853	-0.0514293731	0.0377917389	0.0540529021	0.0838186987	-0.0288830035	0.0753809199	-0.0884477897	0.0656005156	0.1302547534	0.0465728074	0.037312946	-0.009174334	-0.0252081038	-0.0770654809	0.0540722682	-0.0336090717	0.095264784	-0.1178313812	-0.0614865188	0.027109923	0.1750944758	-0.0173938582	-0.0742388174	0.0490241061	0.0533515689	-0.0717551168	-0.0227795284	0.0814605803	-0.0119276293	0.0194485129879353	0.0002597329197726	0.0003782446574418	6.746118961360011e-08	0.1374886446258756	0.016047074996976	0.0189031274010603	0.0002575086159585	-0.3838783174404057	-0.0441680381559805	0.0019508155945481	0.1473625626008768	0.001480912595554	-0.0001311373688287	1.7197009503340698e-08	2.1931021156704854e-06	0.0018426730097478	0.0004007780851002	3.395443820853016e-06	1.6062307349666324e-07	-0.000445364723766	0.0003082980974667	9.504771690164849e-08	1.9834973717516549e-07	0.0	0.0
1981.605431432235	0.6709576086534526	3926760.0858817343	0.4501841126099596	2638.739803314209	16.42208698817649	6962947.749594711	269.68494104723555	2064.328325031184	3.6360837792144594	13.221105249466506	4261451.433526053	2286.02741991263	1584.9611703889518	1.25665	29.358452	0.0878642004212572	0.04053079932865	-0.0144063111	0.0237140269	0.0288718398	0.0411173993	0.0472809505	0.0738753278	-0.0503375191	0.0147678397	-0.0766327479	0.0543189552	-0.1090984622	-0.002989995	-0.0682421973	-0.1437149184	0.0552567262	-0.0759247917	0.0473479758	-0.0913598299	0.0019026751	-0.1073384295	-0.0216666598	0.0054865601	0.0636091498	-0.0328784382	0.0404046537	-0.0210567524	-0.0188617732	0.0080671878	0.043718475	0.0395367677	0.0985747421	0.0422427209	-0.0444428441	-0.0246290486	0.0127248776	0.1081123341	-0.0674796506	-0.0482992104	-0.002512563	0.0739452836	0.0054884168	-0.0688427804	0.0333916394	0.0086744289	-0.0433523835	0.1106921853	-0.0775069489	-0.1093381294	0.1010381248	0.1015442558	0.0504631665	-0.1035608162	-0.0226909904	-0.1107435883	0.1258996848	0.0212740021	0.002500784	0.0765876567	-0.1113161211	0.0549187897	-0.0532697915	0.0390756314	-0.1606926669	0.0185105762	-0.0878993772	-0.1014786898	0.0514727439	-0.0719802136	0.068926807	0.11768183	0.108267293	0.0609593483	0.0299170668	0.1049424779	0.1116810341	0.0035634075	0.1140730219	0.0701782113	-0.018626832	-0.0381308908	-0.0223839485	-0.0063538915	-0.0275044638	-0.0044590687	-0.0038966752	-0.0218491129	-0.0247348916	0.1066256684	-0.0913605402	0.0406607268	0.1027517386	-0.0193656783	-0.0182282956	-0.0735107199	0.0510508491	0.0507165039	-0.0736957799	-0.0178113211	0.0816485389	-0.0186447705	0.0196011188487119	0.0001526058607765	0.0003842038601213	2.328854874336684e-08	0.1215297493995848	-0.0159588952262907	0.0147694799891258	0.0002546863368437	-0.3561786393350559	0.0276996781053497	0.0007672721671399	0.1268632231185718	0.0012412235911948	-0.0002396890043592	5.7450818810704615e-08	1.540636003338516e-06	0.0016379537607349	-0.0002047192490129	2.682892522305602e-06	4.1909970916405786e-08	-0.0008820168949707	-0.0004366521712047	1.9066511861777866e-07	7.779538030137548e-07	0.0	0.0
1971.19228660524	-10.413144826994994	3885599.030771995	108.4335851879726	2643.9673592703684	5.227555956159449	6990563.396887125	27.32734127477813	2063.184813427324	-1.1435116038596789	1.3076187881617352	4256731.574357143	2292.3507254989545	1611.1771930728253	1.385629	32.371708	0.0761540174091659	0.0466425440570236	-0.0059605894	-0.021339422	0.1855042625	-0.014672602	-0.0136580122	0.0538845004	-0.0375854602	0.0100427611	-0.0834904984	0.0034463504	0.0322321559	-0.1431493669	0.0288802221	-0.1537023281	0.0167975894	0.141991731	0.0940087354	0.0842726716	0.0130954359	0.0048621354	-0.0697687937	0.046128482	0.11936038	-0.0256192643	0.0700803725	0.0730323772	0.0243780236	0.0770860383	-0.0164939109	0.057852365	0.020166731	-0.0710154033	-0.0364115675	0.0516249946	0.0777404056	0.0162421062	-0.0156498497	-0.0881497366	-0.0393143149	0.0524805037	-0.0095660319	-0.130129697	-0.0542464925	0.0133273664	0.0470540876	-0.1152370835	-0.0593811468	-0.009872106	0.1307817997	-0.0493376413	-0.0459114495	-0.0776459266	0.0140416404	-0.0371827728	0.0015593027	0.0230888431	0.0423654401	0.0396015433	0.0806525025	0.0896287324	0.031108921	0.06251492	0.0004468684	0.1165464607	0.0211905084	-0.0102220944	-0.0970725031	0.0111695281	0.2005594806	0.0534236459	-0.1074423281	0.0282008821	0.0569464134	0.076915337	0.0948413899	0.0433129127	0.0387662847	-0.0312737631	-0.0148909568	0.0330441567	-0.0014170742	-0.0647627062	-0.1619284476	0.1386461772	0.0251465968	-0.0296016015	-0.0527294408	-0.1365092499	0.1196861485	-0.1609164697	-0.0090851541	-0.0770876562	-0.0190607341	-0.0727503781	0.0530272111	0.0479924649	-0.0754344479	-0.0127728206	0.0813979594	-0.0252311319	0.0195385234407012	-6.259540801070024e-05	0.0003817538982428	3.9181851040260355e-09	0.1212958827556462	-0.0002338666439385	0.0147126911734714	5.4693607147102105e-08	-0.3914719876637775	-0.0352933483287216	0.0012456204362524	0.1532503171254287	0.0017367119609789	0.000495488369784	2.455087245913049e-07	3.016168435407176e-06	0.0018418337836256	0.0002038800228907	3.3923516865045934e-06	4.1567063733912367e-08	-0.0007701011470756	0.000111915747895	1.2525134626919578e-08	5.930557767271549e-07	0.0	0.0
