global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
2247.8295234317616	43.524662281844485	1894.396226748616	5052737.566411461	2909.0137411861097	110.74173594329386	8462360.946409605	12263.732079734224	2477.0225393797946	42.59171622926988	1814.054291354651	6135640.660595526	2535.845997770068	1830.8325366020204	2.434775	73.43540199999998	1.090572442077974	0.7392826999563609	-0.1294835117	-0.0044551297	0.043999516	-0.1721175926	-0.1221631752	0.0849218263	-0.1455635728	-0.2941564341	0.0229918428	-0.0270763459	-0.237805968	-0.2305442066	-0.0276261739	-0.0330139028	0.0017180825	0.0539165289	-0.0542140953	-0.0340816309	0.0374667479	-0.0099331645	0.0154714222	0.0088939057	-0.020388403	-0.0096136005	0.0446308628	0.0490691208	-0.0520689827	0.0502035444	-0.0346799222	-0.0264068661	-0.0054156737	-0.1166559682	-0.0513313708	-0.0107676987	-0.1591659367	-0.184677731	-0.1804484631	0.1399926663	-0.0137551168	0.0847195568	-0.0900502889	-0.0718055816	-0.0098273555	0.1098979383	0.0236410351	-0.1315872415	0.1085106902	-0.0141779587	0.1082868467	-0.0618167825	0.071563352	0.0821913558	0.0166683645	-0.0180709268	-0.0274114264	-0.1121701102	-0.0004279916	-0.0330285645	-0.0010629178	-0.0801614625	0.0713697939	0.0258507312	0.0126866012	0.0270267494	-0.1048716215	-0.0536913807	-0.0588645844	0.0252093455	0.0113323229	-0.043316068	-0.0382999489	-0.0952644855	0.0691475024	-0.0665127955	0.139415746	-0.1166363219	-0.040790857	-0.0368530935	-0.1308068776	-0.0296593388	-0.0601020755	0.0733236445	0.0068322673	-0.0782873035	0.0500436514	0.0419304676	-0.0805062393	-0.0198728546494351	0.017139416421827	0.0003949303519175	0.0002937595952807	0.1225633078912835	0.0687100795631181	0.0150217644412535	0.00472107503357	-0.1932576367349909	-0.6519208948036591	0.4250008530816035	0.0373485141563937	0.0011555874174374	0.005437546641355	1.3353822793396398e-06	2.956691347691104e-05	0.004087222322624	-0.0009867726407334	1.6705386314555927e-05	9.737202445001643e-07	-0.002241877485815	-0.0006317217436989	3.9907236146197873e-07	5.026014661404185e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2242.9100928275434	-4.919430604218178	24.200797469718427	5030645.68450766	2826.4003663143867	-82.61337487172295	7988539.030702099	6824.9697076958255	2471.330591966099	-5.691947413695743	32.39826536027766	6107474.894787508	2512.919285357838	1799.3841107696294	1.467029	44.247147	0.6554261420319898	0.3642608962619814	-0.0698175262	-0.0327405541	-0.0362069937	-0.0215802534	-0.0690024406	-0.0104454728	0.0102993336	-0.050531971	-0.1130529071	0.0002067733	-0.1712907092	-0.1635331105	-0.0838755598	-0.0032067949	-0.0739461568	0.0821312261	0.0122886777	-0.0655170889	0.0619852175	-0.0502376344	-0.0243715752	0.077688939	0.0009909164	0.022121782	0.004555101	0.0788847502	-0.026996843	-0.0356486048	-0.1213924143	-0.0844972859	0.0687319799	0.0515242394	0.0457101591	0.0176654502	-0.0395616862	-0.1788218935	-0.0401329431	0.0812510782	-0.0974991557	0.0564272822	-0.1348819319	0.0692229796	-0.1749074858	0.0140111528	0.033865543	0.0250107633	-0.0368376835	0.0071552944	-0.0463485738	-0.0093513117	-0.0059687517	0.0985009311	0.0228991154	-0.0565838718	-0.0256311419	-0.0522743953	-0.0391204174	-0.0181103045	0.0653727982	-0.0039724548	0.0400691947	0.0094454871	-0.1767580093	-0.0089225997	0.0409056687	-0.0331754681	0.0175826105	0.0343539603	0.0997684118	0.0562981973	-0.0514399777	-0.1581897165	0.1290887811	-0.1329829201	-0.024338823	-0.2213987511	-0.0242955584	0.0080124652	0.033627697	-0.0304543249	-0.0589314758	0.0744157659	0.0034191328	-0.0769663555	0.0539958877	0.0366867426	-0.0813633012	-0.1224902204965729	-0.1026173658471378	0.015003854117299	0.0105303237734053	0.1121826260515206	-0.0103806818397629	0.0125849415878153	0.0001077585554583	0.0736806096985631	0.266938246433554	0.0712560274090208	0.0054288322455519	-0.0012488334039276	-0.002404420821365	1.559584870765396e-06	5.7812394862135405e-06	0.0064154432632861	0.0023282209406621	4.115791226444301e-05	5.420612748537514e-06	-0.0030190326820186	-0.0007771551962036	6.039701989862562e-07	9.11455833509642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2201.6454876360112	-41.26460519153216	1702.7676416130223	4847242.853228009	2818.3185424804688	-8.081823833917952	7942919.406889234	65.31587648248426	2431.9970764821187	-39.333515483980136	1547.1254403285052	5914609.780017572	2487.77775874608	1663.5655682235956	2.178136	65.694885	0.6483656676246192	0.5176468614668764	0.1258945896	0.0631690831	-0.0261041687	0.1082393999	0.0567222454	-0.0208077159	-0.0324967192	-0.0853144814	-0.0036012897	0.0831647327	0.0820969398	-0.0494939359	-0.0499294498	0.0710019889	-0.0145657686	0.0670084564	0.114731689	-0.0945965184	0.0406570455	-0.0043332026	-0.0258520827	-0.0103473092	-0.0648890189	0.0266626921	-0.0812642236	-0.0853819087	-0.1330615289	0.003262507	0.0577173156	-0.0376157907	0.0680810799	-0.074133757	0.0312013253	-0.0114555778	0.1102953005	-0.0157866783	-0.0250226231	0.0007655269	-0.0215981164	-0.0885353297	-0.0622808756	0.0955484076	-0.0697380164	0.0619618345	-0.0120793636	0.0137500525	0.0218052819	-0.01419984	-0.029528668	-0.0217385725	0.0482773672	-0.1451205673	0.1293899403	-0.103014225	-0.1446690999	0.1222001809	0.040118773	0.0593981784	0.0131863098	-0.1275617375	-0.0542977612	-0.1320314935	-0.0640452534	-0.0542105752	0.0199346466	-0.073000112	-0.1009362422	0.0092237479	0.1347426082	0.0320233077	0.0460126994	0.036983835	-0.0165744642	-0.1175114	-0.0880389346	0.0105169625	-0.2156068563	0.1560382996	-0.0827455689	-0.0312459714	-0.0577350269	0.0754344479	0.0	-0.0754344479	0.0577350269	0.0312459714	-0.0816496581	-0.0925884793508089	0.029901741145764	0.0085726265084951	0.0008941141235482	0.0800836365307731	-0.0320989895207474	0.0064133888399929	0.001030345128253	0.581262065929856	0.5075814562312928	0.2576389347098798	0.3378655892890442	-0.0019619629727544	-0.0007131295688268	3.849298706459282e-06	5.085537819350976e-07	0.0066749293914143	0.0002594861281281	4.455468238036648e-05	6.733305069096443e-08	-0.0024159787644373	0.0006030539175813	3.636740275101535e-07	5.836953390211983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2196.52202429578	-5.12346334023141	26.2498765986952	4824709.003216431	2798.210563530356	-20.107978950112734	7829982.357852872	404.33081745817697	2423.336513037286	-8.66056344483286	75.00535918197522	5872559.855419711	2480.376982568016	1675.098406636715	1.177693	35.520466	0.2756325611623553	0.1310378223902186	0.1614618385	0.1301906107	-0.0056885029	0.1791063823	0.1417803261	-0.1507699914	-0.0845746969	-0.0801975807	-0.1021030737	-0.0337195156	0.1541368947	-0.0337694306	-0.0625333156	0.060745271	0.0420378712	0.0542199665	0.2335094025	-0.0698223866	0.0520438721	0.0015278466	0.0167978215	0.0866983713	0.0143826382	0.0021616905	-0.0208509748	-0.0062405626	-9.3647e-05	-0.0901669297	0.0587361035	0.0039753895	-0.0978825744	0.0572410562	0.0529622707	-0.0378977758	0.1646619777	0.0534407806	-0.0593078071	-0.0208509939	-0.0005194956	-0.1891236104	-0.0113351494	0.0635104109	-0.1502872185	-0.0324044453	-0.0704753596	0.0190388166	0.0147643069	-0.0668272941	-0.0535195113	-0.0725809844	0.0324475551	-0.0118541251	-0.0133121981	0.0767794692	-0.0244781828	0.1525986007	0.0920707149	0.062597752	-0.017426806	-0.1799634974	-0.1209862283	-0.0226801875	-0.0570720553	-0.0472058906	0.0768999462	0.0360150367	-0.1140752835	0.021192027	0.119423442	-0.0390302891	0.0730899406	0.1126784873	-0.0233837646	-0.1216180911	-0.0285180237	0.008482472	0.0010915544	0.1363210795	0.0117026531	-0.0320341914	-0.0565132535	0.0763786853	-0.0034191328	-0.0736957799	0.0612463124	0.0256373767	-0.0813633012	-0.1171546242178891	-0.0245661448670801	0.0137252059756348	0.0006034954736303	0.0427337937300933	-0.0373498428006798	0.0018261771265661	0.0013950107572354	0.6120571736427465	0.0307951077128905	0.0009483386590485	0.3746139838075471	-2.8940401182905124e-05	0.0019330225715714	8.375468206274962e-10	3.7365762622048736e-06	0.0052450611602195	-0.0014298682311948	2.7510666574443123e-05	2.044523158580147e-06	-0.0021204402515695	0.0002955385128678	8.73430125881108e-08	4.496266860476124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2195.507157053414	-1.0148672423656535	1.0299555196268662	4820251.676672765	2794.6016312938627	-3.608932236493274	7809798.277630319	13.024391887600345	2422.1619802536948	-1.1745327835910755	1.3795272597302006	5866868.6585865	2487.0962006474883	1686.2862549185752	1.097034	33.0877	0.2329860731384046	0.1252947203291619	0.1454642281	0.0747854514	0.0213615571	0.1364100426	0.0679064039	-0.0280050114	-0.0283436758	0.0148515139	0.0149155425	0.0829250404	0.1145196004	0.0289830746	-0.0677291803	0.0363350997	0.0201630197	0.04467027	0.171791121	-0.0249223083	0.0124882354	0.0558941364	-0.0567915109	0.026019086	-0.0264570432	-0.0039452732	0.0008156598	-0.0124215441	0.00376117	-0.0225939931	0.008057264	0.041539348	0.0107998188	0.0515237982	-0.0038766189	-0.0117916167	0.1221965013	0.0026633901	-0.0729293242	-0.0877815845	0.024458025	-0.1214588994	0.0592603676	0.022363192	0.0068720201	-0.007077467	-0.1361500578	-0.0082413415	0.0497598314	-0.0652728835	-0.0020626736	-0.0329414696	-0.0048160214	-0.0014449493	0.0233869507	0.0151612511	0.0055375848	0.1561969779	0.0606643428	-0.0012472771	-0.0159369012	-0.1409681849	-0.0481503954	-0.0160024705	-0.0135053672	-0.0700416373	0.0287154311	0.0448574984	-0.0857056047	0.0337339199	0.0568159593	-0.0485782803	0.0233888938	-0.0544652768	-0.0482991555	-0.0015062598	-0.0360185778	0.049339915	0.0191605689	-0.0486253101	-0.0236883403	-0.0328188985	-0.0552666915	0.0772475461	-0.0068322673	-0.0717551168	0.0645158866	0.0198910824	-0.0805062393	-0.0715273322860099	0.0456272919318792	0.0051161592639532	0.0020818497690369	0.0707145667622199	0.0279807730321266	0.0050005499523684	0.0007829236594753	0.5102315754743074	-0.101825598168439	0.0103684524423604	0.2603362606109938	-0.0001083419527027	-7.940155151979487e-05	1.1737978715434084e-08	6.30460638375064e-09	0.0047551043556506	-0.0004899568045688	2.2611017433127307e-05	2.400576703433672e-07	-0.001538750407539	0.0005816898440305	3.383630746482275e-07	2.3677528167014385e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2209.8907375937683	14.38358054035416	206.88738916085487	4883617.072102729	2796.160805912341	1.5591746184782096	7818515.252520352	2.4310254909066704	2439.521731159747	17.35975090605234	301.36095152018504	5951266.276800649	2492.60269884996	1715.7910435795784	0.974192	29.382669	0.1537376669983644	0.0737560884000073	0.1624657838	0.1194286908	0.0332450842	0.1429985582	0.0899315315	-0.0524557824	-0.127950874	0.0044623427	-0.0253898215	0.0201326094	0.0594129401	-0.0985343286	-0.1539630821	0.0044299119	0.1203601106	0.0090692167	0.1130055316	-0.0808466768	0.0480267418	-0.0413130679	0.0312182086	0.0028637707	0.0248719437	-0.0335566832	0.0044243345	-0.089266293	0.1223479633	0.0067665962	0.0516462321	0.037553744	-0.0410912637	0.0532644411	0.0175499474	-0.0076113281	0.1363640038	-0.055183608	-0.0871144789	0.0437580151	0.0001551702	-0.2092709865	0.063465984	0.0240561675	-0.0675526579	-0.0065459398	0.0201722704	0.0083077664	0.0008686884	-0.0679332027	0.0156712984	0.0673424478	-0.0548549525	0.0548611918	-0.0537303716	0.054537475	-0.0112011594	0.1686726152	0.0718193105	0.054375542	-0.0239087742	-0.1841372514	-0.1015866242	0.0589783782	0.050622549	-0.0684702312	0.0475405432	0.0668151878	-0.0513349052	0.0717800592	0.0516045217	-0.0706902863	0.0451611565	0.0129547526	-0.0365794619	-0.0693200582	0.0101755329	-0.0457882861	0.0711442217	-0.0745811506	0.0568634436	-0.0336000067	-0.0539958877	0.0780401729	-0.0102334157	-0.0696177779	0.0675308461	0.0140379523	-0.0790844839	-0.0825309810121126	-0.0110036487261027	0.0068113628268216	0.0001210802852874	0.0586609556268342	-0.0120536111353857	0.0034411077150534	0.000145289541403	0.5711129701620834	0.0608813946877759	0.0037065442191287	0.3261700246873568	-0.0004529924262609	-0.0003446504735582	2.0520213824973693e-07	1.1878394892389154e-07	0.0044280344142189	-0.0003270699414317	1.960748877350691e-05	1.0697474658813573e-07	-0.0022630102415311	-0.0007242598339921	5.245523071342644e-07	5.121215353274647e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2204.147040031093	-5.743697562675152	32.99006169148048	4858264.174077829	2797.4137485310184	1.25294261867748	7825523.680470364	1.5698652056983808	2422.7863165789995	-16.7354145807476	280.0741011894994	5869893.535802436	2485.87808028745	1719.002058416605	1.14007	34.385731	0.3009992987180132	0.1948062062397944	0.1322555267	0.0560299632	0.0963820905	0.0783328129	0.024439944	0.0383403188	-0.0172094932	0.0357338723	0.0158362047	0.0787043739	0.1060236636	0.0060603555	-0.0791272785	-0.0009226286	0.0358439316	-0.0335559853	-0.0004983056	-0.0513294774	-0.0037294067	0.0076826113	0.0183864608	-0.1070635532	0.0060219228	-0.0328492768	0.1085094481	0.0382917633	-0.0140230026	-0.017285718	0.0435624758	-0.0844994228	-0.0143497445	0.0664576853	0.0129330622	0.0442744077	0.1157762892	0.0030606906	-0.0694721674	-0.0367522197	0.0659621768	-0.0636454387	0.0870307324	-0.0052805996	0.0481933338	-0.0005487148	0.0034890196	-0.0983722309	-0.0042604301	0.0014250044	0.0153537808	0.0368754732	-0.032779015	-0.0212640619	-0.1159131931	-0.012513999	0.0728995868	0.1380598944	0.0634120019	-0.0426212004	-0.0289766674	-0.1490136527	-0.0083453682	0.0626433792	0.0741108259	-0.04345313	0.0116258405	-0.0282626524	-0.0718165217	0.1077200193	0.0459736915	-0.0326888526	0.0746642828	-0.0322189495	0.0462978201	-0.0006462991	0.0256185772	-0.0513966103	0.0658960846	-0.1110091612	0.0495208185	-0.0343774302	-0.0527013995	0.0787557834	-0.0136166111	-0.0672896215	0.0702792922	0.0081094236	-0.0771080077	-0.0831289286445269	-0.0005979476324142	0.0069104187775868	3.575413711098537e-07	0.0876956800633479	0.0290347244365136	0.007690532301773	0.0008430152231042	0.4024700512851282	-0.1686429188769552	0.0284404340873392	0.1619821421814537	0.001073649357661	0.0015266417839219	1.152722943205878e-06	2.330635136416241e-06	0.0041819536353562	-0.0002460807788626	1.748873620826894e-05	6.055574972567269e-08	-0.0019812586488731	0.000281751592658	7.938395996531964e-08	3.925385833734461e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2200.132397344508	-4.014642686585376	16.11735590095344	4840582.565844892	2813.250249313096	15.836500782077565	7914376.965260196	250.7947570207433	2421.02900866567	-1.7573079133294414	3.0881311022502755	5861381.460800678	2484.800420734244	1714.6209203474225	1.834245	55.322769	0.7925873193266597	0.5002152908291322	-0.0378335383	0.0757043042	0.0727906051	-0.0157731773	-0.0683888996	-0.0089676561	0.00452696	-0.0271225686	-0.0515580927	0.1399378356	0.0601826431	0.0458666785	0.0319725764	-0.0002513636	0.0048802595	-0.0258549272	-0.0635423556	-0.0704574042	-0.0502611599	0.0727987479	0.0057717658	0.0340945217	0.0088696529	0.0510279893	0.144289182	0.0803392318	-0.1189285034	0.132637286	0.071064516	0.0710745616	-0.1081061531	-0.0031087224	-0.0618466103	-0.0098512668	0.0135996292	0.0647859198	-0.0181236412	-0.0535377743	0.048850777	0.0686112863	0.056083303	0.0514401586	0.0302359635	0.0495270747	0.0165250381	-0.0552736494	-0.0448668018	0.0174677371	-0.0165003157	-0.124895784	-0.0560179659	0.0261735557	-0.0319530873	-0.1714414947	0.0186115815	-0.018992983	0.0682499249	-0.0820852548	-0.1310926214	-0.0297247625	0.0610853298	-0.0860606766	-0.0232890169	-0.0698082995	-0.1089166766	-0.0328392845	0.050033729	0.0993069804	0.056087905	-0.0835686833	-0.0126547687	-0.0989418302	0.0789385201	0.0188312957	0.0631416854	0.0260860854	0.0936832958	-0.0617057619	-0.0755748816	-0.0351510839	-0.0513837948	0.0793936715	-0.0169759185	-0.064777029	0.0727503781	0.0021373389	-0.0745906743	-0.0147729046170894	0.0683560240274375	0.0002182387108256	0.0046725460208396	0.1368787909944302	0.0491831109310823	0.0187358034240969	0.0024189784008591	-0.0503858095822167	-0.4528558608673449	0.205078430721904	0.0025387298072554	0.0038972879562018	0.0028236385985408	1.5188853413555604e-05	7.972934935169454e-06	0.0035480835751988	-0.0006338700601574	1.25888970565955e-05	4.017912531639462e-07	-0.0009949208375554	0.0009863378113176	9.728622780349905e-07	9.898674730019388e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2207.666837875767	7.534440531259406	56.76779411908453	4873792.867056389	2851.645090911348	38.39484159825179	8131879.724518789	1474.163861354846	2439.137907723657	18.108899057986942	327.9322250923605	5949393.732894539	2502.95070916834	1844.392732656002	1.569332	47.332718	0.7003650552014226	0.3975122701758518	-0.1123550395	0.1666240033	0.0950297977	-0.0608490521	0.0896369089	-0.0181530603	0.0711616965	-0.0591146039	0.0587722538	0.0911825917	-0.0437927719	-0.0673107347	0.0593466416	-0.0215694493	-0.0562734679	-0.1622070935	0.0611446124	0.0404234049	0.1104360912	0.0342645174	0.0962243994	0.0666589529	-0.0513545397	-0.0727066499	-0.0393615772	-0.0965848679	0.1865222011	0.0245319964	-0.0888604087	-0.0142603346	-0.0425840913	-0.0740635502	-0.0114554443	0.0988079851	-0.0633073732	0.0252263636	-0.0498736684	0.1086153458	0.022958076	0.0121682569	0.078999582	0.0735529456	0.026382178	-0.0126878882	-0.0159063225	-0.01224093	-0.1083817043	0.0585000088	0.0100401779	-0.1072615174	0.1432181061	-0.0346897691	-0.0753208923	0.1331548994	0.0488853956	-0.1015864559	0.1406628473	0.024359366	-0.2516209093	0.2098571702	-0.1067895053	-0.12234249	0.1437011915	-0.0257180351	0.0198877807	-0.0364696023	0.0401082085	0.0797685658	0.0706957272	0.0520985501	-0.1048373388	0.1189005024	0.004231913	0.04253014	0.0431119184	0.0625545487	0.1003150711	-0.0458604818	-0.0828891102	-0.0359208828	-0.0500436514	0.0799532077	-0.0203054443	-0.0620868871	0.0749343514	-0.0038462256	-0.0715501408	0.0298155484296245	0.0445884530467139	0.0008889669281592	0.001988130145099	0.2299217496000665	0.0930429586056363	0.0528640109391556	0.0086569921460901	-0.365677263347429	-0.3152914537652123	0.099408700817381	0.1337198609292649	0.0060323485128217	0.0021350605566198	3.638922858014217e-05	4.558483580434076e-06	0.001230006657271	-0.0023180769179278	1.5129163769309797e-06	5.37348059742965e-06	-0.0004992145164259	0.0004957063211295	2.4572475680774306e-07	2.492151334103452e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2203.6731203299846	-3.9937175457826015	15.949779835491803	4856175.22126489	2799.6081320552503	-52.0369588560975	7837805.693069887	2707.845086991184	2429.322012229947	-9.815895493709831	96.35180434343296	5901605.439104959	2485.521730987119	1804.674073255062	1.332302	40.183636	0.3745919295015618	0.2388352633451255	-0.0711785478	0.0905414071	0.1004118416	-0.0171617549	-0.0644185215	-0.078167057	0.069844787	0.0108345572	-0.0553055994	-0.0209531096	0.0042188993	-0.0080633927	0.0340396736	-0.0220131376	-0.0366670163	-0.1034257685	-0.0234181361	0.0084199188	-0.0140585706	0.0318112315	0.0560559793	0.0225583937	0.054721338	-0.1025809418	0.0916722562	0.0012388767	0.1015797035	-0.0549097212	0.0003931233	0.1011568795	-0.1077327619	-0.0267269038	0.0289485068	0.0452754508	-0.0099087213	0.0263991139	-0.009896748	0.002616615	0.0644044469	0.1096170114	0.0179643168	0.0835362694	0.0167923396	-0.0404959951	0.0902170998	0.042302993	-0.0398279114	-0.0642468117	0.025759942	0.0714569524	0.0059417769	-0.0027281688	-0.1269146665	-0.0253193064	0.0156567077	-0.0621544391	0.0834732599	-0.0514644156	-0.2153077473	0.0692427391	-0.0002950058	0.0555128473	0.0116531561	0.1123890745	-0.0728658333	0.0800704162	0.0204207357	-0.0371332494	-0.0500329036	-0.0501598851	0.0619449895	0.0242402409	-0.0416196402	0.0198523378	0.0281600114	0.044587431	-0.0303670702	0.0015968791	-0.0455663172	-0.0366867426	-0.0486815572	0.0804338397	-0.0235993474	-0.0592265694	0.0768225931	-0.0098091318	-0.0680077345	0.0137936760720691	-0.0160218723575554	0.0001902654995811	0.0002567003938417	0.1946201837446182	-0.0353015658554483	0.0378770159207889	0.0012462005518465	-0.1614061478165709	0.2042711155308581	0.0417266886402211	0.0260519445529847	0.0042150212191662	-0.0018173272936554	1.776640387802132e-05	3.302678492265223e-06	0.0016987588651469	0.0004687522078758	2.8857816819151834e-06	2.1972863238853085e-07	-0.0005930825300485	-9.38680136226e-05	8.811203981452621e-09	3.517468874487299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
