global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
2348.0809453263314	3.4268756801066047	11.743476926906103	5513484.125804598	2957.677562850561	6.244868664864043	38.99838464140082	8747856.565789634	2568.5875956217446	5.50105794270803	6597642.236381895	30.261638489031107	2621.803504894626	2138.872192886736	0.930169	19.24234	0.0562089967746776	0.0289406977508984	0.0208758053	-0.0611324254	0.0292057753	0.0004793817	-0.0051250871	-0.0314259377	-0.0220318155	0.0234309259	0.0452651476	0.0139271362	-0.0350950826	-0.0304960619	0.0182696091	-0.0318856647	-0.0271617136	0.0225063525	-0.0382621451	-0.040477264	0.0480362362	0.0013432693	-0.0887014278	0.0068475916	-0.0221201373	-0.0051062552	-0.1184460729	0.0792450123	0.0611266647	0.0129578699	0.0978177145	0.0514658411	-0.0244057442	0.0114700944	0.0396571041	0.0434609728	0.0148992581	-0.0217699036	0.0154225618	0.008459322	-0.0024630145	-0.0289028356	-0.0158505105	0.0195607016	0.0813677416	0.1329110811	0.0631557721	0.0095443684	0.0446486039	-0.018995298	0.0245466807	-0.0034975328	-0.037414253	0.0134695966	-0.0479608047	0.0040972083	0.0932392424	0.0437550515	-0.0061506401	0.0894459146	-0.0076380551	0.0058333666	-0.0383860776	-0.0370468009	-0.1256806642	0.0432321196	0.0083512409	0.0079527163	0.008428778	0.0808509598	0.0014756599	0.024677226	0.0022536848	-0.0383066717	0.0316570932	0.0133402454	-0.0372161554	0.0189719917	-0.0022971935	-0.0163098554	-0.0689792142	0.0093048958	0.0029453653	0.0146020266	0.0245034525	0.0109385491	-0.0073458135	-0.0579789133	-0.0184369236	-0.029416574	0.0457395462	0.01172128	0.029602447	0.0443864343	-0.0688373849	-0.0258212414	0.0173348908	-0.0255745249	0.0360484889	-0.0148794683	-0.0762265226	0.0426618292	0.0606775209	-0.064777029	-0.0370681691	0.0782873035	0.0085347133	-0.0414451660673336	-0.004717058741818	0.0017177017903488	2.225064317376167e-05	0.109257694765489	0.0154475511300802	0.0119372438654687	0.0002386268359164	0.5047706704452182	0.0172155481353044	0.254793429741715	0.0002963750975989	-0.0005480517438303	-0.0001268118457873	3.003607139154328e-07	1.6081244231981958e-08	-0.0024897722636898	1.0621949250028129e-07	1.1282580587017312e-14	6.198965925039031e-06	-0.0008436838864437	-0.0002496587100697	6.232947151366655e-08	7.118025002447461e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2346.528672789002	-1.5522725373293724	2.409550030146968	5506196.812220915	2962.092512394832	4.414949544270712	19.491779478456166	8773992.051985526	2568.708386739095	0.1207911173505635	6598262.776103765	0.0145904940307976	2623.7309006229525	2167.969608155708	0.8529799999999998	17.645535	0.0374723233522046	0.020619621990333	0.0504794611	-0.0424105215	0.0056242079	-0.0143421711	-0.0233400867	-0.0477643317	-0.0350687832	0.0130614533	0.0180115582	0.0073782613	-0.0146908028	-0.0386860996	0.0268330344	-0.0117813136	-0.003980185	0.0126121591	-0.0604279898	-0.0656686179	0.0202785929	0.0381425398	-0.0311391594	-0.0430722295	-0.0438174407	-0.0876294478	-0.029082222	-0.0581765182	-0.0050973697	-0.0788655088	-0.0539293814	0.0451291779	-0.0494784861	0.0063482521	-0.0507863321	-0.0267011648	0.0387993645	0.0586841779	0.073560836	-0.009747565	-0.0741232709	0.0548140749	-0.0190067851	0.0420733542	0.0470567045	-0.0009043385	0.0238007558	0.0394349134	0.0523053079	-0.0372050836	0.0032974773	-0.0025652978	-0.0216118853	0.0140807101	0.0015129857	-0.0017952808	0.0370594455	0.0712240175	-0.058356042	0.0740856233	-0.0154106335	0.0353505526	-0.0103331563	-0.0411601345	-0.0409548609	0.0272050616	-0.0281637541	-0.0047424007	-0.0138869905	0.0151484226	-0.0235991789	-0.007954407	-0.060873674	-0.0681471225	-0.0544928513	0.0115105159	-0.0389432542	0.0199585086	-0.0184067852	-0.03625634	-0.0567727828	0.0144946377	0.0228998503	0.0245993322	0.064650242	0.0344608903	0.0132091943	-0.0294410805	0.0092412017	-0.0115944126	0.0521603951	0.0698232003	0.0774513352	0.0399696052	-0.0223722414	-0.0341584878	0.0476311334	-0.0405063493	0.030189186	-0.0157193527	-0.0755970167	0.0448275254	0.05833645	-0.0672896215	-0.0324269895	0.0797754371	0.0017099414	-0.0419925815783415	-0.0005474155110078	0.0017633769076136	2.996637416920383e-07	0.1038738631567781	-0.0053838316087108	0.010789779447113	2.898564279095452e-05	0.509516797073239	0.0047461266280208	0.2596073664997723	2.25257179692088e-05	-0.0002129463192284	0.0003351054246019	4.5346134872923645e-08	1.1229564559761969e-07	-0.0023159145864648	0.0001738576772249	3.0226491930072275e-08	5.363460371800426e-06	-0.0008167479961813	2.69358902624e-05	7.255421842280551e-10	6.670772892661689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2344.662866002909	-1.8658067860928893	3.481234963030277	5497443.955212976	2969.653957582132	7.561445187300251	57.175453320546126	8818844.62778322	2564.7449239095054	-3.963462829589844	6577916.524719575	15.70903760154033	2625.4081767420616	2168.4950666843347	0.741131	15.331733	0.049841504542207	0.0235148734146624	0.0483317141	-0.0595532577	-0.013612698	0.0121891549	-0.0160793358	-0.0635647846	-0.0318101009	-0.0075385093	0.0215046853	0.0074330402	-0.0077688648	-0.0535332067	-0.0063100327	0.0103901735	0.0188035283	0.0244935542	0.0184242298	-0.035241978	0.0209936933	0.0793896742	0.0061534442	-0.0640188321	0.0095466869	-0.0270169765	-0.0842707949	0.0197746606	-0.0056867327	0.0376461701	0.0597833413	-0.0465240826	-0.0455420736	-0.0348165745	0.040881307	-0.0470603498	0.1475315338	0.0535253123	0.0707724031	0.0356775615	-0.0855032055	-0.022020136	-0.00779131	-0.1120731889	-0.0495067602	-0.0126086068	0.0383305164	-0.023222026	0.0499238673	-0.0070881329	-0.0289083443	-0.0083290301	0.0072693676	0.0008831214	-0.0159812725	0.0033474639	-0.0037086732	0.0654916646	-0.0237739843	0.094505501	-0.010309949	0.043076016	-0.0472511596	-0.0144223523	-0.0113361513	0.0323848855	-0.0149019145	-0.0428519876	-0.0012020625	-0.0445239103	-0.067668077	-0.0582468893	0.0422534374	-0.0366923923	0.0083656713	0.002788519	-0.0149683488	0.0324402591	0.006453956	-0.0334290773	-0.0737138221	0.0290947311	0.0418557365	0.0110029783	0.0363211809	0.0660170501	0.006439727	-0.0205815318	0.011247841	-0.021685585	0.0641581111	0.0492497938	0.0571950008	0.0028249994	-0.0108501013	-0.0464491805	0.0342180211	-0.0269954412	-0.0165644422	-0.0165575133	-0.0749343514	0.0469489822	0.0558930371	-0.0696177779	-0.0276578354	0.0808350932	-0.0051268245	-0.0282816386327056	0.0137109429456359	0.0007998510837509	0.0001879899564584	0.1069913183686424	0.0031174552118642	0.0114471422062601	9.718526997979858e-06	0.4972677583364913	-0.0122490387367477	0.2472752234809991	0.0001500389499743	-5.3415197230117833e-05	0.0001595311219982	2.853183295132388e-09	2.5450178886030788e-08	-0.0024899840430439	-0.000174069456579	3.030017571374312e-08	6.200020534613245e-06	-0.0007350672217995	8.16807743818e-05	6.671748903610514e-09	5.403238205640354e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2344.233804181175	-0.4290618217341944	0.1840940468698656	5495432.128665743	2959.726277982272	-9.927679599859855	98.55882223747358	8759979.640578795	2562.51804139879	-2.2268825107153134	6566498.712494291	4.959005716529738	2623.5264942784465	2173.240062758976	0.853678	17.65999	0.0341101115608748	0.0157249241674325	0.0771719632	-0.0150245156	0.0124725753	0.0192329299	-0.0064614828	-0.0480347342	-0.0839718204	-0.0136654842	0.0395298064	0.0138549201	0.0486622171	0.0343670661	-0.0219692832	0.0230574649	0.0332602501	0.044895767	-0.0374017508	-0.0454953546	0.0601573019	-0.0241755282	0.0200462323	0.0751429946	-0.0037618594	-0.0109925095	-0.0040222749	-0.0373205813	0.002978104	0.021161494	0.0290322357	-0.000516387	0.0776513599	0.0794639841	0.0402010266	0.0015323957	-0.0330060198	0.0625366251	0.0927333222	0.016356334	0.0204320618	-0.0252105761	-0.018162341	0.117781196	0.0848833942	0.0263423228	0.0165272516	-0.0080691139	0.0535586529	-0.0434439518	-0.054490119	-0.0226187742	0.0239944979	-0.0059041652	-0.0047678982	-0.0088985021	-0.0329784192	-0.0027980923	-0.0384212805	-0.0031173749	0.0632869032	-0.0597584475	-0.0335919976	-0.0876301468	-0.0544511162	-0.0080712285	0.0001396122	-0.0091192713	0.0078148706	-0.0286554022	0.0447537432	-0.0002434517	-0.0927671321	-0.0437194899	0.0112183915	0.0055094564	-0.0303070182	0.0325405274	-0.0203493926	-0.0630857599	-0.0314256173	0.0375089192	0.0294072848	0.0170766148	-0.0157778426	0.0495129052	0.0344631853	-0.005786637	0.024455768	0.0174860203	-0.008174108	0.0525174875	0.0164084663	0.0154147254	0.0833778891	-0.02555927	0.0243783422	0.0104561616	-0.0040185644	-0.0173938582	-0.0742388174	0.0490241061	0.0533515689	-0.0717551168	-0.0227795284	0.0814605803	-0.0119276293	-0.0377739964255994	-0.0094923577928937	0.0014268748059611	9.010485646831164e-05	0.1039210255099192	-0.0030702928587231	0.0107995795430332	9.42669823832663e-06	0.5006935404563251	0.0034257821198337	0.2506940214546896	1.173598313257295e-05	-0.0002130803723055	-0.0001596651750753	4.540324506185049e-08	2.5492968131852442e-08	-0.0024379092488775	5.207479416639979e-05	2.711784187472905e-09	5.943401505762456e-06	-0.0008857608283462	-0.0001506936065466	2.270856305405161e-08	7.845722450325464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2347.924358790878	3.690554609703213	13.620193327201635	5512748.794603556	2947.3840429061497	-12.342235076122506	152.33076667426872	8687072.6963778	2559.6993908352324	-2.8186505635576395	6552060.97144226	7.944790999443799	2622.4934588032384	2170.733443004452	0.928453	19.206846	0.0293776913028243	0.0142658084324229	0.0795674256	0.0428003739	0.0344626805	0.0262134608	0.0065114661	-0.0058057339	-0.0986018043	-0.0380735265	-0.0261503505	-0.0034102142	-0.0083739741	-0.0715447111	-0.0554141306	0.0388537141	-0.0162686865	-0.0322192631	0.0229364597	-0.0781412686	0.0073592475	-0.0537701807	-0.004470352	0.0264976129	0.0107000673	-0.0109126898	0.0755978285	0.0164618154	0.0651467165	-0.0108900629	0.0543564794	0.0502324543	0.0165915301	-0.0982338627	-0.0743166961	-0.0256626345	0.042045656	0.007270281	0.0069952177	-0.008680564	-0.0171052616	-0.0537653314	0.0332095252	0.0318439565	-0.0765069378	-0.0325596329	0.0051115475	-0.0443796442	-0.0124084906	-0.0483819142	-0.0869571544	-0.0361861335	0.0100792482	-0.0221426518	0.0259937726	-0.0037263516	-0.0041886474	0.0717697729	0.0138943804	-0.0792718561	0.0911792736	-0.0360150081	0.0022613658	-0.0364050475	-0.0062868661	0.0383244439	0.0835134505	0.030030577	-0.0227560987	-0.0020023849	0.0207163262	0.0297578963	0.0423901737	-0.0753765783	-0.0596996828	0.0082510502	-0.0280984956	0.0166064536	-0.0260145542	-0.0866081505	0.0207396968	0.0222865954	2.19739e-05	-0.0238364204	-0.0057429748	-0.0291200516	0.0264064549	-0.048209844	-0.0084600641	0.0332015314	-0.0355598095	-0.0331440339	-0.0489999375	-0.0245780654	-0.0306064271	0.0068401487	0.0664052157	0.013109749	0.0334561957	-0.0182282956	-0.0735107199	0.0510508491	0.0507165039	-0.0736957799	-0.0178113211	0.0816485389	-0.0186447705	-0.0286420516054874	0.0091319448201119	0.0008203671201714	8.339241619757036e-05	0.1042128791390126	0.0002918536290933	0.0108603241784424	8.51785408149862e-08	0.5042895923695241	0.003596051913199	0.2543079929722208	1.2931589362422228e-05	-0.0001423571935833	7.072317872220001e-05	2.0265570564913152e-08	5.001768008572244e-09	-0.0024899248690211	-5.201562014359997e-05	2.7056247389232834e-09	6.199725853369742e-06	-0.0010901788482888	-0.0002044180199425	4.1786726877253185e-08	1.1884899212562945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2349.0256405337414	1.1012817428631934	1.2128214771637926	5517921.459884954	2944.718365009014	-2.665677897135538	7.105838651276944	8671366.249221362	2562.189518398709	2.4901275634765625	6564815.128192208	6.200735282385722	2622.874576888546	2145.8485528298384	0.952482	19.703936	0.020374592941728	0.0102303161758487	0.0203075833	0.0912770069	0.0621792008	0.0263578629	-0.0084069536	0.0155326978	-0.0754790671	-0.0155542363	-0.0623338528	0.0024182	0.0421864655	-0.1067977923	-0.0330639662	-0.0045673584	-0.0297530682	-0.0173100396	-0.0096704881	-0.0051223731	0.0229288914	-0.0444008161	0.0206158165	0.0403111691	0.0479710916	-0.0190170946	0.0552113637	-0.0525599243	0.0749311128	-0.0402843469	0.021320572	-0.0652627856	0.0114822616	0.0915169675	-0.1404478635	-0.0197507872	-0.0229250009	-0.0028823681	-0.0065665067	0.0352625027	0.0037542137	0.0110570571	-0.0580566457	-0.1738052502	0.0035907012	-0.0001112564	-0.0856828983	0.0779420434	-0.0395087884	-0.0489838393	-0.0536163075	-0.0192540527	0.0033566319	0.0019325626	0.0080790687	-0.0116704903	0.005586903	0.0916998414	-0.0356378309	-0.0620746673	0.0468364254	-0.0647367088	0.0535273954	0.0421177191	0.054221672	0.0784930463	0.0587769628	-0.0071587818	-0.0163816533	0.0683499807	-0.0099177811	-0.0016662223	0.0274380676	0.0113725365	-0.0602715806	0.0142362381	-0.0369711957	-0.004477244	-0.0286757575	-0.0554403039	0.0902053875	0.0153453472	0.008570046	-0.0110542566	-0.0267938885	-0.0234104474	-0.0168726739	-0.0532403433	-0.0025049102	-0.0189835198	0.0548122917	-0.0272666772	-0.0416078018	-0.0151291222	-0.0029790112	-0.0103310845	0.0522750198	0.0005049215	0.0087255527	-0.0190607341	-0.0727503781	0.0530272111	0.0479924649	-0.0754344479	-0.0127728206	0.0813979594	-0.0252311319	-0.0346670381149607	-0.0060249865094732	0.0012018035316641	3.630046243933522e-05	0.1039972314016921	-0.0002156477373204	0.010815424139217	4.6503946611449513e-08	0.5093335028226633	0.0050439104531392	0.259420617097604	2.5441032659287224e-05	-0.0002132189405934	-7.086174701010002e-05	4.5462316627771847e-08	5.0213871893234195e-09	-0.0024898981120013	2.6757019799903556e-08	7.159381085724309e-16	6.199592608147639e-06	-0.0009792663874828	0.0001109124608059	1.2301573962042445e-08	9.589626576536136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2352.324977329475	3.29933679573378	10.885623291682844	5533432.798968116	2952.760909955929	8.042544946914859	64.68252922314574	8718796.991363766	2564.747383117676	2.557864718966812	6577929.139208966	6.542671920535167	2621.5598125826928	2136.11425899168	1.026512	21.235392	0.0228733613919118	0.0118842166592753	-0.0555006103	0.0461490165	0.0399543706	-0.0262838892	-0.0266737561	0.0455865098	0.0055479636	0.0654398493	-0.0690825123	0.016214592	0.0903682443	-0.0174458451	0.0074089519	-0.0137124524	-0.0301922176	-0.0428445611	0.00239126	-0.0248011716	-0.0813732522	-0.1147256816	-0.0102198667	0.0144435211	0.0216609082	0.0479521669	-0.0242411865	0.0229551254	0.0475431331	-0.0186056933	-0.0191841465	-0.0263284551	0.0186985846	-0.0699544276	0.0231945463	0.0159718272	0.069410071	-0.0431280584	-0.0333067274	-0.0407993872	-0.0258496605	-0.0317689992	0.0387589372	0.0417520157	-0.0181029582	-0.0227286415	0.0698547259	0.0082460103	-0.0548301648	-0.0239046272	0.0349727812	0.0095527696	-0.0211414227	-0.0143602772	0.0512127043	0.0107575844	-0.0293669533	-0.0556547751	-0.0255477511	-0.0399481407	0.0598598763	-0.0043938279	0.0492324114	0.0813310043	-0.0258637639	0.0005661147	-0.0424246137	-0.0491152229	0.0133562736	0.0564809066	0.0099763079	0.0513274265	0.0882637678	0.052147858	-0.0282267256	0.0141482487	-0.0255814863	-0.0259188416	-0.0047463936	0.0472712593	0.0668913601	-0.0316036528	-0.0187252365	-0.0129751969	-0.0106664756	-0.0374974431	0.002050939	-0.0613507092	-0.0035537994	-0.0266390865	-0.0248083336	0.0356883803	-0.0476143584	0.0963485402	0.0514398198	-0.0353788096	0.0382757809	0.0293874533	0.0195640361	-0.0198910824	-0.0719581255	0.0549512416	0.0451842308	-0.0769663555	-0.0076839116	0.0807101879	-0.0316405151	-0.0407950196942579	-0.0061279815792972	0.0016642336318548	3.7552158236205865e-05	0.1042248967511056	0.0002276653494135	0.0108628291027786	5.1831511323571056e-08	0.5091759000082021	-0.0001576028144611	0.2592600971491626	2.483864712609131e-08	-4.9736224822001496e-05	0.0001634827157713	2.4736920595446772e-09	2.6726598355991873e-08	-0.0023839778631613	0.00010592024884	1.1219099114327532e-08	5.683350452043118e-06	-0.0010370656558462	-5.779926836339995e-05	3.340755423344326e-09	1.075505174535709e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2351.3312555955954	-0.9937217338797382	0.9874828843849532	5528758.673540759	2944.5508307041264	-8.210079251802654	67.40540132088043	8670379.59460036	2562.8874354892305	-1.8599476284452976	6568392.0069885645	3.459405180559287	2619.9637372416832	2145.1179620296825	0.8469489999999998	17.520788	0.0250432370673774	0.0166453735147159	-0.0653368512	0.0120364725	0.0247271319	-0.0554118718	-0.0111345783	0.0516134559	0.0692196362	0.0592329805	-0.0715067413	-0.0075623435	0.0509190286	0.0383716328	-0.0075605237	-0.0235639898	0.0112245519	-0.0478313331	-0.0072319914	0.037805318	-0.020769601	0.0183324881	0.0870574221	-0.0639018827	0.137826755	0.060129539	0.034865203	0.1017088626	-0.0136961068	0.0199209057	0.0153119884	-0.0651383618	0.0349596617	-0.0830534939	0.0897240673	-0.0477482731	0.0132124625	0.0490925944	-0.001529194	-0.1001367959	0.0611987818	-0.0169610841	-0.0160724831	-0.0024168903	-0.0941553735	-0.0543543801	0.0269334979	-0.0608948295	-0.0433105731	0.0017218358	0.0765650961	-0.0008751148	0.006796871	-0.0196329009	0.0749269316	0.0161961407	-0.0219663104	-0.0712505519	0.0767129313	0.0714169608	0.0080758017	0.0618198783	-0.0048493962	-0.0156062993	0.0377105193	0.0421328508	-0.061018219	-0.0037356132	-0.0220203824	-0.0317888099	-0.0209562859	0.0290321328	0.0484253447	0.0025919635	-0.0595066464	0.0211266182	-0.0440819447	-0.018791052	-0.0186905569	0.0751565644	0.0438348356	-0.03671527	-0.0079666573	-0.003477997	-0.0040435568	0.0053784226	0.0153457817	-0.0178078848	-0.0220853307	0.0647457377	-0.0758948249	-0.0372761625	-0.0417423813	0.0417405006	-0.0192501552	-0.0259416584	-0.0445418916	0.0535665366	0.0246040253	-0.0207192494	-0.0711343098	0.0568210419	0.0422967282	-0.0782873035	-0.0025646777	0.0795889182	-0.0378279629	-0.0427231939211338	-0.0019281742268758	0.0018252712988228	3.7178558491884655e-06	0.1041938042541232	-3.109249698241001e-05	0.0108563488449465	9.667433686011758e-10	0.525555755240589	0.0163798552323868	0.2762088518665058	0.0002682996574339	-5.481974783954821e-05	-5.083523017546717e-06	3.005204753191651e-09	2.584220626992728e-11	-0.0024899731089416	-0.0001059952457802	1.12349921280262e-08	6.199966083252297e-06	-0.001060069189271	-2.3003533424799947e-05	5.291625500258882e-10	1.1237466860416752e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2350.2100972128583	-1.1211583827371214	1.2569961191817176	5523487.501041273	2947.3871700971554	2.836339393028993	8.044821152448076	8687091.130453318	2564.693571726481	1.8061362372504848	6577653.116855134	3.2621281075093385	2617.7126599711755	2140.414140215008	0.879799	18.200346	0.0336073922387617	0.0175125087678445	-0.0537189766	-0.0247637721	0.0231535343	-0.0430107892	-0.0026219678	0.039932834	0.0540413879	0.0560611681	0.0157076855	0.0236116721	-0.0442568371	0.0472163521	0.0054208165	-0.0016295056	0.0262651594	0.00171345	0.0180061254	0.0179061476	0.0061333558	-0.0013715609	0.0627177017	-0.050013117	-0.0351073358	0.0513868113	-0.0903980802	-0.0636350316	-0.0463940533	0.0010883758	0.0122788004	0.0200382096	0.0166119479	-0.0261609562	-0.1103127127	-0.1392269726	-0.0670351095	0.0432349937	0.0927274978	0.0421219212	-0.0393987725	-0.0526794403	0.0063671767	0.000263415	-0.0714204826	0.0799990557	0.0615406651	-0.1233665204	-0.0070429596	0.0210416818	0.0652547436	0.0028394089	-0.0070463432	-0.0235630516	-0.0031800305	0.0415235437	-0.0014371751	-0.0421891908	0.1149091588	0.1077680944	0.0160093329	0.0616258503	0.0751255315	0.0390190389	0.0156797707	-0.065602718	-0.0046802252	0.0419765336	0.0467816893	0.006283733	0.0730300899	-0.0161691769	-0.018230984	0.0533190526	-0.0442448159	0.0103405955	-0.0272084738	-0.0024698703	-0.0071033912	0.0651197691	-0.0097109449	-0.0205267359	0.0037042432	0.0101173312	-0.0366432151	0.0553938868	0.0206959052	-0.0053092881	-0.0254984559	0.0425383319	-0.0166345806	-0.0504399691	0.0211943206	-0.0116652131	-0.0246498889	-0.0316346648	-0.0605748675	0.0040759654	-0.059980213	-0.0215451443	-0.0702792922	0.0586347667	0.0393350228	-0.0793936715	0.0025646777	0.0780401729	-0.0437500746	-0.0309799366458776	0.0117432572752562	0.0009597564745825	0.0001379040914328	0.1039757123899391	-0.000218091864184	0.0108109487669953	4.7564061223291124e-08	0.5185948626429351	-0.0069608925976538	0.2689406315596447	4.8454025756072406e-05	-0.0002131514638652	-0.0001583317160256	4.5433546547877655e-08	2.5068932299627637e-08	-0.0024899038628491	6.924609250022126e-08	4.795021326549199e-15	6.199621246230869e-06	-0.0009247671413558	0.0001353020479152	1.8306644170047084e-08	8.55194265731378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2347.233274893612	-2.9768223192463665	8.861471120363317	5509504.04676779	2946.6181884765624	-0.7689816205929674	0.5913327328097864	8682558.748660898	2559.5807596842446	-5.112812042236328	6551453.665345775	26.14084697923681	2619.574582893618	2155.9992465141427	0.821459	16.993462	0.0112901115360932	0.0080751111381696	-0.0672393447	-0.00418357	-0.0104075301	-0.0401066075	0.0094179978	0.0686341064	0.0842890034	0.0142303882	-0.0342684753	0.0224158144	0.027028	0.045711501	-0.0412195708	0.0120995489	0.0290090627	-0.0088737573	0.0334794071	0.0308285782	-0.0332690178	0.0261521287	-0.007376078	0.0105106476	0.0069605434	0.0172997679	0.034967473	0.0016102076	0.0448487566	0.0273914053	-0.0356444613	0.0893841338	0.0054765066	0.0272903586	0.028183471	0.0008167692	0.0207208525	0.0207243944	-0.0075033585	0.0861840127	-0.0228700156	0.0338622461	0.0317136504	0.1001746942	0.0374088151	0.0410832248	-0.0491271639	-0.0904171026	-0.0559721687	0.0421171514	0.0458007722	-0.0191336033	0.0167639364	-0.0278804869	0.0595332064	0.0233625349	-0.0535512995	-0.0474055947	0.0211760304	0.0460874126	-0.0227707127	0.0606823588	-0.0178202085	-0.0114975028	-0.0217798678	0.0461841222	-0.0029695617	0.0296981837	0.0283908624	-0.0097787528	0.0715418185	0.0774591783	-0.0443904541	0.0090961696	0.094542428	0.009325565	-0.0282933813	0.0015087465	-0.0021453196	0.0781154128	0.0262923579	-0.0067389707	0.0242114255	0.0075770142	-0.0077316587	0.0713294169	0.0179448745	0.0093150569	-0.0089983728	0.0856954716	-0.050850482	-0.0464504116	0.0421193775	-0.029555696	-0.0351566689	-0.0298966363	-0.0386573655	0.0263909591	-0.0371789334	-0.0223686765	-0.0693934478	0.060390626	0.0363043104	-0.080282427	0.0076839116	0.0760722702	-0.049365311	-0.0292313726524184	0.0017485639934592	0.0008544731471445	3.057476039221992e-06	0.1038911504412567	-8.45619486824073e-05	0.0107933711400078	7.1507231649660854e-09	0.5193375368354367	0.0007426741925016	0.2697114771662985	5.5156495620794e-07	-0.0003661778810995	-0.0001530264172343	1.3408624060651958e-07	2.3417084371566064e-08	-0.0024898341466017	6.971624739960866e-08	4.860355151483441e-15	6.199274077583817e-06	-0.0009459572359031	-2.1190094547300035e-05	4.490201069235146e-10	8.948350921574332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
