global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1818.0317956305248	-3.663143154780073	13.418617772412103	3305239.6099235504	2202.258233047113	-19.69843143370099	4849941.325023794	388.0282009482192	1947.92093615028	-5.600413500777449	3794395.973492584	31.364631379690326	1982.9238562669584	1343.0387086785213	0.8771299999999999	23.12377	0.0829024739431173	0.0506517054008079	0.0132789975	-0.0209979077	-0.028940933	-0.0249839489	0.0788807216	-0.0822991293	0.0312855485	-0.0060858489	0.0329278052	0.026158853	-0.0719760459	0.0075723074	0.0103739744	0.0009273146	-0.011459045	0.0085118121	0.0074214739	0.0147367223	-0.0247932045	0.0186906865	-0.0749613506	0.0069493005	-0.1255997659	-0.0815837914	-0.0370092356	-0.0292493656	0.0874789601	0.079207734	-0.0663901494	0.0128734646	-0.0165565941	0.0392115442	0.0850171606	-0.0298640534	0.0709004601	-0.0181234248	-0.0583508934	0.0431384561	-0.0008205492	-0.0668209767	0.1531367705	-0.0182254879	0.0458582285	-0.0170813714	0.0964996444	0.0166839009	0.0091858159	0.0254619595	0.0042560792	0.0453162859	-0.1240056461	0.0614086476	0.037135711	0.0063504163	-0.0231382509	0.0516705504	-0.000580448	0.0212922755	0.0720526046	0.072715163	-0.0292315573	-0.0012419258	0.0033322369	0.0364358904	-0.0258006032	0.0742600629	0.1026760972	-0.0014241097	-0.0279505824	-0.0313803796	-0.0186327161	-0.088276077	0.0163564102	-0.0116078584	-0.0501250354	-0.0023450714	-0.0205668851	0.0606488003	0.0552533055	0.0430478949	-0.0357989572	-0.0419096789	0.0823988795	-0.0175806168	0.0077442923	-0.0560748997	0.0438557987	-0.0113826385	0.1077037922	0.0111104447	-0.0293388284	0.0564383875	0.0205284783	0.0380938256	-0.0175462653	-0.0220619543	-0.0012824971	-0.0816093689	0.0038462256	0.0814885411	-0.0064061583	-0.081287294	0.008959769	0.0810058262	0.2214946243344968	0.0368085396599439	0.0013548685918976	0.0490598686090798	0.1041788064678002	-0.0014284588744146	2.0404947558938365e-06	0.0108532237170553	-0.129624750512697	0.0007567473957337	5.7266662094986e-07	0.0168025759454789	-0.0053731417160802	-0.0005870015289788	3.445707950234492e-07	2.887065190108128e-05	-0.0037478006887681	-5.890363975180005e-05	3.469638776009839e-09	1.4046010002730646e-05	0.0028889694543399	0.0002322693915298	8.346144508108978e-06	5.3949070241669926e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1819.7877434504103	1.7559478198854777	3.083352746160562	3311627.4312123363	2209.4126767414373	7.154443694324073	4881504.376145762	51.18606457525348	1943.402303059896	-4.518633090384128	3776812.511538508	20.41804500551441	1981.797387829322	1361.8839681760498	0.879074	23.175007	0.0718683506161906	0.0454803378345092	0.0047392364	-0.0108034366	-0.0440005052	0.0023133162	0.059032217	-0.0180470518	-0.0610779729	0.0081785644	0.0236872052	0.0497577722	0.0208472995	0.097168207	-0.0655210198	-0.05590555	0.0015378447	0.0056731774	0.0388278348	-0.0027619676	0.0299381164	0.0102078845	-0.0444800048	0.0329576522	0.0106905093	0.051481145	-0.0714724725	0.0218353685	0.0568040538	-0.0538760394	-0.0464031554	0.0544001573	0.0447948184	0.0288583084	0.0165538658	-0.0655514117	-0.008121982	-0.0285739341	-0.0356087785	0.1093012312	-0.0785263126	-0.0315093045	-0.0512757806	0.0245500505	0.0210905323	-0.0087793811	-0.0733292721	-0.0061192337	0.031581253	-0.0488954959	-0.0270254869	-0.018141039	-0.0862495772	-0.0494179945	-0.0028216974	0.0423265722	0.0668871802	-0.0921007558	-0.0310741188	0.0902704542	0.0541000991	0.0281703585	-0.0200743636	-0.0339283843	0.0821361072	-0.0245511717	0.0394565901	-0.0330784429	-0.0060482584	-0.0234085975	0.024487561	-0.0538243328	0.0447432969	-0.0131864592	0.0141158234	-0.0183730319	-0.0414062188	0.0207338653	-0.0141854536	0.0358583728	0.0296599282	0.1036370464	-0.0121256962	-0.0692580202	-0.0057529445	-0.0093945228	0.0020703384	0.0101567308	-0.0888220268	-0.0231519224	0.0063850915	-0.0329878635	-0.0150761735	-0.0095045311	0.0124364784	-0.005294795	0.0501827282	-0.0865333113	-0.0021373389	-0.0815377601	0.0064061583	0.0812023727	-0.010657419	-0.0806444153	0.0148794683	0.0798654172	0.2090547109388723	-0.0124399133956245	0.0001547514452906	0.0437038721657354	0.1086346855885835	0.0044558791207832	1.985485873903252e-05	0.0118014949129303	-0.1743745556363549	-0.0447498051236578	0.0020025450586053	0.0304064856533762	-0.0053959161305727	-2.277441449249993e-05	5.186739554761908e-10	2.911591088817466e-05	-0.0035957588811279	0.0001520418076402	2.3116711270499666e-08	1.2929481931210169e-05	0.0028593306169501	-2.9638837389799663e-05	8.17577157702824e-06	8.784606818189864e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1824.0820622975407	4.294318847130398	18.441174360819357	3327275.369995649	2215.600822634813	6.188145893375804	4908887.005260061	38.29314959770383	1955.03509273374	11.632789673843943	3822162.213820423	135.3217955958903	1990.4001103627704	1367.122530641456	0.931289	24.551571	0.1366509608312585	0.0834057280788456	0.0226331829	0.0445260889	-0.0243263886	0.0373416518	0.1012745876	-0.0657490847	0.0433674705	-0.073129047	0.0555632408	-0.0503848606	0.0092566474	0.027434807	-0.076537082	0.0101208132	-0.0321480482	-0.0111033084	-0.0329818165	0.0318405048	-0.0123375269	0.0441370713	0.0795342307	0.0211415014	-0.0604903309	0.0680267248	0.0661088585	0.0549631092	0.1272132483	-0.0356300564	0.0090455194	0.0422231466	0.0243730088	-0.0208101737	0.0291956307	0.0309476696	0.0500131028	-0.1155824151	-0.0756764891	0.0469252793	-0.0170787829	-0.0361975644	0.0453016009	0.0296804559	0.0240459344	-0.0239730453	-0.0683650716	0.0349582536	0.0145578629	0.0058260259	-0.0261226329	0.0450874142	-0.0452827405	0.0029450129	0.0866569636	0.0197450183	0.0321973455	-0.1084411108	0.1246663726	0.0939764027	0.0556912634	0.0310217996	0.0194588243	0.0489569425	0.0356427993	0.0136988918	-0.0470884161	0.0246325983	-0.0188340611	0.0201654985	-0.0768518184	-0.0604716554	-0.1110880876	-0.0359453404	-0.0016026284	0.0022455036	-0.0426459271	0.0874775425	-0.0571634218	0.0561557007	-0.0177310721	0.1169362994	-0.0246041589	-0.0764911795	0.0628931901	-0.0343040415	0.0150797575	-0.0287524889	0.0697238332	-0.0589218634	-0.0244043909	0.0135804297	-0.055120883	-0.0296297864	-0.003675977	0.0201910097	0.0473702902	-0.1211476969	-0.0029919463	-0.0814303861	0.008959769	0.0807737477	-0.0148794683	-0.0796832699	0.0207192494	0.0781648097	0.2202699397233374	0.011215228784465	0.0001257813566878	0.0485188463457226	0.1024799479273639	-0.0061547376612196	3.788079567843491e-05	0.0105021397271952	-0.2010090928729937	-0.0266345372366388	0.0007093985738098	0.0404046554176238	-0.0068978311554131	-0.0015019150248404	2.25574874184134e-06	4.758007464858762e-05	-0.0036220420472985	-2.628316617060006e-05	6.908048239513752e-10	1.311918859239831e-05	0.0031840615689178	0.0003247309519677	1.0138248074659283e-05	1.0545019116584873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1821.928449948463	-2.1536123490777754	4.638046150100294	3319423.276731609	2217.695863491152	2.095040856338983	4918174.942945766	4.389196189729579	1946.852205354024	-8.182887379716021	3790233.5094918255	66.95964586911573	1993.9477059065464	1374.717825466471	0.917955	24.200027	0.084532491448839	0.0395012709363765	0.0028170462	0.0210589168	-0.0448594814	0.0458604751	0.0583015302	-0.014832459	-0.0302677273	-0.0230932443	-0.0063411019	0.0257587957	0.0509949409	0.0543466919	-0.1540211862	-0.0733692951	-0.0106634682	-0.0164825833	0.0094158749	-0.0326265454	0.0138070143	-0.0191631644	0.0083764761	-0.0042104749	-0.0225488181	0.0769933483	-0.0451365578	-0.0269309521	0.062524462	-0.0033377323	0.035011087	0.0722956064	0.0435675079	0.0241755065	0.0310319236	0.0124345109	-0.0184265971	-0.0097910655	0.0085816768	0.03446494	-0.0122350695	-0.0012970404	-0.0452205135	-0.0418561068	0.076412551	0.0108807823	0.0447002532	0.0064017549	0.0007545744	-0.0322568962	0.0545176601	-0.012540411	0.0194377731	-0.0850656152	-0.0218645019	0.0593753327	0.0773131745	-0.0665309289	0.039672768	0.0432008368	0.0198630221	0.0079591784	0.0098594163	0.0120243881	0.1175869586	0.0087049838	-0.0058677544	-0.0469601717	-0.0057526775	-0.0064370621	0.0233969859	-0.015539828	0.02037256	0.0279522759	0.0040084253	0.0105066588	-0.0235352954	0.0639898486	-0.021001788	0.0111572548	-0.0189983854	0.1315259016	0.0063205757	-0.0697742651	-0.0257979178	-0.0304329953	0.0010305646	0.063150611	-0.0265525035	0.0446481726	-0.0036672813	-0.0399798398	-0.0176711186	-0.0278864602	0.0262315239	0.0621233175	0.1135304439	-0.0628072792	-0.0038462256	-0.081287294	0.0115045374	0.0802034182	-0.0190607341	-0.0784076511	0.0264477464	0.0759159322	0.2277279382544037	0.0074579985310663	5.562174208938743e-05	0.0518600138616015	0.1215141129392378	0.0190341650118739	0.0003622994376992	0.0147656796434098	-0.1843848248467949	0.0166242680261988	0.0002763662874068	0.0339977636337832	-0.006629444150495	0.000268387004918	7.203158440890819e-08	4.3949529744532375e-05	-0.0041791162653028	-0.0005570742180042	3.1033168436510214e-07	1.746501275891842e-05	0.0031812015942462	-2.8599746716003946e-06	1.0120043583234564e-05	8.179455122195784e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1823.317238911928	1.3887889634650037	1.9287347850421996	3324485.7537134164	2212.3028149488496	-5.393048542302495	4894283.745030603	29.084972579631064	1952.861358394468	6.009153040444062	3813667.485110287	36.10992026347811	1986.012442065332	1366.90089984721	0.943436	24.871798	0.0955020453255445	0.0472349816490129	0.0161813051	0.017036337	-0.0292749689	-0.01594662	0.0963667391	-0.0157147629	-0.0183319411	-0.073392495	0.0692829605	-0.036895155	-0.0111857461	-0.0340411588	-0.0677140208	-0.101016966	-0.030664182	5.8827e-05	-0.0222519378	0.0215956302	-0.004114732	0.0177157769	0.1129183784	0.0655304671	-0.017122447	-0.039653196	0.098485655	-0.0048536629	0.0113570242	-0.020990236	0.0120639638	0.1214469679	-0.0491403816	0.0591537396	-0.0275153719	0.0047537895	0.0830409265	-0.0478683726	-0.0150161097	0.0017314157	-0.0169719501	0.0238753197	-0.0319161443	-0.0177742351	-0.0491997206	0.0020841713	-0.0361408792	0.0309504247	0.0207575959	-0.0246556302	-0.083691319	-0.0072993825	-0.0276421816	0.067169181	0.0570064302	-0.0141579955	0.0001691251	-0.0203897302	0.0795802117	0.0822958373	-0.0076607974	-0.0052687617	0.0841019287	0.0107786348	0.0002167285	-0.0227796135	-0.0296923604	0.0030495984	-0.1132079689	-0.0146256974	-0.0103804937	0.0100268373	-0.1017480235	0.0337369375	-0.003513606	0.0048608048	-0.0339807432	0.0307297493	-0.0040493873	0.030308992	-0.0031547742	0.0645483931	-0.1123720207	-0.0433534494	0.048517219	0.0400422323	0.0023216197	-0.0473392252	0.0525830987	-0.0321930562	-0.0577300342	-0.0097038581	-0.0801163009	-0.0116983766	0.0103122552	-0.0454404289	-0.0119531546	-0.0293890886	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	0.224891487348998	-0.0028364509054057	8.04545373877689e-06	0.0505761810820445	0.1255004334498153	0.0039863205105774	1.5890751213050738e-05	0.0157503587960915	-0.1571866513225686	0.0271981735242262	0.0007397406430539	0.0247076433540027	-0.0059598947320491	0.0006695494184459	4.482964237412436e-07	3.552034521710661e-05	-0.0043809743966771	-0.0002018581313743	4.0746705201924326e-08	1.919293666434028e-05	0.0028229871363597	-0.0003582144578864	7.969256372052339e-06	1.2831759783891905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1819.403530861168	-3.913708050759851	15.317110706582474	3310229.208110085	2215.4656883798	3.16287343095064	4908288.216388182	10.003768340213472	1949.47319539388	-3.388163000588065	3800445.739559225	11.47964851855392	1993.77137460918	1368.8935068442847	0.917114	24.177876	0.1171853636361981	0.0605123093390239	-0.0129819738	0.0258424266	-0.0223233967	0.0225085695	0.0610444752	-0.0207569997	0.0697705582	-0.0398262049	-0.0127892963	0.0010335164	-0.0491801385	-0.0050313252	-0.0573766125	0.0178688082	-0.0171714555	0.0028349346	0.0133113005	0.0629002651	-0.0109626547	0.0192734001	-0.027466108	0.0035855729	-0.0394109211	0.0311393037	0.0487332594	-0.014560457	-0.0268550129	0.0812238119	0.0513133432	0.0076161298	-0.0941075826	-0.0322801925	0.021425467	-0.0399956971	-0.117461258	0.0154097097	-0.0207499265	-0.0786468158	0.0328069684	-0.0611023882	0.061970299	-0.042633914	0.0398600831	0.0970623968	0.0149097937	0.0302227793	-0.0303852288	0.0218449286	0.0251838059	0.0598024078	-0.0075694509	-0.0151065875	0.0248409634	0.0545622674	0.0429544031	0.0284953514	-0.0088482145	0.0185002794	-0.014688313	0.0395526913	-0.0648846691	0.0036656476	-0.0212044714	-0.059223945	-0.0342751349	0.0676162829	0.1329792453	-0.0116643618	0.0334580885	0.0218525295	-0.0528157234	-0.0419407548	-0.0096306264	-0.003199687	-0.0154135623	0.0413918947	-0.030901244	0.0237412444	-0.0110523274	0.0777839654	0.0393227322	-0.0937753031	0.0150659243	-0.0115552341	0.079634102	0.0293077882	0.0340402605	0.0778373165	-0.009934763	-0.0115565632	-0.0236391297	0.0046256377	0.0453329884	0.0264920491	0.0254789244	-0.0056363262	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	0.2432832733375818	0.0183917859885837	0.0003382577918498	0.0591867510858485	0.0900160247148562	-0.035484408734959	0.0012591432632696	0.0081028847054656	-0.1742729771456339	-0.0170863258230652	0.0002919425301319	0.0303710705632026	-0.0065231183399911	-0.000563223607942	3.1722083254320417e-07	4.255107287752824e-05	-0.0043849422373316	-3.967840654499691e-06	1.5743759459500534e-11	1.9227718424734658e-05	0.003180252549555	0.0003572654131953	1.0114006278951078e-05	1.2763857546560865e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1814.7541102677585	-4.649420593409559	21.61711185442089	3293332.480733724	2210.241082726456	-5.224605653344042	4885165.643771817	27.29650423295453	1945.599090576172	-3.874104817707803	3785355.821250828	15.008688138586807	1986.0048486401224	1368.2441051828737	0.8716159999999998	22.978401	0.0523999164508487	0.0324914103948177	0.0047572341	0.0440957985	-0.0438418135	0.0408704927	-0.0036430596	0.0659481785	0.0161526331	-0.0660262114	0.0125402208	-0.0862557488	-0.0272827371	-0.1298421471	-0.089172564	-0.0225713861	0.0063799242	0.0399365625	0.0518708529	-0.0331849313	0.0098278262	-0.0209932233	0.0293910599	-0.0483903513	-0.0099411404	0.0071800136	-0.0260289213	-0.0438522264	-0.0472441138	0.0238018417	-0.0066425766	-0.0404172957	0.0434064775	-0.0360628514	-0.0259063669	0.0745287873	-0.0234322608	0.0298958184	0.0483831125	-0.0554702349	0.0759404295	0.0378107743	-0.0299454369	0.0043110089	-0.046955411	0.0606125742	0.0190570575	-0.0223211687	-0.0418619093	-0.0815022856	-0.0200005603	-0.0291499019	0.0375934116	0.0085669415	0.0214407836	-0.0737661846	0.0886021438	-0.0192512818	0.0185184682	-0.0670199985	-0.006869767	0.0353247871	0.060691681	0.0030905571	-0.0544649389	-0.0957778123	0.0800687741	0.0049266222	0.0292349636	0.1128512238	0.0081585122	0.1044449658	0.0262653398	-0.0149506716	-0.0100566823	0.0153750008	-0.0287487307	0.0513641144	-0.0327940696	0.0289852379	-0.0347324861	0.0436695009	-0.0082297748	-0.0157834018	0.0246413651	0.0032605056	0.0010333331	-0.007223462	0.0004635455	-0.0289592241	-0.084008693	-0.0561605746	-0.025406981	-0.0087414079	-0.0218341029	-0.0413289479	0.0345039287	0.0653640959	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	0.2280054493599976	-0.0152778239775842	0.00023341190549	0.0519864849378544	0.0865327677059042	-0.0034832570089519	1.21330793904132e-05	0.0074879198868439	-0.1498691672050114	0.0244038099406224	0.000595545939618	0.0224607672787236	-0.0065448736574617	-2.1755317470600197e-05	4.732938382466021e-10	4.2835371192136096e-05	-0.004222979982219	0.0001619622551126	2.6231772081158984e-08	1.7833559930222383e-05	0.0031812354874456	9.829378905998852e-07	1.0120259226583244e-05	9.66166896776952e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1815.2974155489967	0.5433052812381902	0.2951806286213089	3295304.7068988667	2197.92084912556	-12.320233600896245	4830856.059020822	151.78815598065285	1949.8400658088	4.240975232627989	3801876.2822332657	17.985870923764022	1987.726831005957	1360.4459711068184	0.872106	22.99132	0.0473552628037012	0.0261422024080665	0.0411140629	0.0348226384	-0.0123621058	0.007615851	0.034497613	-0.0465768192	-0.0025873416	-0.0252267105	-0.0036395978	-0.0431222956	-0.0257915706	-0.0415995899	0.0193252008	0.0398004275	-0.017625056	-0.0190499993	-0.0030458077	0.0198245315	-0.0243453936	-0.0110097016	0.0428532375	0.0531645456	0.0175803678	0.0471382324	0.0316258449	-0.04623878	-0.0276355384	-0.0081027349	0.0057494131	0.0993425255	-0.1041521916	0.0408166161	-0.0215693117	-0.0026992231	-0.0335510213	0.0365591792	-0.1255405455	-0.0656742311	0.0262424502	-0.0170714615	-0.0438747768	-0.0414996256	-0.001191149	0.0176968996	0.046606843	0.0162587936	0.0151896942	0.0169444552	0.0735253709	0.0250854275	0.0168371386	0.0082471994	0.0078837891	0.0187062964	0.0007306612	0.0863159408	0.0514522805	0.0155439061	0.018517245	0.0189450346	0.0303070985	0.0158271899	-0.0153943726	-0.0426411271	0.0041887195	-0.0676335215	-0.0703860644	-0.0321193769	-0.0444664123	0.0914459247	-0.0611226365	0.0316205383	0.0035167976	0.0296960274	-0.0136073152	0.0429630609	-0.0095422662	0.0262786292	-0.0119692074	0.0324724211	-0.0612086572	-0.0128699759	0.0243000294	-0.0510365346	-0.0210361281	0.0073607496	0.0592753233	0.0668330949	0.0296419567	-0.027336934	-0.0555006529	0.0393943598	-0.0276659635	0.0525410422	-0.0037064986	0.0627465325	-0.0072581889	-0.0803592349	0.0215451443	0.076528754	-0.0351510839	-0.0702792922	0.0476459404	0.0618083875	0.2337350916982927	0.0057296423382951	3.2828801324783985e-05	0.0546320930912093	0.0870165746225097	0.0004838069166054	2.3406913255531086e-07	0.0075718842590347	-0.1318958162958807	0.0179733509091306	0.0003230413429027	0.0173965063563567	-0.0067872680427048	-0.000242394385243	5.8755037997380145e-08	4.606700748352184e-05	-0.0040890639612187	0.0001339160210003	1.7933500680552794e-08	1.6720444078937562e-05	0.0030941766408956	-8.70588465499999e-05	9.57392908506398e-06	7.57924276261643e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1814.813889708029	-0.4835258409677863	0.2337972388836049	3293549.4542771857	2191.29277820122	-6.628070924340136	4801764.03979682	43.93132417808311	1943.7145720691208	-6.125493739679314	3778026.337673845	37.52167355485047	1978.3939028071784	1361.415417477367	0.8676779999999998	22.874592	0.0617356157774376	0.0362693450606165	0.0024361905	0.0394772601	-0.0449281533	0.023241572	0.0104643658	0.0590594506	-0.0373082637	-0.0249938479	-0.0146741159	0.018687265	-0.0927263445	-0.0719343994	0.0417600129	0.0039038291	0.0032287589	0.024741892	0.0654817716	-0.0409171466	0.0123040835	-0.0286214396	-0.0009136758	0.0766073629	0.0518686316	-0.0844339189	0.0073793151	-0.0258616466	-0.0013378899	0.0951201953	-0.0878033977	0.0047991493	-0.037009997	0.0207363992	0.0102731027	-0.0335251982	-0.0521439512	-0.0008130376	0.0608068619	0.0573163817	-0.0553904696	0.0803646154	-0.0594245416	-0.0085922016	-0.1360820426	-0.0141004103	-0.0379033416	-0.0190089392	-0.0045152131	-0.0738394318	-0.0537673145	-0.0635142339	-0.0518824905	0.0534428092	-0.0422613976	-0.0285078296	-0.0179671465	0.0762188916	0.0088835735	0.0448581552	-0.0187394063	0.0138297756	0.0095915185	-0.0617573001	-0.0151452776	-0.0700103432	-0.0327329703	0.0369145138	0.0634252583	-0.0061510171	0.0574606625	-0.0194782418	0.0398641432	0.0703938627	-0.0149228006	0.0109062419	-0.0259196965	0.0303984175	-0.0224980078	0.062099094	0.021435332	0.0032245542	-0.0537241765	-0.0920059947	0.0066431109	-0.01466733	-0.0404094275	-0.0284506613	0.0002647778	0.0019986811	-0.0723908769	-0.0524381356	-0.0719036446	0.050074045	-0.0128313005	-0.0432367773	-0.0404876072	-0.011773539	-0.0081094236	-0.0800388062	0.024008292	0.0752698111	-0.0389598496	-0.0675308461	0.0523741431	0.0571272725	0.2344832202570046	0.0007481285587118	5.596963403603402e-07	0.0549823805820949	0.107065313846931	0.0200487392244213	0.0004019519444888	0.0114629814291418	-0.1325312300757701	-0.0006354137798894	4.037506716733405e-07	0.0175645269453967	-0.0064771708238951	0.0003100972188097	9.616028511351096e-08	4.195374188191792e-05	-0.0039359707627839	0.0001530931984347	2.3437527406996998e-08	1.5491865845489674e-05	0.0027513003738518	-0.0003428762670438	7.569653747157055e-06	1.1756413450189128e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1813.9695607853323	-0.8443289226966044	0.7128913297020086	3290485.567455732	2203.2973781678734	12.004599966653586	4854519.336641425	144.11042035937928	1948.536454859788	4.821882790667132	3796794.31591755	23.25055364693185	1983.8097145857207	1350.53512477764	0.871696	22.980522	0.0378341945445565	0.0217690929044262	0.0227813792	0.0303630164	0.0004004228	-0.0124578399	0.0421565279	-0.036986382	0.0438098021	-0.0152018323	0.0133680239	0.0082332623	-0.0240798674	-0.002032905	-0.0090079052	0.0428817657	-0.0080063307	0.0094376832	-0.0286007256	0.0985546231	0.0008698044	0.0162666922	0.0072905325	0.0264703077	-0.0777974477	-0.0067834038	-0.0707315246	-0.0636675434	0.0247553853	-0.030154272	-0.0266200419	0.0569092351	-0.0053751656	-0.0236983225	-0.0350945411	-0.0546248217	0.0735804125	0.0806384178	-0.0169450679	0.009890056	0.000943699	-0.0186856838	-0.0153443235	0.0297306472	0.1172259238	-0.0207337495	0.1122982648	0.0210289761	0.0009531539	0.0221917193	-0.0315865976	0.0661214357	0.0004667737	0.0444385885	0.0228393533	0.0124246439	-0.0157742879	0.0625057629	-0.0187271016	0.0438293015	0.0013433672	0.1102539697	-0.0208655414	-0.019974908	0.0095392519	0.0406845596	0.0371711151	-0.0354735669	0.0244855427	-0.0767355757	0.0065277073	-0.0354137888	0.0326234573	-0.0218882082	0.00276243	0.0304220337	-0.005273009	0.0284730204	-0.0296984108	0.0493972374	0.0213399077	0.047964862	0.0057483251	-0.0536196737	0.0265197463	0.0009996171	0.0572952645	-0.0247077981	0.0526181898	0.0348353057	0.0209904996	0.0214865328	0.0071008642	0.0865691578	0.0193622622	0.0495500925	-0.0535874826	0.0065729228	-0.008959769	-0.0796832699	0.0264477464	0.0738788195	-0.0426618292	-0.0645158866	0.0568210419	0.0520454508	0.2140975697233358	-0.0203856505336688	0.0004155747476808	0.0458377693614386	0.108295315659646	0.0012300018127149	1.512904459282154e-06	0.0117278753938223	-0.1323995073923924	0.0001317226833777	1.73508653162261e-08	0.0175296295577481	-0.0066093404124375	-0.0001321695885424	1.7468800135467384e-08	4.36833806874795e-05	-0.0040090401662544	-7.306940347050032e-05	5.339137723534765e-09	1.607240305464111e-05	0.0028677977721348	0.000116497398283	8.224264061861323e-06	1.3571643806707936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
