global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
2200.169963127383	-0.5241644309526237	0.2747483506758877	4840747.86664795	2464.183899836754	-23.6632754197758	6072202.292214673	559.9506035921656	2363.983265752377	-0.343239493992769	5588416.880757274	0.1178133502364121	2394.69629347734	1629.907752839962	0.968524	25.587208	0.09020910783399	0.0417617025490715	0.0369243429	-0.0021955783	0.038627534	0.0066238789	0.0545126948	-0.066075691	0.0464625343	0.0332034199	0.0671349404	-0.0826231763	0.0293810413	0.0114161767	-0.0159784591	0.0611834569	-0.0012154818	0.0036865679	0.0222736553	-0.0723698805	0.0855699161	0.0181799415	0.0209956126	-0.012722203	-0.0634314358	0.0365000463	0.0016265767	0.004823706	-0.0977524558	0.0330868033	0.0554296013	0.0119417849	-0.0372578931	-0.0675629667	-0.0241726985	0.0638602509	0.0125535647	-0.0363751935	-0.0396245756	0.0111183878	-0.0917445157	-0.047173119	-0.0001343126	0.0145693769	-0.0123919954	0.000888033	-0.0121125516	-0.0808093059	-0.0498559927	-0.0357573464	-0.0446119523	-0.0064824911	0.0059199309	0.020822022	0.0805720226	-0.0062182689	0.0399936671	0.0312612523	-0.0036718025	0.0665870421	0.0100614747	0.0402274643	-0.0285416284	0.0246294185	0.0062598194	-0.0277131351	0.114030138	-0.0026668896	-0.0365801317	-0.0514849584	0.0270859553	-0.0135402128	0.0096537182	0.0409082615	-0.0752201012	0.0210563704	-0.0068561111	-0.0419676217	0.0729848913	-0.0143129537	-0.0121781651	0.0477421083	0.012145567	-0.0367114274	-0.0040325094	0.0227421114	-0.0682753541	0.0165519816	0.0409995845	-0.009093775	-0.0114427797	-0.0118071329	-0.0485792786	-0.0236596077	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	-0.0546230482938483	-0.0063455072428411	0.002983677404912	4.026546216894888e-05	0.0115653800084487	-0.0140760706291445	0.0001981357643566	0.0001337580147398	-0.0131391682896619	0.0133523706977244	0.000172637743344	0.0001782858032494	-0.0084479183870206	-0.0005047915134415	7.136732507376074e-05	2.548144720425604e-07	0.003342869772045	-0.0005422214732389	1.117477831285219e-05	2.940041260413633e-07	-0.000427389612335	8.169019860520003e-05	6.6732885481570265e-09	1.826618807318616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2212.6227922433063	12.452829115923125	155.07295299038267	4895699.620754565	2483.075999701201	18.89209986444712	6165666.420292119	356.91143728824284	2372.448230245839	8.464964493462048	5628510.605196614	71.6556238755732	2400.8602462685776	1633.645742930338	1.030624	27.227825	0.0772644790222689	0.0349646146351787	-0.0081006995	0.0280229099	0.0620521405	-0.0703037209	0.0667762684	-0.0465254085	-0.0002907589	0.0963007196	0.0054918365	-0.0012391521	0.0658579103	-0.0046712946	-0.0076609182	-0.0472654727	-0.0059744478	-0.0005511183	0.0300306916	-0.0125393745	0.0368440384	0.024131765	-0.0296376631	-0.0273121624	-0.0358239277	0.0586665853	0.0183855913	0.0770866654	-0.058326878	0.0194832033	-0.0661051386	0.0051169515	-0.0395650503	0.021129474	0.0158728881	0.0177975965	0.0290207425	-0.0194810175	-0.0073385009	0.0038429719	-0.0320376258	-0.0096426316	-0.1510554525	-0.0353324927	-0.0201023344	-0.0201596533	-0.0349528155	-0.0920157904	-0.0158523866	0.0281975819	0.1029558889	-0.0313700337	-0.0176487268	0.0617161025	-0.0297368784	0.044376	-0.0216219628	0.0829767173	-0.1060824491	-0.0381584278	0.0027426855	0.0009980032	0.026432863	0.0073041169	-0.0222796475	-0.003048112	0.0667649018	0.0031229659	0.0073535867	-0.0407318849	0.0190933846	-0.008550224	-0.0018987937	0.05455487	-0.0424917902	0.0023116136	0.0017768483	-0.0089703511	0.0942563317	-0.0504105308	0.0774788748	-0.0240785676	0.0369376076	0.0356046814	0.0237713752	-0.0373089032	0.0152575209	0.047185282	0.0516984742	0.0546842119	-0.0223833605	0.0088032467	0.0132488088	0.0236111614	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	-0.053596611997662	0.0010264362961863	0.0028725968176279	1.0535714701286565e-06	0.0254119488493103	0.0138465688408616	0.0001917274686647	0.0006457671443199	-0.032517916683183	-0.0193787483935211	0.0010574149054144	0.0003755358892993	-0.0081770885897063	0.0002708297973142	6.686477780390497e-05	7.334877911330476e-08	0.0038187849266797	0.0004759151546346	1.4583118316236082e-05	2.2649523441097037e-07	-0.00054089917022	-0.0001135095578849	1.2884419731248152e-08	2.925719123446845e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2219.9437827432853	7.3209904999789615	53.59690190078221	4928150.398540567	2512.4097854842003	29.333785782999257	6312202.930196765	860.4709883628893	2375.753184442935	3.304954197095867	5644203.193390747	10.922722244901587	2409.4081071022406	1672.796095376386	0.951659	25.141663	0.0703765196208565	0.0376095386717333	-0.0201296175	0.040459742	0.0182098849	-0.0275628345	0.0791661424	-0.0432636035	-0.0615180262	0.0202457549	0.0547585676	0.0114934758	0.0520206705	0.0243529695	0.0773326108	0.038138515	-0.001059667	-0.0195481634	0.0532050528	-0.0308341061	-0.0135974771	-0.0272950304	0.0004237212	-0.0304588297	-0.0147429999	0.0574270798	0.0583409485	0.069932167	-0.000319592	-0.0946752455	-0.0273317481	0.0721916075	0.076224207	-0.0271620364	-0.0914908384	0.0527395913	-0.0037519336	0.0521936963	0.0788804657	-0.039081582	0.0040184095	-0.0093276649	0.0438733572	0.094618108	-0.0267499891	-0.0463516566	-0.0551530159	0.0083596883	-0.0055079053	-0.0473268196	-0.0551916323	0.053846224	-0.0232118401	0.0317803559	0.0137175666	-0.009796557	0.0123917695	0.0311021555	-0.0419569632	-0.0597142104	-0.0966150733	0.0281870376	0.0141057509	0.079819512	0.107489938	0.0008817376	0.0036859742	0.0579431617	0.0328180868	0.0249829295	0.0108098329	0.0005729312	-0.0092810704	0.0850116696	-0.0252634799	-0.0103717975	0.0123268194	-0.0133415875	0.0632808335	-0.0836082822	-0.0261628666	0.0202861866	-0.0319678909	0.0439984401	0.0063806633	0.0173507463	0.0299742121	0.0587990335	0.0364428454	0.0152961413	-0.0794879184	0.0127257019	0.0050631724	0.0070178251	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	-0.0529999110718222	0.0005967009258397	0.002808990573621	3.560519948980736e-07	0.0467963046280175	0.0213843557787072	0.0004572906720703	0.0021898941268382	-0.0462341458324075	-0.0137162291492245	0.0021375962408523	0.000188134942074	-0.0079432849705777	0.0002338036191286	6.309577612380557e-05	5.466413231763157e-08	0.0034189723489745	-0.0003998125777051	1.168937192305221e-05	1.5985009729127653e-07	-0.0004809306917121	5.996847850789995e-05	3.596218414552458e-09	2.3129433023067898e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2223.5974649180075	3.6536821747222343	13.349393433883	4944385.68598979	2512.21960540316	-0.1901800810401255	6311247.345772009	0.0361684632244287	2376.4885655278745	0.7353810849394904	5647697.902084734	0.540785340086782	2410.6025348684025	1680.0820726428915	1.019027	26.921444	0.0993473085638381	0.0518153242147135	-0.0393834876	0.0648269691	-0.0009109048	-0.0835187482	0.0593068436	-0.0256192443	-0.0727121979	-0.0146795392	-0.0583613449	0.03628153	-0.0565621893	0.0253774472	0.0159867041	0.0446505521	-0.0174643518	-0.0084317853	0.0189069447	-0.0073901009	-0.0607036704	-0.0120225783	-0.010925078	-0.0391562628	-0.1124718519	0.0026819336	-0.1207525199	0.0617916742	0.0334461095	-0.0711049796	-0.0239264208	-0.0732820692	-0.0454046204	-0.0016110395	0.0090619847	0.0507151461	-0.0073271919	0.124034063	-0.0063172777	-0.1002336176	-0.0744343965	0.0029527074	-0.0654670723	-0.0173076253	-0.0057387451	-0.0426894808	-0.0443143407	0.0285948217	0.0533194867	-0.1587810571	0.0603548175	-0.0358670126	0.0180480635	0.0508438155	-0.0263425176	0.0235433909	-0.0225069068	0.006607818	0.0547337792	-0.1088295037	0.0194073033	0.0632215985	-0.0518851145	0.0777378687	0.0094225197	-0.0817756461	0.0866191754	0.1020475565	-0.0474772797	0.0092610522	0.0074434348	-0.0007227083	-0.0136997168	0.1034787202	-0.042644643	-0.0500751635	-0.0419161424	-0.0041686737	0.0238588659	0.0056163688	0.0208873292	0.0630188328	0.101887345	-0.0510052803	0.0084255773	0.0263382099	-0.055779456	0.0154942259	0.027479594	0.0287203235	-0.0092666252	-0.0039773785	-0.0127530154	-0.0284994008	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	-0.0689662019379966	-0.0159662908661744	0.0047563370097525	0.0002549224440232	0.0047156743837319	-0.0420806302442856	0.0017707794417562	2.2237584893385234e-05	-0.0234396512758294	0.0227944945565781	0.0005494172519324	0.0005195889820898	-0.0082002480094235	-0.0002569630388458	6.724406741605408e-05	6.603000333286838e-08	0.0033436890752311	-7.528327374340012e-05	1.1180256631819809e-05	5.667571305523717e-09	-0.0005188022370589	-3.787154534680003e-05	1.434253946954731e-09	2.691557611773191e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2215.2485088989533	-8.348956019054185	69.7050666081011	4907325.956179036	2483.715284660681	-28.504320742479194	6168841.615257087	812.4963009901296	2375.648188715396	-0.8403768124785529	5643704.316546741	0.7062331869516129	2405.6677855341604	1708.4191612472075	1.10952	29.312155	0.069774054344798	0.0463366253589934	-0.0308585046	0.038550579	-0.0250159287	-0.019278797	0.0662671185	0.0002325226	-0.0149308198	-0.0015727205	-0.0090136699	0.0506894395	0.0252256459	0.0501512046	0.0643947164	-0.0228752628	-0.011270532	-0.0169675142	-0.0050175333	0.0154156511	-0.0516563127	-0.0123091705	0.0240386727	-0.0523674476	-0.0570011156	0.0205651694	-0.0062624254	0.0667034893	0.0245957426	0.0059338733	-0.0151398878	0.0237947	0.0018078857	-0.0321466659	0.0289256137	0.0242486654	0.0173849424	0.0235569889	-0.04434951	0.0213797135	-0.0588622909	-0.0102677255	-0.0468764893	-0.1007017918	-0.0041826354	-0.0278676616	-0.014067593	0.0319803346	0.0333079851	-0.0476712815	0.1073182596	-0.015863724	-0.0021448036	0.0373806648	0.0205927184	-0.0307290359	-0.0145302835	0.0912044691	-0.0519712121	-0.0302618391	-0.0326194216	-0.0267538572	-0.0362868226	-0.0005879028	-0.024827653	-0.0070695949	-0.0397777801	-0.0009076222	-0.0424301861	0.0323717703	0.0112437749	0.0041982239	-0.0001080031	0.0848243741	-0.0273722912	-0.0075836115	0.0368733544	-0.0091542834	0.0654819877	-0.0289591683	0.0928672159	-0.0146314158	0.0577490349	0.037434906	-0.0422265253	-0.0349472436	0.0492936642	0.0481910494	0.052794676	-0.0325287786	-0.0569994023	-0.0221664549	0.0339195167	0.0245361202	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	-0.0596652809361444	0.0093009210018522	0.003559945749189	8.650713148269538e-05	0.0450578222366857	0.0403421478529538	0.0016274888933895	0.0020302073447127	-0.0175523852755574	0.005887266000272	0.0003080862288616	3.465990095795867e-05	-0.0081423687563533	5.787925307020048e-05	6.629816896443838e-05	3.350007935964311e-09	0.0033455901378216	1.9010625904999565e-06	1.1192973370289152e-05	3.614038972998405e-12	-0.0007438963111926	-0.0002250940741336	5.066734221010762e-08	5.533817218059575e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2218.8496648887226	3.601155989769268	12.968324462651074	4923293.835376796	2506.8144986736243	23.09921401294332	6284118.930760294	533.573688015757	2375.695694964865	0.0475062494692792	5643930.0350745935	0.0022568437386373	2409.041156789493	1710.2625397573688	1.031067	27.239517	0.0895399722389533	0.055746305797416	-0.0254410829	0.0198525078	-0.0556482616	0.0290173836	0.0660527978	0.0047616322	-0.0527186317	-0.0682995135	0.0595463344	-0.0173551635	0.0031916515	-0.0686720732	-0.001179768	0.0348118779	-0.0073418847	-0.0236458427	0.0476104439	0.0257994489	-0.0213221901	-0.0406337514	0.0252649034	-0.0288453497	-0.0468508194	0.0731159479	0.0657763969	0.0130144919	0.0853184469	-0.0034642651	0.0239116295	0.0684346575	-0.0248140481	0.0492261055	0.0160915333	-0.0671024136	-0.0093934921	0.0631120168	-0.0346124809	-0.0133626232	0.014449486	-0.0549458784	0.0578512825	-0.0411289201	-0.0153559173	-0.0474630943	-0.0358422283	0.009579006	0.0595490539	-0.0796184711	-0.0446396235	0.0717734328	-0.0166193964	0.0251596497	0.0537947833	-0.0037660129	-0.0005305731	0.0426228568	-0.0606823792	-0.132948958	0.0410918911	-0.0217007448	-0.0210578351	0.0296395996	-0.0298217402	-0.1277120586	-0.0857699596	-0.0023519307	0.0078727187	-0.0436893551	0.0017584762	0.0106923674	0.0014928176	0.0898259151	-0.0182036781	-0.0202831151	0.0104905132	-0.0370279366	0.0583944195	-0.0420363476	0.0224811756	0.0422259197	-0.0606072976	0.0312583676	-0.0123701528	0.0791128212	-0.0207380462	0.0163935263	0.0351469477	0.033821238	-0.0315574313	0.0304030495	0.0072046211	-0.0484673557	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	-0.0506812542429457	0.0089840266931986	0.0025685895316381	8.071273562410675e-05	0.0431880691048149	-0.0018697531318708	3.495976774140668e-06	0.0018652093130022	-0.0655065586447563	-0.0479541733691988	0.0042911092254788	0.0022996027435231	-0.0079280220818856	0.0002143466744676	6.285353413086569e-05	4.594449685536189e-08	0.0033419332411246	-3.6568966969999575e-06	1.1168517788133574e-05	1.33728934525292e-11	-0.0003472595014636	0.0003966368097289	1.573207588319989e-07	1.2058916135674801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2215.261188242362	-3.5884766463605047	12.877164641474735	4907382.132132962	2504.551707709013	-2.262790964611213	6272779.256588133	5.120222949526144	2375.1205822488537	-0.5751127160115175	5641197.780222134	0.3307546361181444	2410.050393185607	1703.744971415811	0.930423	24.580635	0.0977438312090533	0.0551795678898981	-0.0181212745	0.0311540637	-0.0502353256	-0.0045601859	0.0433493613	-0.0084100578	-0.0402395559	-0.0832647442	0.0538960657	-0.019270601	-0.0005808323	-0.0075388819	0.0072251348	0.1055266144	-0.013050383	-0.012894003	0.007647892	-0.0192825904	-0.0553046313	-0.0026632079	0.0165009765	-0.0119723431	-0.0281870233	0.0592101988	-0.0020972513	-0.026832576	0.0197758389	-0.0167849176	0.0160161353	-0.0536298407	-0.0106980291	0.0420736913	-0.0487248594	-0.042609864	0.07152595	0.0147841655	-0.0293710515	-0.0621101779	0.0286192747	-0.0009829061	-0.0590666121	-0.0216505483	-0.001893881	-0.0268099478	-0.0192086899	0.0641908246	0.0032257803	-0.0741103042	-0.0248475801	0.0113509993	0.0046129056	0.0137055036	0.0259562748	-0.0101472875	0.008491974	0.0165014408	-0.0025537279	-0.0651018026	0.0385399976	0.0308438799	-0.0078304667	0.0109940991	0.045330986	-0.0687247147	0.037784462	-9.30114e-05	0.0454332654	0.0170133076	-0.0026783047	-0.0130449159	-0.0056576458	0.0612456946	-0.044018823	-0.0329904696	-0.0113323786	-0.0059454381	-0.017654407	0.0240708863	-0.0248806072	0.0488366664	0.0392659855	-0.0303806438	-0.0357751096	0.0168480529	-0.0361019737	0.0465754678	0.025486562	-0.0104986942	-0.004761559	-0.0276178843	0.0532253296	0.0387737352	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	-0.0722041211149644	-0.0215228668720186	0.0052134351059844	0.0004632337983906	0.0380574525318024	-0.0051306165730125	2.632322641927056e-05	0.0014483696932103	-0.0325517475779193	0.0329548110668369	0.0010596162703765	0.0010860195724509	-0.0078195804004938	0.0001084416813918	6.114583763978677e-05	1.1759598263080969e-08	0.0039191255965034	0.0005771923553788	1.5359545441168133e-05	3.331510151077274e-07	-0.0002701828042905	7.707669717310004e-05	5.940817247113768e-09	7.299874773427862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2217.853097091089	2.591908848726689	6.717991480107711	4918872.360276534	2492.6114210441933	-11.940286664819723	6213111.696319953	142.5704456380717	2374.4741406648054	-0.6464415840482616	5638127.444685866	0.4178867215868256	2406.1100476008	1651.7031534160683	1.016758	26.861507	0.0755624308734731	0.0400103827461331	-0.0323724725	0.0057514665	0.0181017302	-0.0566194933	0.0494016976	-0.0029948686	-0.0477021895	0.0267561591	0.0070604836	-0.0083011933	0.0471877148	-0.0831976565	0.0204525983	0.0252361946	0.0057849582	-0.0412343567	0.0489561528	-0.0020082566	0.0069189675	0.0316458373	0.0346133532	-0.0598097175	-0.0034251853	0.043994856	0.0345229445	-0.0213118561	-0.0221834091	0.0499105804	-0.0331577127	0.0506776723	0.023112026	0.0677276125	0.0025697728	0.0363957867	0.0051085266	0.0233245465	0.0172106657	0.0101585215	-0.0682628066	-0.049440694	0.0054779644	0.0209476053	-0.0227345296	-0.057331997	-0.0402271314	-0.0147847219	-0.0205075187	0.0450554772	0.0155923559	0.0268250902	-0.0427388628	-0.0010648289	0.0310552703	-0.0367430147	0.034090966	0.0440284646	-0.0709274328	0.0169120608	-0.0302010512	-0.0268449246	0.0629128784	-0.0447585144	-0.0411448621	-0.0182971009	0.0377391341	0.0640485781	0.0616675893	-0.0174901127	-0.0102943944	0.010185918	0.0095785668	0.0585869054	-0.008233172	-0.0196792185	0.0205111935	-0.0334930045	0.062329358	-0.0576103816	0.0551209653	-0.0008596511	-0.0668556956	0.0671863042	0.0213956179	-0.0357436355	0.0040107745	0.0196745851	0.0440873072	0.0543522172	-0.018468796	0.0353701357	0.0042836856	0.0464429545	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	-0.0588634588579424	0.0133406622570219	0.0034649067887206	0.0001779732694559	0.0657988948686494	0.027741442336847	0.0007695876229286	0.0043294945659355	-0.0580493158574384	-0.0254975682795191	0.0033697230715166	0.0006501259881687	-0.0079470497565549	-0.0001274693560611	6.315559983315929e-05	1.6248436734631643e-08	0.0039557055489196	3.657995241619985e-05	1.5647606389753316e-05	1.3380929187714454e-09	-0.0002857886558149	-1.5605851524400007e-05	2.43542601801618e-10	8.167515579248736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2230.2209082137656	12.367811122676812	152.9627519662083	4973885.299433834	2498.942407864244	6.330986820050839	6244713.157822346	40.08139411565743	2379.122421596361	4.648280931555746	5660223.496942534	21.606515618664755	2411.959459632473	1711.4465580466265	1.06649	28.175362	0.0552000942927068	0.0315835927964814	-0.0515583852	0.0313681298	-0.0574767438	-0.058982603	0.0088467676	0.0246320046	-0.0760488504	0.0134877292	-0.0983732826	0.0414034404	-0.0550929234	-0.0328999126	-0.0183058463	0.0352854759	-0.003903479	-0.0486316815	0.0101574555	0.0328018597	-0.0623419147	-0.0265849276	0.0062239487	-0.0191629605	-0.0221391386	0.0309702429	-0.0801710925	-0.0011536525	0.0567657389	-0.012963073	-0.1694700738	-0.0842261531	0.0356435832	0.0043662601	0.0063983888	-0.0343728343	0.022029217	-0.0611914162	-0.0318257625	-0.0149294661	0.0282192745	0.0497943704	0.028463804	-0.0225091116	0.0109711379	-0.0644975959	-8.72503e-05	0.0449021479	0.0509412349	-0.0612424551	0.0594418346	-0.0356103308	-0.0184781555	-0.0619442906	-0.0951964138	-0.0054117188	0.0369333529	0.0023775365	-0.0189416815	-0.0665105932	0.0545861096	0.0192584309	0.0467811655	-0.0046579786	0.0588231637	0.1472375371	0.0423834683	-0.0538992717	0.0808435589	0.0512482986	-0.0238547064	-0.0070295106	-0.0061416301	0.0809204498	-0.0022849048	-0.0589721007	0.0021242048	0.0413126682	-0.0618858213	-0.0845479282	0.0469456372	0.0185630364	0.0551629167	-0.0795488833	-0.0152712655	0.0604455478	-0.0386956738	0.0215256564	0.0201143253	0.004210537	-0.046327706	0.0088317376	-0.0099213989	-0.0168732265	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	-0.0615994555443109	-0.0027359966863685	0.0037944929233555	7.485677867819418e-06	0.0655137354429769	-0.0002851594256725	8.13158980498725e-08	0.0042920495316923	-0.0846786451536942	-0.0266293292962557	0.0071704729450652	0.0007091211787684	-0.0081951649361172	-0.0002481151795623	6.716072833016484e-05	6.156114232923283e-08	0.0038970815433276	-5.862400559200013e-05	1.5187244555344627e-05	3.436774031650862e-09	-0.0004900416483488	-0.0002042529925339	4.1719284959053414e-08	2.4014081711640893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2209.8691788744954	-20.35172933927015	414.1928870989094	4883521.787739437	2485.1714864702367	-13.770921394007472	6176077.317164686	189.63827603993272	2366.971293905507	-12.151127690854082	5602553.106172711	147.6499041594409	2401.728975209793	1711.647640461265	1.285517	33.961792	0.3067425651233284	0.1821954288978896	-0.0455297531	0.0162673748	-0.050500975	-0.0441269074	0.0253162774	0.0585226356	-0.0387330157	0.0158133034	-0.0311184071	-0.0308185374	-0.0375380628	0.0669477563	0.0966981714	-0.0218679809	-0.0113149505	0.0075808512	0.0606880922	-0.1178012193	-0.0180710522	0.1058700359	0.0276779061	0.0670213934	-0.0447028088	-0.086472475	-0.1040799626	-0.0092411945	0.0823800147	0.1117998197	0.0877428767	-0.0313351539	0.0568499038	-0.0416954269	0.0237905603	-0.1083243169	-0.0113032646	0.0973816659	-0.052743391	-0.0024488386	-0.0118469775	0.0960701049	-0.015579173	0.050567487	-0.0260272514	-0.0261753667	-0.0873924917	0.0307004634	-0.077920305	-0.093290458	-0.0410433302	-0.174926604	0.0708356518	-0.079634295	0.0188664773	-0.0214547195	-0.0642175527	-0.0321332986	0.0477449967	-0.0094102337	0.084401165	-0.0226188146	-0.0543842833	-0.0359609331	-0.0472266084	0.0229478239	-0.042460279	-0.0155897042	0.0224238958	0.0313578298	0.0047371082	0.0239378175	0.0257041103	0.1175861561	0.0253106783	-0.0181426676	-0.032707569	-0.0595121702	-0.0484050346	0.1072329823	-0.0163127118	0.0919186245	0.1925515663	0.0982264233	-0.0524871293	-0.0468106853	-0.1007589965	-0.2196646219	0.0277344534	0.0129675402	0.0186391881	-0.034931742	-0.0233973089	-0.0074441989	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	-0.0501770786515152	0.0114223768927956	0.0025177392220003	0.000130470693881	-0.0527079228600939	-0.1182216583030708	0.013976360491928	0.0027781251322256	0.0524203605821327	0.1370990057358269	0.0027478942035608	0.0187961373737522	-0.0076289419858304	0.0005662229502868	5.820075582316589e-05	3.206084294314886e-07	0.0038083782875628	-8.870325576480027e-05	1.4503745181179764e-05	7.868267583275572e-09	-0.0003449773705677	0.000145064277781	2.1043644688152134e-08	1.1900938620380421e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
