global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
2033.507317118264	-1.2542558658967664	4135152.00877352	1.573157777136447	2735.7845351955903	19.29274543653719	7484517.023015352	372.2100264790265	2278.2213228665864	0.7470209391476601	0.5580402835250521	5190292.395963979	2358.621926353091	1903.4067499916832	1.028286	29.580059	0.0819936257026947	0.0475125439760324	-0.0772875849	-0.0497436555	-0.0336752072	-0.0784556876	-0.0280700977	-0.077374161	0.0449564435	-0.0578512314	-0.014741057	0.0504058731	-0.0289670601	0.0132979881	-0.055195844	0.0484152604	-0.0036177951	-0.0496749201	-0.0151356904	0.0318743452	0.0354304525	0.0035482152	0.044904552	-0.0061269347	0.0079789611	-0.0523315672	0.019497572	-0.0495033615	-0.0320292463	-0.0893138639	0.0624926152	-0.0326225131	0.0103509673	0.0319712877	-0.0584041262	0.095238751	-0.0069993664	0.0622164838	-0.024318836	0.0221394073	-0.0002225445	-0.0058076258	-0.0978012798	0.0862415282	0.1365360391	0.0740317912	-0.0519094744	0.0316470477	0.0237940909	0.0478627783	-0.0779455169	0.0278257023	-0.0325167887	-0.0477807162	0.0179448464	0.0041457884	-0.00519431	0.0521783021	0.0386446155	-0.0494034296	0.1165747226	-0.0303223171	0.0273448173	-0.0030595818	0.0291232628	-0.00781141	0.0074365886	-0.0640995259	0.0312782435	0.0262018793	-0.0269154593	-0.047964899	-0.0074504737	0.0512459151	0.00131277	-0.0391435933	-0.0642930527	0.0332144855	0.014121064	0.0055020949	0.0020623182	0.0438497584	-0.0151239782	-0.0872700827	0.0644878292	0.0357296597	0.0053582094	-0.010849083	0.0372856834	0.0144167579	0.0371285749	0.0103041198	0.0418806611	-0.0114094256	0.0140779032	-0.0004275147	-0.0816451812	0.0012824971	0.081631751	-0.0021373389	-0.0816093689	0.0029919463	0.0815780375	-0.1445165412031031	-0.0051065648609238	2.607700467882269e-05	0.0208850306813081	0.1445805857619291	9.841650965827786e-05	0.0209035457792625	9.6858093733179e-09	-0.2693057810600621	0.0074219071524125	5.508470577903313e-05	0.0725256037123701	0.0013333761030977	-0.0007184179246955	1.7778918323120082e-06	5.161243145237893e-07	0.004544790979075	-0.0005671337683842	2.065512504348149e-05	3.216407112417766e-07	-0.0041200675702609	-0.0001017830505141	1.6974956783515555e-05	1.035978937197616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2033.33944584766	-0.1678712706038823	4134469.302040069	0.0281807634941618	2723.908925711826	-11.875609483764038	7419679.835572555	141.03010061086636	2281.901103358115	3.679780491528618	13.540784465834596	5207072.645506983	2358.435704458328	1906.687269017503	0.958374	27.568943	0.0804492764521653	0.0503123291308048	-0.0648351941	-0.0114955044	-0.0483194649	-0.0528514454	-0.0653609283	-0.0346946229	-0.0484142599	-0.0260959614	-0.0793302749	-0.0041659649	-0.0326530365	0.0289647968	-0.0065372071	0.0608363279	-0.0145090006	-0.0644905182	0.0071923386	-0.0304978674	0.0022614963	-0.0471352809	0.0278979929	0.0367018183	0.0190402418	-0.0493168258	-0.0370469816	-0.0793012558	-0.0083694062	-0.0496377147	0.0811615375	-0.0342366033	-0.0987152487	0.0229202827	0.0266688334	0.0068083118	0.0760923774	0.0018543168	0.0492560767	-0.0403802958	0.0267229049	0.0047847517	-0.0727607972	-0.0173762084	0.0047272755	0.0430318015	-0.0640653844	-0.0152690661	0.06562824	-0.0409774917	-0.0517966755	0.0352924227	-0.0196918694	0.0162916176	0.0385354347	0.0381991932	0.053901564	0.0698390572	0.0471436383	0.0073450185	0.0179529301	-0.0004093555	0.0281936372	0.0470661288	0.0579255742	-0.0078971449	-0.1096430166	0.0026446017	-0.0456284865	-0.0089153927	-0.1013488879	-0.0502560101	0.002644025	0.0762800712	0.0039292092	-0.0686349212	-0.05178527	0.048290664	-0.0231115801	0.0191445636	-0.044057502	-0.0023796279	-0.0262765779	-0.0639567838	-0.0198691074	0.0403669785	-0.0318745726	-0.0230999346	0.0099391911	0.0285883926	0.0757438508	0.0080510799	0.0311418299	-0.074853581	0.0372066739	-0.0012824971	-0.0816093689	0.0038462256	0.0814885411	-0.0064061583	-0.081287294	0.008959769	0.0810058262	-0.1495195962435787	-0.0050030550404756	2.503055973802832e-05	0.0223561096608427	0.1454129555010865	0.0008323697391574	0.0211449276275609	6.928393826649604e-07	-0.2938919476359345	-0.0245861665758724	0.0006044795868965	0.0863724768852428	0.0013201451780749	-1.323092502279982e-05	1.7427832911944096e-06	1.7505737695895043e-10	0.0043373053278459	-0.000207485651229	1.8812217506960436e-05	4.305029546596356e-08	-0.0048999046959422	-0.0007798371256812	2.400906602931642e-05	6.081459425908714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2034.084781351105	0.7453355034449487	4137500.897724173	0.5555250126955351	2705.9135207045133	-17.99540500731291	7321967.981531494	323.8346013772226	2282.1790341360693	0.277930777954225	0.0772455173342407	5208341.143850242	2359.4270226614817	1858.8187641539016	1.047289	30.126701	0.0846250506971615	0.048370050478805	-0.0286931195	0.0593046547	-0.0359541577	0.0448888592	-0.0913630069	-0.0181663754	-0.0767859184	0.037838636	-0.0173598717	-0.0357506191	0.0265533007	-0.035604453	0.0133523719	0.0659859383	-0.0086278602	-0.0434267218	-0.021861274	-0.0317384537	-0.0434589567	-0.0285489277	0.0006245342	0.0424622109	0.0198187068	-0.0614093517	-0.0030927328	-0.0311179021	0.0466588693	-0.0142408845	-0.007146193	-0.0300424344	-0.0031092569	-0.0298721238	0.0524723196	-0.0383939724	0.0895019604	-0.0146776652	-0.093628883	0.0194617543	0.0224328297	-0.0503973082	-0.004626628	0.1028289269	-0.0131651143	0.0351319327	-0.0638077786	-0.0445082331	0.0281395934	-0.0354132675	0.0252865272	-0.0127020617	0.0048967026	0.012996964	-0.0162959201	0.027093088	0.0302668336	-0.0069850768	0.0818046144	0.0136659347	0.027893981	-0.0509726484	0.0233160239	-0.0392264032	-0.0395241423	0.0088013214	-0.0516381498	0.0054931196	-0.00555089	0.053134906	0.017389638	-0.0333134576	-0.0024527832	0.0407103332	-0.0094095234	-0.0603834711	-0.0384535522	0.0517373439	-0.025202712	0.0192114565	-0.0621432124	-0.0473565827	-0.0345809437	0.0145787522	-0.0726448962	-0.0038921637	-0.0185867783	0.0057728292	0.0297691077	-0.0144010613	0.041532261	0.0245023436	0.0128099955	-0.0005998356	0.0429776539	-0.0021373389	-0.0815377601	0.0064061583	0.0812023727	-0.010657419	-0.0806444153	0.0148794683	0.0798654172	-0.1395737012035454	0.0099458950400332	9.892082814735884e-05	0.0194808180676565	0.1577396769192347	0.0123267214181482	0.0248818056745845	0.0001519480609206	-0.2485098691595695	0.045382078476365	0.0020595330468349	0.0617571550697063	0.0015889815422203	0.0002688363641454	2.5248623415168034e-06	7.22729906869181e-08	0.0043031763605352	-3.412896731069988e-05	1.851732678986897e-05	1.1647864096948206e-09	-0.004863462912146	3.644178379619972e-05	2.365327149781965e-05	1.3280036062489648e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2031.7340044974744	-2.350776853630577	4127943.065031344	5.526151815565278	2686.9213789085643	-18.99214179594901	7219546.4964359	360.70144999743326	2273.678410456731	-8.500623679338332	72.26060293772757	5169613.514177047	2349.9860569181897	1903.18022108078	1.054531	30.335033	0.0741705887309311	0.0368637402822596	-0.0344121287	0.0305473142	-0.0518953057	0.0790163673	0.0485269156	-0.0159885151	-0.0011302313	0.1057636132	-0.020520688	0.0149565041	-0.0092023453	-0.0500829723	0.0157019938	0.0143555834	-0.003826703	0.0162623043	-0.0435935082	-0.0265102197	0.0634039685	0.0229612677	0.0077760012	0.0043243577	-0.0161547258	-0.0493413161	0.0478759415	0.0218434094	-0.0119554734	-0.011937047	-0.0231463533	-0.0460648558	-0.1015079969	0.035425613	0.0427565189	0.0026934542	-0.1023343702	0.1238516594	-0.0328598402	-0.0556091529	-0.039817441	-0.0236366657	-0.0447501994	0.0602085452	-0.0523597717	-0.0633925238	-0.0218891536	-0.0183675156	0.017021977	0.0043400752	0.027316282	-0.1099926395	-0.0185594746	-0.0132858265	-0.0179167472	0.0132740881	-0.0425773704	-0.0088532478	-0.0038797978	-0.0467258158	0.0602810332	0.0540396457	-0.0102045931	0.0220371376	-0.0334631511	-0.0071722509	-0.0199038051	0.0146390469	-0.0220050663	0.0139884885	-0.0102183219	-0.026444856	0.0112017714	0.0392603192	0.0037466668	-0.0565166768	-0.0387315982	0.0922676179	-0.0172945713	0.000453717	-0.0464707688	-0.0486066566	-0.0055994576	0.0912403602	0.0529344867	-0.0090906558	-0.0185517	0.03271064	-0.0039098375	-0.0302175956	-0.0091817326	0.0302079944	-0.0140654291	0.0322109968	0.0094422058	-0.0029919463	-0.0814303861	0.008959769	0.0807737477	-0.0148794683	-0.0796832699	0.0207192494	0.0781648097	-0.1307511243960277	0.0088225768075176	7.783786152454904e-05	0.0170958565308255	0.1447091743605852	-0.0130305025586495	0.0209407451441222	0.0001697939969309	-0.2622480446360384	-0.0137381754764689	0.0001887374654222	0.0687740369154256	0.0015880634299931	-9.181122272001152e-07	2.521945457681449e-06	8.429300617343557e-13	0.0045880651813436	0.0002848888208084	2.1050342108257484e-05	8.116164022160068e-08	-0.0043776831674157	0.0004857797447303	1.9164109914274752e-05	2.3598196039023585e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2036.5403051001483	4.8063006026739	4147496.414297405	23.100525483263496	2718.498969923264	31.57759101469992	7390236.649473849	997.144254291657	2277.8846275007754	4.206217044044479	17.692261821610273	5188758.376204346	2359.38042994908	1901.162284915512	1.030697	29.649408	0.063847113113036	0.0447191819267226	-0.084048531	-0.0451029024	-0.0277451827	-0.0070794538	0.0426414008	-0.0656201798	0.101452164	0.0375473145	-0.0181898361	0.01798258	0.0017556731	0.0167807924	-0.0198967902	0.0438892041	0.001093733	-0.0749703498	-0.0266660042	0.0057190183	-0.0153135336	-0.0606140791	-0.0316952671	0.044476174	-0.0437647618	-0.0103238898	0.0091144201	-0.0309479507	-0.0647797141	-0.0270911586	0.0663399711	0.0064879291	-0.0167561822	0.0103504508	0.0512699793	0.040584063	-0.0081407459	-0.0237223218	0.0045361848	-0.075763296	-0.0053546098	-0.0237126953	-0.0730268172	-0.0572258595	-0.0169834257	-0.0300824173	-0.0512575188	0.0569939523	0.0402312823	0.0865498575	-0.0074004319	-0.0110379103	0.0286882244	0.0102207815	0.0372470986	0.0596903241	0.0218165092	-0.004509745	-0.0213254906	-0.0050849077	0.0240701451	-0.0172328129	-0.0116101776	-0.0874658743	0.0469604012	-0.0320450401	-0.0436239284	-0.0283361862	-0.0716187744	-0.0990218146	-0.0320232258	-0.0484855122	0.0061827313	0.0356025487	0.0192467809	-0.0605898151	-0.0899547434	0.0757706132	0.0013793083	-0.0294944065	-0.0269745797	-0.0007217068	0.0150113084	-0.0255029739	0.0851523742	0.0106017742	-0.0245588176	-0.0095982385	-0.0474993228	-0.0407804618	0.0197863966	0.0392819194	0.017207904	0.0426970157	-0.0301798992	-0.0038462256	-0.081287294	0.0115045374	0.0802034182	-0.0190607341	-0.0784076511	0.0264477464	0.0759159322	-0.128864851152926	0.0018862732431016	3.5580267476414024e-06	0.0166061498626657	0.1445129869403842	-0.0001961874202009	0.0208840033944316	3.848950384512352e-08	-0.3024418266313518	-0.0401937819953133	0.0016155401110867	0.0914710584961086	0.0015861144884927	-1.9489415003998752e-06	2.5157591706064595e-06	3.798372971980917e-12	0.0044002556741931	-0.0001878095071505	1.9362249998268576e-05	3.5272410976113765e-08	-0.0041360242069782	0.0002416589604375	1.7106696240709646e-05	5.8399053159733195e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2035.6145464064384	-0.9257586937098948	4143726.58154149	0.8570291589794511	2718.871223051966	0.3722531287016863	7392260.727540093	0.1385723918281942	2275.8790458887447	-2.00558161203071	4.022357602515701	5179625.431515463	2350.9051063174293	1892.9778618468893	1.025526	29.500668	0.1244985833620054	0.0649067108172181	-0.0347253882	-0.0234934038	0.0015735048	-0.0799415337	-0.0266242727	-0.0088132608	0.0327450052	-0.0998002326	0.0204605697	0.0266816141	-0.0190581949	-0.0325729583	-0.0408889732	0.0203281644	-0.0132222369	-0.027063346	-0.0057597692	-0.0168913639	-0.0047678089	-0.009728529	0.0435464071	-0.0920421274	-0.0718546241	0.0559939948	0.0027609334	-0.0578265007	-0.0711570841	-0.0239236271	0.0448647201	0.0509385029	0.0211992592	0.0643261293	-0.0182050009	0.089979836	-0.0668752283	-0.0410888513	0.0497990989	0.0243047864	0.0380242095	-0.0471702576	-0.0895736817	0.0293553481	-0.0171065738	0.0670397067	-0.0076932062	-0.0110849951	0.000601757	0.0249714907	-0.064968381	0.0593491665	-0.045088144	0.0261564275	0.0220734455	-0.0130127465	-0.0370358583	0.0467913593	-0.0146411126	-0.0379998615	0.0493459543	0.0466021187	0.0745012553	-0.0471704143	-0.0455510364	-0.0015858297	0.0402132347	-0.0182012822	0.034349466	0.0558307361	-0.0923655111	-0.0227716299	0.0064267064	0.0249655462	0.0115940959	-0.0623814825	-0.0611906708	0.0794713615	0.0033535768	-0.017350395	-0.0424275313	0.0210122632	0.0077674008	-0.0480001459	0.029984516	0.026171251	0.062191209	-0.0212082305	0.0010849554	-0.0522780539	0.0284210836	0.0672508189	-0.0154606778	0.0515099778	-0.0463652463	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	-0.1299146533042403	-0.0010498021513142	1.1020845569040968e-06	0.0168778171431609	0.1271372021405881	-0.017375784799796	0.0161638681681367	0.0003019178974088	-0.2490809085349568	0.0533609180963949	0.0028473875800901	0.0620412989965995	0.0020248958612576	0.0004387813727648	4.100203248938158e-06	1.925290930854501e-07	0.0043827536985945	-1.7501975598600665e-05	1.9208529982543765e-05	3.063191498540131e-10	-0.0047339824249047	-0.0005979582179265	2.2410589599306583e-05	3.575540303858364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2031.9536159885445	-3.660930417893951	4128835.497528921	13.40241152466118	2702.446306707735	-16.42491634423095	7303216.040638277	269.77787691498503	2276.359391356816	0.4803454680713912	0.2307317686967239	5181812.078618375	2345.5332885015578	1912.486783216665	1.054367	30.330322	0.2002710088880702	0.1074665562404034	0.010233062	-0.0034360608	0.0219304607	-0.0172235567	-0.0802656082	0.0392665613	-0.0139173976	-0.0396741929	0.0044209854	0.0132358789	-0.0344372455	0.0222834415	0.0731201446	0.0147716477	-0.0346981501	0.0666642577	0.007281612	-0.0294934731	0.0352554448	-0.0195386505	0.0062566914	-0.06158252	0.0497626123	0.0436826766	-0.0799223048	0.0104142432	-0.0080907949	-0.0019446743	0.0541573498	0.0531774277	-0.0776975216	-0.052057155	0.0661799528	0.0059715361	-0.007260177	0.0627559918	-0.0047516647	0.0485170451	0.0274314209	0.002299568	0.0382196713	0.0490466836	0.0555078029	0.0039555225	0.0101968479	-0.0453705956	-0.0652529763	0.0036403102	-0.0417029326	0.0436020739	-0.0697555332	-0.0111800119	0.0072440015	0.0471021917	0.0012625244	-0.0332859259	0.0029543731	0.020427357	-0.0443476215	0.008563136	0.0477114177	0.0319812385	0.0377371578	0.0284387263	-0.0606925619	-0.0325655252	-0.0268798158	0.016043636	0.0863304953	0.001166308	-0.0052814647	-0.0305057578	-0.0120862335	-0.0083539912	0.010999411	0.0170843925	0.0247922201	0.0048370286	-0.001099499	0.0136034839	-0.0558215041	-0.0429787554	-0.0249195252	0.007983925	0.0994365127	-0.0285043398	0.1139247624	0.0014193753	0.0058590275	0.000303159	0.0872792528	0.0306685575	-0.0548890785	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	-0.1397727970814202	-0.0098581437771799	9.718299873155112e-05	0.0195364348039638	0.1444224475663986	0.0172852454258105	0.0208578433610691	0.0002987797094305	-0.164122042287147	0.0849588662478098	0.0072180089541132	0.026936044764504	0.0025391700959362	0.0005142742346785	6.44738477609665e-06	2.644779884542596e-07	0.0043550763369952	-2.767736159929937e-05	1.896668990105553e-05	7.660363450983713e-10	-0.0035125589524372	0.0012214234724675	1.233807039434672e-05	1.491875299094566e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2028.759759759971	-3.193856228573395	4115866.162821336	10.20071760879707	2681.2542640722195	-21.192042635515463	7189124.42860546	449.1026710655052	2268.6062726572195	-7.753118699596598	60.110849570034446	5146574.420339682	2339.816668873741	1922.9109858113368	1.344257	38.669395	0.1819843192999772	0.1161711135066099	0.1080061708	0.0635668271	0.0186286084	0.0920504476	0.0351475766	0.0659638647	-0.0747392844	0.0522363458	0.0662645854	0.0156802127	0.0402478197	-0.0270245338	0.0133501121	-0.0126267391	-0.0335155102	0.0614911468	0.0564665895	0.0229906932	-0.0246848237	-0.0084171088	-0.0109766029	0.0039284102	0.0457335086	0.0669767014	-0.0060659197	-0.0236059217	0.0452706802	0.0449420794	-0.1699071663	-0.0169436098	0.0227112946	-0.2108411909	0.0442590234	0.1900194834	-0.039240156	-0.0525214984	0.1043428158	0.0946485568	0.0916519713	-0.059834569	0.1870753349	-0.0800253241	0.0719286778	0.0534669328	0.0297945014	-0.0791193109	-0.0672011474	-0.0068238543	0.0421729289	-0.026835456	0.0448205575	-0.0042474161	-0.0155364241	-0.0647630647	0.0431730521	-0.0881575369	0.0189978156	0.0257034013	0.0057347374	0.0231787686	-0.038707277	-0.0168022205	-0.1006444571	0.1756565504	-0.0193895496	0.0916893098	0.0709819859	-0.1961288657	0.0561356952	0.0614314068	0.0024947288	-0.0367191301	-0.0351496643	0.0405831982	0.1113686597	0.03378554	0.0871112043	-0.0309918183	0.0379273329	-0.0298452413	-0.0418313874	0.0709433533	-0.1174202971	-0.1025663054	-0.1769154755	-0.0221765913	0.0554599651	0.1190865808	-0.0619252967	-0.0720737635	0.1236418027	0.1492525459	-0.0689342379	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	-0.1185421663568178	0.0212306307246024	0.0004507396809644	0.0140522452045674	0.125790890409462	-0.0186315571569365	0.0158233481100052	0.0003471349220921	-0.0548174078045988	0.1093046344825482	0.0119475031193634	0.0030049481984156	0.0029689585599872	0.000429788464051	8.81471493092127e-06	1.8471812383131802e-07	0.0045523657898352	0.0001972894528399	2.0724034284461863e-05	3.892312820190645e-08	-0.0034832869306104	2.927202182680024e-05	1.213328784096122e-05	8.568512618286696e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2032.5564374126343	3.79667765266322	4131285.67126754	14.4147611982323	2698.3385753179614	17.0843112457419	7281031.067048966	291.8736907413832	2269.2687240108366	0.6624513536171435	0.4388417959091856	5149580.541773771	2345.558104515076	1900.695710860931	1.185584	34.104935	0.1198703099579325	0.0595270790177571	0.0455429835	0.0087685998	0.0481054114	0.031281022	0.0697300378	0.0180854601	0.0324526175	0.0648000186	0.0779830596	0.0719913567	0.000317329	-0.0401137954	0.0611416586	-0.0184877911	-0.019696757	0.0722230519	0.005545691	0.0321467953	0.0082250304	0.0025592006	-0.0510487604	-0.0087629845	-0.0346462605	0.044674484	0.0472832776	-0.0193366467	0.047437131	0.0138787645	-0.0751852488	0.0804151078	-0.0333415076	0.0042539884	0.0154092158	0.0263234375	-0.0567751482	-0.0076198963	0.0442885005	0.0178634444	0.0016266458	-0.0466053261	-0.0088315635	-0.0619772686	-0.0833516075	0.0230964818	0.0304774453	-0.0089451568	-0.0614668589	0.0767400578	0.054158498	-0.0598868153	0.0333005858	0.019038526	-0.0033232742	-0.0442548768	-0.0436978901	-0.0229269924	-0.0069573538	0.0020604925	-0.0236746959	0.0560029392	0.0785130765	0.0457383077	-0.0193672131	0.0063069448	0.0320932208	0.0961007113	-0.0043514313	-0.0328215455	0.0453206482	0.0396510103	-0.005285489	-0.0594198341	-0.0097784936	0.0163006833	0.0234766194	0.0725505914	0.0687537046	-0.0589321373	0.0491312078	0.0370560663	0.0253695653	0.0495441908	0.0251025042	-0.0224088501	0.0146544188	0.0005832421	0.017302339	-0.0747533456	-0.0415962272	0.0264875078	-0.1022574596	0.0347723215	-0.0446138666	-0.0072581889	-0.0803592349	0.0215451443	0.076528754	-0.0351510839	-0.0702792922	0.0476459404	0.0618083875	-0.1086231571305091	0.0099190092263087	9.838674403159712e-05	0.0117989902649992	0.1502291316537025	0.0244382412442404	0.0225687919974254	0.0005972276351116	-0.0907965975493922	-0.0359791897447934	0.0012945020946918	0.0082440221265462	0.003598055508465	0.0006290969484777	1.2946003441995328e-05	3.957629705840795e-07	0.0042471736382638	-0.0003051921515713	1.8038483913562967e-05	9.314224938078021e-08	-0.003539675225413	-5.638829480259997e-05	1.2529300701402571e-05	3.179639790744922e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2031.1852442089207	-1.371193203713574	4125713.496292053	1.8801708019102945	2711.71470200959	13.376126691628542	7353396.625094959	178.92076527049753	2269.861389311608	0.5926653007713867	0.3512521587384382	5152270.726687623	2345.872099195208	1924.2219996151623	0.961196	27.650124	0.0803577130329622	0.044853238139293	0.0338220601	-0.018504341	0.0579680883	-0.0795395394	0.0340687708	0.0211422432	0.0428456223	-0.0914867254	0.0788598225	0.0440192116	-0.0220282044	0.0101247137	0.0042579044	-0.0075619622	0.0193190859	0.0522059067	0.0233665654	0.0192904202	-0.0362084825	-0.0118580885	0.0073122986	-0.0870765783	-0.0044562294	0.0533797981	0.0628239536	-0.0382429393	0.007544513	-0.0541985554	0.0401438193	0.0836036423	0.0471230714	-0.0148747568	0.0146554094	0.078719479	0.0866417782	0.0104902857	-0.0921136971	0.0747620298	0.0498022293	0.0379403872	0.0676393284	0.0529623492	-0.1245885281	0.0405578329	0.0236449658	-0.0082140171	-0.073663287	0.0468867089	-0.0264964215	0.0663715144	-0.0126565402	0.0187890833	0.0017154918	-0.0504925512	-0.0519614372	-0.0107951438	-0.0270769146	-0.0171640221	0.0669354801	0.0259399448	0.0997996602	0.0211965173	0.0115166113	0.0258442363	0.0047671677	-0.0675201964	0.1084896224	0.0013098608	0.0629459671	0.0439564865	0.0041191469	-0.0523964687	-0.0110066259	0.0071906144	0.0546376665	0.0365614696	0.0627889715	-0.047753678	0.0475296947	0.066702959	0.0041107979	-0.0594704569	0.0043236049	0.0038260304	0.0286117066	-0.0360459184	0.0418483451	-0.0097943551	0.0088663992	0.0217894696	-0.0580566065	0.0251123524	-0.0222773657	-0.0081094236	-0.0800388062	0.024008292	0.0752698111	-0.0389598496	-0.0675308461	0.0523741431	0.0571272725	-0.1135958633206968	-0.0049727061901876	2.4727806853930998e-05	0.0129040201635744	0.1584286498230795	0.008199518169377	0.0250996370847639	6.723209820994358e-05	-0.1219638610479947	-0.0311672634986024	0.0009713983139913	0.0148751834017345	0.0035772063708211	-2.084913764390005e-05	1.2796405419443064e-05	4.346865404942901e-10	0.0039210351520477	-0.0003261384862161	1.537451666359373e-05	1.0636631219132957e-07	-0.0039130521050489	-0.0003733768796359	1.531197677682763e-05	1.3941029424664176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
