global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65
2156.2529968280555	-2.554082330764686	4649426.986329971	6.523336552324371	2961.291680051569	-3.3346177485955195	11.119675529248251	8769248.414342644	2351.409704061655	10.96646734384376	5529127.596355319	120.26340600359164	2485.483109523681	1838.6425965902088	0.701221	25.107899	0.1239725234222586	0.0556255245676269	-0.033121639	-0.024643526	0.0032816565	-0.0079070231	-0.0258336509	0.0200528615	0.0424287338	0.0100880208	-0.0058799222	0.011462621	-0.0063441743	0.0016911559	-0.0451745296	0.0148785775	-0.0122717414	0.0092662019	-0.0340353545	-0.0127475292	-0.018315095	0.0202203249	0.0042322198	-0.0201072482	-0.0293169519	-0.0083969365	-0.047362407	0.0336426399	-0.025342365	-0.0599407198	-0.022460469	-0.0036056011	-0.0658441004	-0.0265318738	-0.0140705611	-0.0138248641	-0.0310025098	-0.0394243375	-0.0216896992	0.0242543498	-0.0330954872	-0.0107283122	0.02881593	-0.0107744456	-0.051318758	0.0364166718	0.0010826101	0.0263084401	0.0597967716	-0.0215451443	-0.0702792922	0.0586347667	0.0393350228	-0.0793936715	0.0025646777	0.0780401729	-0.0437500746	-0.0164160275790266	-0.0153819769965793	0.0002694859614753	0.0002366052163232	-0.1934001982024398	0.0148757539544418	0.037403636664743	0.000221288055713	0.9489943265636284	-0.0324163167797808	0.9005902318499546	0.0010508175935671	-0.0093190042064174	4.913419274430071e-05	8.684383939922519e-05	2.4141688966340927e-09	0.0008048339992643	0.0007906386943534	6.251095450088981e-07	6.477577663717673e-07	-0.0028578156736649	0.0003861966267313	1.4914783449871226e-07	8.167110424644766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2162.8933329971123	6.640336169056809	4678107.569923357	44.09406443808406	2955.1202687045984	-6.171411346970672	38.08631801351836	8732735.802508738	2347.9068497877856	-3.5028542738691613	5512666.575280404	12.26998806396345	2484.357646480152	1856.4258783762475	0.712255	25.502979	0.1084808092697548	0.0587100131940706	-0.0319833902	-0.0212974626	0.0025021113	-0.0295239752	-0.0447886987	0.0225914875	-0.0274819514	-0.0163711777	-0.0175810208	0.0118540353	-0.0139919352	-0.0157270823	-0.0552264535	0.0116154644	0.0154968026	0.0183267282	-0.0369692507	-0.0198297128	-0.028556226	0.0335945365	-0.0107205622	0.0029309245	0.0479039782	-0.0121185848	-0.0382769783	0.0304218828	-0.0246215073	-0.0658696656	-0.0025989781	-0.0071243144	-0.037134548	-0.0053581723	-0.0202706716	0.0345719394	-0.0135131456	-0.0320438744	-0.0154344153	0.013797297	-0.0173537865	-0.0060403068	0.0479134465	-0.0029148453	0.0467464561	-0.0224978923	0.0099204189	0.0086073326	0.0439272806	-0.0223686765	-0.0693934478	0.060390626	0.0363043104	-0.080282427	0.0076839116	0.0760722702	-0.049365311	-0.0552731411869444	-0.0388571136079178	0.0030551201366718	0.0015098752779386	-0.1922723520971061	0.0011278461053337	0.0369686573809535	1.2720368373163998e-06	0.913648372823765	-0.0353459537398633	0.8347533491635135	0.0012493364457805	-0.0093161635190746	2.8406873427994778e-06	8.679090271413643e-05	8.069504579541157e-12	0.0014191329079702	0.0006142989087058	3.773631492372596e-07	2.013938210483956e-06	-0.0028119573533808	4.5858320284100206e-05	2.102985539279116e-09	7.907104157232353e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2162.324005427248	-0.5693275698645266	4675645.104446936	0.3241338818078474	2962.74384348016	7.623574775561792	58.11889235858203	8777851.082079591	2347.354380094088	-0.5524696936977307	5510072.585746899	0.3052227624544644	2481.2208879200234	1856.637155667224	0.703101	25.175198	0.1405373197142415	0.0706959733098623	-0.024631422	-0.0288298014	-0.0020238371	-0.025428106	-0.0211591397	0.008183873	0.027530481	-0.0012616417	-0.012805326	0.0051219823	0.0005216898	-0.0332206486	-0.0166413159	-0.0007370027	-0.0059824427	0.0207228985	-0.0276208733	-0.0210305916	-0.0370239184	0.0121624752	-0.0024216076	0.0002938495	0.0143818762	-0.015449855	-0.030286615	0.0269973016	-0.0193408015	-0.0543440041	-0.0190736982	-0.0139375794	0.0103408328	0.0652050867	-0.0037961021	0.0076681281	-0.0569939926	-0.0244598373	0.0030018773	-0.0261635598	0.0291252089	0.0009210476	0.006215799	0.0361857427	0.0481777606	-0.0685798702	-0.0188703478	-0.0598521218	0.0580547672	-0.0231897558	-0.0684771651	0.0620868871	0.0332099078	-0.0809511339	0.0127728206	0.0736957799	-0.0546342852	-0.0749946379748252	-0.0197214967878807	0.005624195724975	0.0003889374355543	-0.2061360561306742	-0.013863704033568	0.0424920736371084	0.0001922022895303	0.9344906451894276	0.0208422723656626	0.8732727659465527	0.0004344003173644	-0.0099401715815429	-0.0006240080624683	9.880701107051308e-05	3.893860620254421e-07	0.0024498772923478	0.0010307443843776	1.062433985925958e-06	6.001898747561389e-06	-0.0028794018370775	-6.744448369670015e-05	4.548758381114452e-09	8.290954939365281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157.412425211511	-4.911580215736649	4654428.372457014	24.123620215615663	2967.898727416992	5.154883936831993	26.572828402208508	8808422.856203401	2340.823718144344	-6.530661949743717	5479455.679427112	42.6495455018304	2486.4056867447694	1824.2042690508151	0.93932	33.633266	0.4660905126089001	0.30631062534989	-0.0912997769	-0.0283193878	-0.0214305126	0.0027226776	0.0425260445	0.0644371747	0.0687912439	0.0192992369	-0.0234263836	0.0388110687	0.0340011741	-0.0012466204	-0.0739858666	-0.0206179803	-0.0427521641	0.0147957984	-0.0697637319	0.0206656049	-0.0592566165	0.0324359125	-0.0385350487	0.0239829395	-0.0760052093	-0.0052881961	-0.0809201786	0.0760319441	-0.0120344125	0.0205996662	-0.0301280518	0.0025544354	-0.0371886349	0.0089446868	0.0043591411	-0.034912026	-0.0713117716	-0.0525002138	0.0117246921	-0.0009976015	0.055637707	0.0214953612	-0.0640186994	0.0147926199	-0.037823174	-0.0107019615	-0.0264493165	0.027349543	0.0440458777	-0.024008292	-0.0675308461	0.0637218759	0.0300572439	-0.0813979594	0.0178113211	0.0709234662	-0.0595200392	-0.0729934795111262	0.0020011584636989	0.0053280480511412	4.004635196834137e-06	-0.2845004386134064	-0.0783643824827322	0.0809404995712206	0.0061409764418999	1.2357914530667315	0.3013008078773039	1.5271805154727838	0.090782176827516	-0.011055198527962	-0.001115026946419	0.0001222174144926	1.2432850912407008e-06	0.0022168725532745	-0.0002330047390733	5.4291208430616694e-08	4.9145239174618e-06	-0.0032198534272884	-0.0003404515902109	1.1590728527713057e-07	1.0367456093220856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2150.497003676124	-6.91542153538694	4624637.362819988	47.82305501209347	2955.2466719777963	-12.65205543919592	160.07450683648705	8733482.89223584	2319.9220686692456	-20.90164947509857	5382038.404698592	436.87895077988816	2473.645593029405	1791.21171508525	1.247169	44.656094	0.742171045169363	0.3850005165379475	-0.1800591057	-0.0250595626	-0.0006919534	0.0114569955	0.0139763504	0.1622936696	0.0214522533	0.0418761986	-0.0247599741	0.0915290648	0.1081033256	-0.023173177	-0.0477676393	0.0174435194	-0.0297384014	0.0218566631	-0.1392359945	0.0338606171	-0.0827792089	0.0067540528	-0.04032916	0.0707709373	-0.12530746	-0.0004553197	-0.1262293703	0.1336801292	0.0330493101	0.0829241365	-0.0103352278	-0.0129335552	-0.0901584433	-0.0309624406	0.0191761438	0.0017969382	-0.0975119509	0.0063061916	0.0393966761	-0.0184986322	0.0311518546	0.0705909919	-0.1207833041	-0.055573283	-0.0643786432	0.0421643401	0.0698515357	0.0857384066	-0.163464789	-0.0248241955	-0.0665549058	0.0652939789	0.0268518493	-0.0816216788	0.0227795284	0.0677702193	-0.0639883028	-0.0386785624023531	0.034314917108773	0.0014960311895127	0.0011775135361819	-0.3803905084089507	-0.0958900697955443	0.14469693888762	0.0091949054853943	1.5716803514375073	0.3358888983707757	2.470179127094726	0.1128213520487333	-0.0107013347635889	0.000353863764373	0.0001145185657223	1.252195637363001e-07	-0.0019248201832773	-0.0041416927365518	1.715361872400594e-05	3.704932737951659e-06	-0.0021938667303279	0.0010259866969604	1.0526487023399164e-06	4.813051230439631e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157.6684203319214	7.171416655797202	4655533.012097649	51.42921685104552	2924.8166083620304	-30.430063615765903	925.9887716595598	8554552.19255037	2336.830284705529	16.908216036283193	5460775.779516923	285.8877695296241	2476.786678960992	1808.5764059625533	1.01436	36.320137	0.4332843715143918	0.219494241335953	-0.1523238112	-0.0239258499	-0.0220210203	-0.0586440545	-0.0402199568	0.1383460694	-0.0697675552	-0.0990299745	-0.0188920045	0.0360809413	0.0710292575	-0.0181436295	-0.1153781391	-0.0028090803	-0.0053151571	0.0181158373	-0.1143441305	0.0061351207	-0.0910894753	0.0101359385	-0.0717388836	0.1452155716	0.0394384778	-0.0017934262	-0.1108027216	0.1125113793	0.0022582441	0.0516460906	0.0066874223	-0.0477446966	-0.0248765837	0.0369288571	0.0332954099	0.0395297369	-0.0842035992	-0.0253599861	0.0261435801	-0.0027834604	0.0054422824	0.0248031525	-0.0509001155	-0.0519595502	-0.0008626804	0.0301023185	0.0759008032	0.0173898658	-0.0948383715	-0.0256373767	-0.0655497724	0.0668016447	0.0235993474	-0.0816216788	0.0276578354	0.0642529755	-0.0680077345	-0.0696373218252546	-0.0309587594229015	0.004849356590994	0.000958444785005	-0.4122115645142941	-0.0318210561053433	0.169918373919322	0.0010125796116594	1.4092213925199104	-0.1624589589175968	1.9859049331357557	0.0263929133325894	-0.0126672788606671	-0.0019659440970782	0.0001604599537339	3.86493619283662e-06	-0.0007360095021684	0.0011888106811089	1.4132708355186066e-06	5.41709987282176e-07	-0.001187709567144	0.0010061571631839	1.0123522370262734e-06	1.410654015885388e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2154.6937864261204	-2.974633905801056	4642705.313263332	8.848446873541247	2948.108403523763	23.291795161732807	542.5077218561198	8691343.158927431	2338.152392460749	1.3221077552202587	5466956.610369924	1.7479689164135517	2484.565656087803	1800.5206687182224	0.901359	32.274021	0.2200427304587477	0.136450467743246	-0.1354442571	-0.0290253578	-0.0176874445	-0.0214117522	0.067174498	0.0802785972	0.0258432555	-0.0372877232	-0.0243581167	0.0394468464	0.0546635496	0.0277033286	-0.0279794247	-0.0248607471	-0.050089499	0.0198862077	-0.077154039	0.0396519659	-0.0621467552	0.0263638961	-0.0760371624	0.0821445654	-0.084773837	-0.0002687522	-0.110956026	0.110548502	0.029030451	0.0631415672	-0.045180879	-0.043818947	-0.0141862206	0.0243201851	0.0303434907	-0.0350769812	-0.0844221868	-0.0276920941	0.029510034	0.0003717354	0.0644046816	0.0186412136	-0.1097706962	0.0029173959	-0.0532979297	-0.0243417837	-0.0024315065	0.0278515572	0.0204795311	-0.0264477464	-0.0645158866	0.0682433853	0.0203054443	-0.0813979594	0.0324269895	0.060390626	-0.0715501408	-0.094062827933854	-0.0244255061085993	0.0088478155989138	0.0005966053486612	-0.4074180594918744	0.0047935050224197	0.1659894752001245	2.297769039996297e-05	1.416165780257174	0.0069443877372636	2.0055255171714106	4.822452104545832e-05	-0.0141156341800168	-0.0014483553193496	0.000199251128304	2.0977331310885703e-06	0.0014632454535679	0.0021992549557363	4.8367223603306745e-06	2.141087257387129e-06	-0.0011577332104207	2.997635672330012e-05	8.985819624025405e-10	1.3403461865110206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2146.4194101752546	-8.274376250865771	4607116.284377088	68.4653023408915	2968.6849220677427	20.576518543979542	423.3931153907341	8813090.166512359	2330.7983448322	-7.354047628548869	5432620.924272524	54.08201652296525	2481.533437233896	1810.2815748481137	1.15669	41.416405	0.903902914574628	0.4658067744861031	-0.04219004	-0.0545911282	0.042981706	-0.0123702804	0.0615505439	-0.0076162924	0.0445303611	0.0301943456	-0.0264871727	0.0366664864	0.0625260908	0.0038962653	-0.0252257345	0.0104278316	0.0096608862	0.0251210807	-0.0281685881	0.0259481855	-0.0436694012	0.0218472752	-0.0107967743	-0.0264816152	-0.0577869009	-0.0192238117	-0.0431769666	0.0727238721	0.0442303796	-0.0463939392	-0.0411341212	-0.0652281176	-0.0653313232	0.0431519543	-0.0196173951	-0.0309244359	-0.0273936599	0.0137970177	-0.0096117676	0.0503435675	0.0439302676	0.0228398943	-0.0592291941	0.0400895324	-0.091037101	0.0088336314	0.0384879733	0.0542092124	0.0355365239	-0.0272552159	-0.063453702	0.0696177779	0.0169759185	-0.0809511339	0.0370681691	0.0562039158	-0.0745906743	-0.1234114501619956	-0.0293486222281416	0.0152303860310867	0.0008613416266901	-0.2702784684631041	0.1371395910287702	0.0730504505147611	0.0188072674275383	1.0561839153304078	-0.3599818649267663	1.11552446300267	0.1295869430761526	-0.0079620958187337	0.0061535383612831	6.339496982669666e-05	3.786603436378271e-05	0.0018790399952119	0.000415794541644	1.7288510086094406e-07	3.530791303605937e-06	-0.0021370570353126	-0.0009793238248919	9.59075154000901e-07	4.56701277217908e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153.7383282264304	7.318918051175842	4638588.786471579	53.56656143982759	2943.660549766139	-25.02437230160376	626.2192090892736	8665137.432249488	2337.947543804462	7.149198972261729	5465998.717581317	51.11104594498816	2475.8344351692595	1846.7031897906168	0.8420069999999998	30.148882	0.2867405273285949	0.154357587283764	-0.0435955164	-0.0296078916	0.0064327279	-0.0272277249	-0.0534651274	0.0467687021	-0.0306456745	-0.0325055503	-0.0183938295	0.0218480885	0.0340388595	-0.0173842817	-0.0281740292	0.0218942239	-0.010111346	0.0184136049	-0.0508512722	-0.0060140432	-0.0341169453	-0.0019082477	0.0053295516	0.0333365995	0.0781804302	-0.0152837157	-0.0334257686	0.0613569887	0.0106952166	-0.0668013839	-0.0046888919	-0.0567147169	-0.0472205738	-0.0157157556	-0.0166156217	0.0058001654	0.0267022503	0.0082609867	-0.0379207594	0.0480222474	0.0155138585	0.0031825182	0.0454119614	0.0076436917	-0.0321905262	-0.0307482576	0.0332616267	0.0446951205	0.0519672907	-0.0280596966	-0.0623636846	0.0709234662	0.0136166111	-0.080282427	0.0415630576	0.0517153317	-0.0771080077	-0.1313062568373766	-0.0078948066753809	0.0172413330846431	6.232797244164026e-05	-0.2207326185006053	0.0495458499624988	0.0487228888701337	0.0024547912485064	0.9542776235447477	-0.1019062917856601	0.9106457827982112	0.0103848923055041	-0.0094652031702944	-0.0015031073515607	8.959007105495116e-05	2.259331710315824e-06	0.0014349932268347	-0.0004440467683772	1.971775325062347e-07	2.059205561061465e-06	-0.0027377744934758	-0.0006007174581631	3.608614645420558e-07	7.495409177126672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158.729916374884	4.991588148453502	4660114.851851913	24.91595224378146	2945.7725621273644	2.1120123612254247	4.460596213968993	8677575.987782417	2338.450837648832	0.5032938443700914	5468352.320100524	0.2533046937808257	2475.503160522884	1854.779818758829	0.7351109999999998	26.321358	0.1901752648177349	0.1060449087155521	-0.0436923706	-0.0225919907	-0.0183686492	-0.0380067069	-0.0350348666	0.0129949524	-0.0122556502	-0.050881334	-0.0230904829	-0.0035421716	0.0385703594	0.0337414084	-0.0178197998	-0.0007632178	0.0375533218	0.0244602344	-0.0245331656	-0.0197216993	-0.0518894035	-0.0003621131	-0.0101960389	0.026861732	0.068625346	-0.0178345806	-0.0179402768	0.0522735591	-0.0079441142	-0.0442691492	0.0163327251	-0.0536751942	-0.00487537	0.0143828438	-0.0210275324	0.0353296379	0.0216968704	-0.0120169605	-0.0119250669	0.0017331217	0.0109154179	-0.009719216	0.0387104972	0.0340679565	0.047330564	-0.0516821147	0.0159894633	0.0150214601	0.0012048754	-0.0288611001	-0.0612463124	0.0721591615	0.0102334157	-0.0793936715	0.0458939156	0.0469489822	-0.0790844839	-0.1471128584648227	-0.0158066016274461	0.0216421931256909	0.0002498486550087	-0.2208946947831123	-0.000162076282507	0.0487944661833243	2.62687213512892e-08	0.9489794198098308	-0.0052982037349168	0.9005619392226031	2.807096281668687e-05	-0.0109910759853564	-0.0015258728150619	0.0001208037513158	2.328287847745232e-06	0.0003809443279361	-0.0010540488988986	1.111019081269351e-06	1.4511858098668692e-07	-0.0035360204429725	-0.0007982459494967	6.37196595887888e-07	1.2503440573119432e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158.123168878776	-0.6067474961078005	4657495.612051371	0.3681425240330854	2944.3861929910227	-1.3863691363417274	1.9220193822009075	8669410.053476168	2342.769165625939	4.3183279771069465	5488567.363407658	18.64795651786457	2474.9249713198124	1852.484979278225	0.75354	26.981222	0.150378091572646	0.0792262027966481	-0.0328851656	-0.0289452272	-0.0173424939	-0.0377365893	-0.0082028535	0.0259133519	0.0255955489	-0.040268069	-0.0189268779	-0.0070783329	0.0490174361	-0.0169703511	-0.0075469089	0.0256980117	0.0108998138	0.0263898001	-0.0214448185	-0.0131483014	-0.0640583728	-0.0123694199	-0.0225463733	0.0091635486	0.0207189633	-0.0158177917	-0.017276694	0.051118742	-0.0038498208	-0.0250612713	-0.0108453266	-0.0546717183	0.0404381813	0.0624883398	0.0023938973	-0.0234171016	-0.0315756338	-0.0101925261	0.018885389	-0.0445365257	0.0458995559	-0.0172067601	-0.0037320623	0.0353078004	-0.0058143158	-0.0651166257	-0.0261188281	-0.0257957176	0.0338819384	-0.0296593388	-0.0601020755	0.0733236445	0.0068322673	-0.0782873035	0.0500436514	0.0419304676	-0.0805062393	-0.1470900962699346	2.2762194888087395e-05	0.0216354964206986	5.181175161232718e-10	-0.2543828483852337	-0.0334881536021213	0.0647106335525847	0.0011214564316792	0.9809864404789224	0.0320070206690915	0.9623343964035064	0.0010244493721116	-0.0123019479965131	-0.0013108720111567	0.0001513379245089	1.7183854296340113e-06	0.000475066870849	9.41225429129e-05	8.859053084390702e-09	2.256885317782605e-07	-0.0038282289910338	-0.0002922085480613	8.538583556009326e-08	1.4655337207791668e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
