global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
2148.686611007	8.394497621472965	70.46759031691526	4616854.152320747	2294.812271881104	-31.125586700438816	5266163.363176115	968.8021474465336	2221.804497510867	-2.437069082618109	4936415.225159516	5.939305713453071	2223.120325565338	1764.095165990023	0.997653	35.973019	0.0775656005454437	0.0349633782886279	0.0060464237	0.0150187073	-0.0366965118	0.0186293795	-0.0092369642	-0.0071483957	-0.0102501926	-0.0167429209	0.049567221	-0.0357236839	-0.0267258682	0.0243314017	-0.0055112747	0.0019752235	-0.0114545224	-0.0095045899	-0.0257421012	-0.0270949137	0.1097894683	0.0217966361	-0.036733837	0.0179276753	-0.0473222532	0.0143284746	0.0029287528	-0.0040836986	0.0023611388	-0.0028212866	0.0517114582	-0.0185547239	-0.0748302781	-0.0967537522	-0.0273470309	0.0136648314	-0.0641792467	-0.0022360033	-0.0174236396	0.00943082	0.0310210091	-0.0063736563	-0.0198016656	0.0037086472	-0.0882552864	-0.026780614	0.0074293487	0.0218250642	0.0474794231	-0.0173398802	-0.014129888	-0.0506368841	-0.0147155102	-0.0157690882	0.0766144377	-0.0238502428	0.0513643862	5.18636e-05	-0.0962263682	-0.0502762675	0.0178013577	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.0005513151525775	-0.0050489718769028	2.5492117013756387e-05	3.0394839746155214e-07	-0.0821801857871804	-0.0123129504398775	0.0067535829360154	0.0001516087485348	0.4907359449085646	0.0260658549282482	0.2408217676253017	0.0006794287931404	-0.0033479775087639	-0.0002670341425904	1.120895339918893e-05	7.130723330899018e-08	-0.0024396906138022	-0.0003215430220212	5.952090291074556e-06	1.0338991501052594e-07	-0.0007880872344119	9.417930139670004e-05	8.869740811570465e-09	6.210814890429969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2127.878297076521	-20.808313930479017	432.9859286293671	4527866.047169275	2298.72052154541	3.908249664305913	5284116.036174002	15.27441543854728	2211.1264391447367	-10.678058366130244	4889080.129884883	114.0209304704841	2211.7397648493447	1703.7766872534016	1.216258	43.855427	0.8814881630666908	0.4689168566853637	-0.04870825	0.0439638552	0.0997755902	0.0404274607	0.0359100354	-0.0319521233	-0.0218184049	0.0273225722	-0.1178024468	-0.042505534	0.0092278268	0.0196609214	0.0109170613	0.0147476935	0.0117860763	0.0569822611	-0.0006868913	-0.0123549335	-0.0367474621	0.0071292986	0.0724614026	0.0661779182	0.118207992	0.0978810932	-0.0148853071	-0.0234862621	-0.0020642039	-0.0262267154	-0.0421668143	0.0400670684	-0.0487000563	0.1337451278	0.0336088446	0.0471691544	0.002882933	-0.0234685073	-0.0464215895	0.0543196978	-0.0714137918	-0.0451057316	0.1228979388	0.0787408624	-0.0138697899	0.0264648967	0.0123179589	0.0307260764	0.0609041688	0.0205928863	0.0170778282	0.072489319	-0.0289381391	-0.0140815564	-0.0160543684	0.0155968814	-0.0125418622	0.0802523503	0.0248002778	0.0038726438	-0.0419033912	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	0.0398270622196434	0.0392757470670658	0.0015425843076761	0.0015861948850473	-0.1952028766826714	-0.113022690895491	0.0381041630651902	0.0127741286572577	0.8870587955891835	0.3963228506806189	0.786873306832133	0.1570718019716122	-0.0073944335007588	-0.0040464559919948	5.4677646797144034e-05	1.6373806095151425e-05	-0.0046170649487744	-0.0021773743349722	2.131728874120115e-05	4.7409589945956295e-06	-0.0012215943959151	-0.0004335071615032	1.8792845907456162e-07	1.4922928681311784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2132.7361961624742	4.85789908595325	23.599183529305417	4548563.68242158	2270.993174743652	-27.727346801757903	5157409.999732252	768.8057606649543	2211.7402743002526	0.6138351555159716	4891795.040961756	0.376793598147317	2211.5636240641275	1703.2207322370286	0.844626	30.455248	0.2159821199991967	0.1220327017053221	-0.0298383346	1.66349e-05	0.062044833	0.0559473118	-0.0057109753	-0.0108736146	-0.0121931203	0.0357572081	-0.1028479366	-0.0143336255	-0.0357826416	0.0397763	0.008067419	0.0048766383	0.0093857777	0.0198518563	0.0257703264	-0.0500865752	-0.0565526109	-0.0047304635	0.0478144865	0.015178994	0.0071408222	-0.0185702505	-0.0078752909	-0.0078121308	0.0009764815	-0.003753306	-0.0153068084	-0.0025491419	0.0032575077	0.0513282217	0.0295479078	0.085214327	0.0210412562	-0.013054205	-0.0357431478	0.0551943718	-0.0264436514	-0.0748058264	0.0763761284	0.0809691572	-0.0516606587	-0.0090697399	-0.0070460163	-0.016466942	0.0571755833	-0.0740500504	-0.0005644076	0.0168679812	-0.0303428899	-0.0087566417	-0.0288731689	-7.2566e-05	-0.0087591215	0.0406969429	0.0583639975	-0.0290575664	0.058397075	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	0.0309185382025702	-0.0089085240170731	7.936180016276999e-05	0.0009559560045837	-0.1608411549927808	0.0343617216898906	0.0258698771394117	0.0011807279174934	0.7716068463545156	-0.1154519492346679	0.595377125341161	0.0133291525820843	-0.0073903190385761	4.114462182699605e-06	5.461681549194037e-05	1.6928799052865195e-11	-0.0037181513897668	0.0008989135590076	1.3824649757224784e-05	8.080455865677101e-07	-0.0014637648758761	-0.0002421704799609	5.864654136454104e-08	2.1426076118485743e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2125.4349751655404	-7.301220996933807	53.3078280460671	4517473.833656942	2301.0229281107586	30.029753367106423	5294706.515691409	901.7860872892396	2211.626008227356	-0.1142660728964983	4891289.600267669	0.0130567354151878	2212.628854433696	1763.197117420171	1.123205	40.500137	0.7274693654630994	0.3687919462719995	-0.0074989609	0.0565005908	-0.0190700177	-0.043080153	-0.047175105	-0.0055671366	-0.0049232241	0.0107735039	-0.0573174779	-0.0201413498	-0.0468900639	-0.0500370429	0.0193592251	0.0233484193	-0.0214299512	0.0127936336	-0.0065371865	-0.0123712386	0.0282490301	0.0026295549	0.0208215118	0.0207014035	-0.0098337034	0.0711298249	-0.0211894236	-0.0154317025	-0.0179366387	-0.014139548	0.0054721456	-0.001210761	-0.0575601725	-0.0159564895	-0.0036490581	0.0626726025	-0.0087109029	-0.0069042497	-0.0233769178	0.0110281507	-0.0172039003	0.0087423004	0.0066210152	-0.0069872276	-0.057287375	-0.0114230067	0.0014760218	0.0762724231	0.0241621205	0.0518710974	0.0526518474	0.0847949259	-0.0003133813	0.032691016	0.0237445388	-0.0032404486	-0.0302822532	-0.0654960387	-0.013132221	-0.04922086	-0.1191791256	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	-0.0226350406757092	-0.0535535788782794	0.002867985810672	0.000512345066391	-0.059256677612538	0.1015844773802427	0.0035113538416762	0.010319406044617	0.5043800650739385	-0.2672267812805771	0.2543992500439904	0.0714101526335773	-0.003263254064779	0.0041270649737971	1.0648827091296666e-05	1.7032665297942858e-05	-0.0018728298341437	0.001845321555623	3.507491587658719e-06	3.4052116436472573e-06	-0.0013340608468163	0.0001297040290597	1.6823135154345428e-08	1.7797183430082234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137.0478627851794	11.612887619638968	134.85915886636403	4566973.567834703	2330.6985936482747	29.675665537516124	5432155.934434045	880.6451250945222	2224.366988791559	12.7409805642028	4947808.500825627	162.33258573739352	2224.152927875519	1739.8722042621382	1.784349	64.339439	0.9316378627695598	0.5019400077324263	0.0130623903	0.3266321233	-0.0854870717	-0.1115318849	0.008568954	-0.0192628308	-0.1843376667	-0.18875756	0.0436668424	0.083301934	0.064255497	-0.0764818764	-0.0235943455	0.0222729266	0.0551262606	0.135477563	-0.107409742	0.0293482837	0.0254288765	0.0142623963	-0.234020501	-0.0918864137	0.0477941667	-0.0262648857	0.013935713	-0.0837447139	0.04299704	-0.1986648452	0.0267283395	0.0571158699	0.1418757145	-0.0800483578	-0.095767844	-0.2481719626	0.0270427903	-0.0089044998	-0.116237019	-0.0728499227	-0.0859208536	0.2940222594	-0.1320482112	-0.178207047	-0.0258929578	0.0449993779	0.0496523678	0.1089654897	0.0576643735	-0.0450318429	0.0118245442	0.0021724315	0.0059013996	0.0567553219	0.013635701	0.0978248539	-0.0312614366	-0.0987323456	0.0789087131	0.0647928939	-0.0360910424	0.0131948967	-0.0773849666	-0.0382063093	0.0650363955	0.0592265694	-0.0458939156	-0.0740598336	0.0219572114	-0.0433275257435781	-0.0206924850678689	0.0004281789382839	0.0018772744870604	0.0718104506062502	0.1310671282187882	0.0051567408162726	0.0171785920995202	0.0581103471945709	-0.4462697178793676	0.0033768124510735	0.1991566610961303	0.0001420844320658	0.0034053384968448	2.0187985835460936e-08	1.1596330278093202e-05	0.0004419728533722	0.0023148026875159	1.953400031179642e-07	5.3583114821308335e-06	-0.0003820313991063	0.00095202944771	9.063600693070076e-07	1.4594798990311708e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2141.8897337960384	4.841871010858995	23.443714885796705	4587691.631740864	2293.1703674316404	-37.528226216634266	5258630.334066565	1408.3677629668755	2220.058431295524	-4.308557496035064	4928659.438366342	18.563667696639943	2217.9734740257263	1729.917502875616	1.326392	47.826588	0.6298511834744404	0.3184692269395877	0.0147225435	0.0986728801	-0.0824629801	0.0054591677	-0.0325073199	-0.0155379613	-0.0368946115	-0.0456014794	0.0538693113	0.0069687179	0.0524312828	-0.0756484107	-0.0155590601	-0.0138977826	-0.0148744633	0.0404081113	-0.0314061369	-0.0118101725	0.0713627495	0.0047312716	-0.1172568938	-0.0408747851	-0.0606162283	0.0243072575	0.0064224896	-0.0108574764	0.0163799252	-0.0915268189	0.0688895249	-0.0271180891	0.0105543792	-0.1239527276	-0.0545540759	-0.109136024	-0.0083628211	-0.0030625578	-0.0424742777	-0.0358836205	0.0053306951	0.1287635403	-0.125971944	-0.0540844364	-0.0427491363	0.0236679917	0.026636906	-0.0122107557	0.0464701483	-0.056040439	-0.0335128548	-0.0666337954	-0.0038364137	-0.0123834476	0.0531630604	-0.0470620157	0.0172096671	-0.0600932353	-0.0734609053	0.0289426429	0.0408695605	0.0123503943	-0.0779133966	-0.0359208828	0.0670465522	0.0562039158	-0.0500436514	-0.0713432033	0.0284607885	0.0110523988942787	0.0543799246378568	0.0029571762036189	0.0001221555213182	0.0096111637987519	-0.0621992868074983	9.237446956643906e-05	0.0038687512793614	0.2886369853664661	0.2305266381718952	0.0833113093214415	0.0531425309068358	-0.0035869425223569	-0.0037290269544227	1.286615665869208e-05	1.3905642026811038e-05	-0.0010530456919166	-0.0014950185452888	1.108905229264111e-06	2.23508045075744e-06	-0.0008128925765386	-0.0004308611774323	1.8564135421834794e-07	6.607943409915637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2138.527793013124	-3.361940782914189	11.30264582782167	4573301.121489584	2294.535595194499	1.365227762858467	5264893.597614573	1.8638468444795344	2218.612194089961	-1.4462372055627384	4922240.067764672	2.0916020547539182	2222.218384424845	1709.2603098005256	1.142046	41.179497	0.4257343404771319	0.2494964473856386	-0.0009703429	-0.0016684272	-0.0016564124	0.0493228396	0.0054685643	0.008431363	-0.0150101227	0.0040036986	-0.0234638713	-0.0115100308	-0.0044792468	0.0194973776	-0.0097331312	0.0167534354	0.0106974642	-0.0066812122	0.0141124801	-0.0068810512	0.0212299088	0.0096630299	-0.0162747709	0.0159987543	-0.0173596004	0.0201573484	0.0089994815	-0.0172099898	-0.0024917088	0.0152387257	-0.0109542775	-0.0207040255	-0.0124555542	-0.0232133987	-0.0116185381	-0.0099589162	-0.0309319357	0.0025150451	-0.0142787798	0.0047143314	0.0076991122	-0.0031773228	-0.0199976924	0.0125004775	-0.0666223828	-0.0074178884	-0.0071526969	0.0174182141	0.0119001522	0.079682654	0.0227993177	0.0374660355	0.0047422319	0.0170092453	0.0163897549	-0.0054009201	0.0339320375	0.067208807	-0.0223978501	-0.0550478712	-0.0164859922	0.0115045374	-0.0784076511	-0.0336000067	0.0689390864	0.0530272111	-0.0539958877	-0.0682433853	0.0347647336	0.0045068761225763	-0.0065455227717024	4.284386835487466e-05	2.031193238424838e-05	-0.0640756460946221	-0.073686809893374	0.0041056884224432	0.0054297459522622	0.5310504268564316	0.2424134414899654	0.2820145558643981	0.0587642766150089	-0.0027486491402178	0.000838293382139	7.555072096020052e-06	7.027357945382109e-07	-0.0018738380194334	-0.0008207923275168	3.511268923074087e-06	6.737000449104459e-07	-0.0012155781933245	-0.0004026856167859	1.6215570596624069e-07	1.4776303440860556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2128.6761310959823	-9.851661917141882	97.05524252966369	4531262.07109776	2266.520965830485	-28.014629364014127	5137117.288549153	784.8194584030825	2215.342285615161	-3.269908474800104	4907741.442434605	10.692301433569543	2217.409742037455	1716.1560413027769	0.798381	28.787741	0.0726081979760649	0.0375393387014116	-0.0009467369	0.0094104335	-0.0250282278	0.024827974	-0.0260190476	-0.00808333	0.0046015407	-0.0394607687	-0.0510715298	0.0516975509	-0.0339923511	0.0364513357	-0.0130771594	-0.0064865607	0.0123731787	0.0198093993	0.0144277662	0.0219489869	-0.0287706287	0.0107918763	-0.0446285015	-0.0180676907	-0.0588102506	0.0269536281	0.0072599189	-0.0091881007	0.013826472	-0.0258129632	-0.0168944426	-0.0077561956	0.0441330047	-0.048638098	0.00284451	-0.0371238025	-0.0172372583	0.0019213277	-0.0128888951	0.0050311762	0.0078447379	0.0105349513	-0.0362017696	0.0128229785	-0.0468849425	-0.0092595647	-0.008508796	-0.014051058	-0.0107808329	-0.0004686242	0.01223454	0.0143380074	-0.0077372689	0.030797003	-0.0219136434	0.0127637253	0.0074352454	0.0051474115	-0.0101965921	-0.0003659696	0.0625092587	0.010657419	-0.0788675135	-0.0312459714	0.0707106781	0.0497051625	-0.0577350269	-0.064777029	0.040824829	0.0180928913520688	0.0135860152294925	0.000184579809816	0.0003273527174777	-0.0620755151597336	0.0020001309348885	0.0038533695823463	4.000523756697955e-06	0.5063470415764826	-0.0247033852799489	0.2563873265132562	0.0006102572442895	-0.0024979350109257	0.0002507141292921	6.239679318808378e-06	6.285757462669585e-08	-0.0021688626646461	-0.0002950246452126	4.703965258095781e-06	8.703954128287948e-08	-0.0013162127494544	-0.0001006345561299	1.0127313887461993e-08	1.7324160018263112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2131.6854646987185	3.0093336027362056	9.05608873255727	4544082.920407792	2301.4748839060467	34.95391807556189	5296786.641250351	1221.776388833092	2214.043088984669	-1.2991966304921334	4901986.799880775	1.687911884682113	2212.844566027324	1730.235823827142	0.770911	27.797243	0.0677170770225644	0.0355474029983816	0.0082433259	0.0321346933	-0.0280913537	-0.0148794806	-0.0556972423	0.0108059025	0.0006268351	-0.0147341125	-0.0071393636	-0.0075877701	-0.0079993828	-0.0680931361	-5.84872e-05	0.0037581578	-0.0249056028	-0.0281148203	0.0047845009	-0.001528672	0.0262823394	-0.0019259902	0.0018235079	-0.0026967507	-0.0383378595	-0.0510518698	-0.0034936818	0.0048136623	-0.0129529929	-0.0006032252	0.0163058588	-0.0282318648	-0.0232393037	-0.0760121832	-0.0136363541	0.0264868864	0.0152532368	0.0063730524	-0.0093972837	-0.0057065819	0.009244645	0.0179200549	-0.0341452584	0.0037057068	-0.0487650099	-0.0025898542	-0.0031738577	0.0175665953	0.0070450659	0.0393088131	0.0187092099	-0.007069329	0.0153709013	0.0132229514	0.0160954891	-0.014299949	-0.0290432912	-0.0608189536	-0.0285118146	-0.0722356696	-0.0230101519	0.0098091318	-0.0792927819	-0.0288611001	0.0723582192	0.0462468756	-0.0612463124	-0.0609627523	0.0465985677	0.0078350182678263	-0.0102578730842425	0.0001052239602124	6.138751125717184e-05	-0.0564712780638814	0.0056042370958521	0.0031890052461682	3.1407473426525893e-05	0.4905263446747128	-0.0158206969017697	0.2406160948199351	0.0002502944504576	-0.0024554802283448	4.2454782580900186e-05	6.029383151792231e-06	1.8024085639915054e-09	-0.001540949391126	0.00062791327352	2.37452502601159e-06	3.942750790627278e-07	-0.0012658954067414	5.031734271299993e-05	2.5318349776974875e-09	1.6024911808089748e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2129.3405127994342	-2.344951899284297	5.498799409957031	4534091.019448957	2294.3357091267903	-7.1391747792563365	5263976.346174332	50.96781652876976	2214.8026861893504	0.7595972046815405	4905350.9387515625	0.5769879133600101	2217.1231252352395	1730.641710227608	0.75121	27.08687	0.0729046553705298	0.0363948135219776	0.0124080994	0.0204616116	-0.0497430276	-0.0151720826	-0.0733282341	0.012299128	0.007595006	-0.0055374233	0.02563295	0.0189482032	-0.0083723733	-0.0772956877	-0.0047298074	6.89368e-05	0.0265541166	0.0227183241	0.0037299236	0.0366530936	0.0094374191	0.0506209231	-0.0267259924	0.0075334793	-0.0413982305	0.0162540315	0.0055274651	-0.0071514175	0.0197015552	-0.0180792805	-0.0230083334	0.0101166796	-0.0020053729	-0.061033592	0.0146712853	-8.28941e-05	-0.0840363133	0.0070736319	-0.0078063934	-0.0045742116	0.0152326002	0.0228732669	-0.0534535683	0.0177287208	-0.0456846568	0.0006368999	-0.0085587562	-0.036753515	-0.002808956	-0.0082746312	0.0028807532	0.0020704984	-0.0110198944	0.0254166303	-0.0020215815	0.0237003552	-0.0037798258	-0.0658416943	-0.0010690608	0.0120892876	0.0266122886	0.008959769	-0.0796832699	-0.0264477464	0.0738788195	0.0426618292	-0.0645158866	-0.0568210419	0.0520454508	0.0108826311087568	0.0030476128409305	9.287944028204476e-06	0.0001184316598492	-0.0471034250131197	0.0093678530507617	0.0022187326479665	8.775667078066534e-05	0.4774075288809101	-0.0131188157938026	0.227917948632177	0.0001721033278317	-0.0026500578254824	-0.0001945775971375	7.022806478400505e-06	3.7860441307842095e-08	-0.0020309793759243	-0.0004900299847982	4.124877225429859e-06	2.40129386001422e-07	-0.0015286952985062	-0.0002627998917648	6.906378311159059e-08	2.33690931567496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2126.7090445867425	-2.6314682126917432	6.9246249544070775	4522891.360327055	2289.068117014567	-5.267592112223156	5239832.844332616	27.747526660755607	2211.936187514685	-2.8664986746653085	4892661.697637	8.21681465185797	2213.646235624949	1703.3743463247415	0.813067	29.317289	0.1203003381016336	0.0529349535118655	0.0146923172	0.0039737018	-0.0127253036	0.04810874	-0.0030308956	0.0072055234	-0.005327449	-0.0535600802	-0.0276827735	0.044045841	-0.0348079715	0.0474606339	0.0004764779	0.0143317153	0.0048590275	0.0192348105	-0.046850972	0.0331974462	0.0089303751	0.0088235066	-0.0153015872	0.0718027906	-0.0601368871	-0.006573221	-0.0009790265	-0.0121729124	0.0053260435	-0.0043355337	-0.0038017641	0.0463929363	-0.0196740368	-0.0470111142	-0.010212265	0.0092353828	-0.0618744548	0.0094106365	0.0002028984	0.0010479584	0.0151243609	0.0045746273	-0.0277223905	0.0190084304	-0.0538619376	-0.0062644494	-0.0076873356	-0.0111810311	0.0261051019	0.0197094242	0.0199014849	0.014213525	-0.0389553626	-0.0032695774	0.0329064468	0.0115939961	0.0683333224	0.0622741512	-0.0635943519	-0.032178699	0.0195596982	0.0081094236	-0.0800388062	-0.024008292	0.0752698111	0.0389598496	-0.0675308461	-0.0523741431	0.0571272725	0.0268516076448861	0.0159689765361292	0.0002550082116114	0.0007210088331149	-0.0723724225645128	-0.0252689975513931	0.0052377675478564	0.0006385222372523	0.4997342852850863	0.0223267564041761	0.249734355889396	0.0004984840515314	-0.0030632681400745	-0.0004132103145921	9.383611697995484e-06	1.7074276408530225e-07	-0.0023138354335652	-0.0002828560576409	5.353834413621857e-06	8.000754934415216e-08	-0.0010900495185405	0.0004386457799657	1.924101202817173e-07	1.188207952870376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
