global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93
1970.4658533674933	-0.5853601059279754	0.3426464536120105	3882735.679287284	2274.2506545217416	3.4808397795027304	5172216.03959257	12.116245570568616	2188.9010169719827	2.500828394396649	4791287.66210098	6.2541426582205215	2244.2748758478683	1649.0010464575982	0.666267	24.632378	0.1653727976121127	0.1007393713623383	-0.0184670964	-0.0255017933	0.0047367695	-0.019941169	-0.009624206	0.0116733645	0.0259790875	-0.0338801968	-0.0267118349	-0.0073300058	-0.0041996016	0.0043231016	-0.0404040195	0.0200162552	0.0228697309	-0.0242396803	-0.0110953391	-0.002009914	0.0188937847	-0.0388466949	0.0072066667	-0.0464016482	-0.0145556003	-0.0255268425	0.0221168368	0.0156478765	0.001771309	0.0326457326	0.0072171615	0.0010075553	-0.0304464352	0.0019222565	-0.0092900825	0.0059633059	0.0151850974	-0.0036372399	0.0017673836	0.0175173797	0.0047063436	0.0184923209	0.0108640871	-0.0091612562	0.0003391613	-0.0328668998	0.0065855283	-0.0094178785	0.0033469869	-0.0372926228	0.0234566014	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	0.045571168118542	0.0170136543777062	0.0020767313636884	0.000289464435284	-0.0665602797943876	-0.0047306098476695	2.2378669530868577e-05	0.0044302708463071	1.1102199958606178	-0.081700582065622	1.2325884392087505	0.0066749851098614	-0.0092634866700809	0.0005824800395226	3.392829964423652e-07	8.581218528676652e-05	0.0064152767721508	-0.0005501788376517	4.115577606329759e-05	3.026967533998853e-07	0.0047383814861882	0.0001059001492477	2.245225910865109e-05	1.1214841610706272e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1964.6448771903945	-5.820976177098828	33.88376365435209	3859829.49347046	2263.1480263157896	-11.102628205951987	5121838.9890170535	123.26835307960064	2187.691684065194	-1.209332906788859	4785994.904528004	1.462486079442391	2238.6650674509447	1662.3317643330593	0.7738969999999998	28.611513	0.1930950914240615	0.1551172422318539	-0.0739193513	-0.03253302	-0.0046213483	-0.035528773	-0.0103153172	-0.0364943531	0.0029263255	0.0158749689	-0.0395942836	-0.0208078829	0.025113417	0.0381784126	-0.0299193796	0.0073348276	0.0671663409	-0.032186152	-0.0213654262	-0.0083309749	-0.0147197642	-0.0819110556	0.011141736	0.0208528943	0.0054200946	0.000563794	-0.0187121813	0.0302089372	-0.0247437913	0.0444076268	0.0354482643	0.0120367453	-0.0474891695	0.0065798361	-0.0392008213	0.0691114795	0.0050417942	0.0166868602	0.0058881976	-0.0118965981	0.0154836422	0.0041971436	0.0009077485	-0.0301840784	-0.0193830474	0.0039012146	-0.0174166242	-0.029469896	0.0113197217	-0.0449957739	-0.0135057098	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	0.0451610303776846	-0.0004101377408574	0.0020395186647741	1.6821296647561274e-07	-0.047432174283827	0.0191281055105606	0.0003658844204231	0.0022498111572913	0.9592313945708142	-0.1509886012898036	0.920124868330269	0.0227975577194512	-0.0090413240886893	0.0002221625813915	4.935621257057907e-08	8.174554127671342e-05	0.0063033083842281	-0.0001119683879226	3.973169658668027e-05	1.2536919894008154e-08	0.0046211475178457	-0.0001172339683424	2.135500438169148e-05	1.3743803333330176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1963.999267721684	-0.6456094687105178	0.4168115860886771	3857293.123611311	2265.025465312757	1.877438996967612	5130340.358515272	3.5247771873347538	2188.5876035493	0.8959194841063436	4789915.698409669	0.8026717220013768	2254.3812587057896	1655.2732974581006	1.016423	37.577885	0.5385304640378006	0.3715629462779465	-0.1642658322	-0.0213574985	-0.0449331963	-0.0657219065	-0.0064879676	-0.1494775252	-0.0718538081	0.0230836107	0.0078361764	-0.0252076497	-0.0084748331	0.1124296257	0.0169754107	-0.0090809649	0.0716294431	-0.1313167118	-0.0407782024	0.0740105268	-0.0745375233	-0.1255228182	0.1014986379	-0.0647939834	-0.0974909253	-0.018755303	-0.0049809541	0.0519772179	-0.0873543757	0.0699024287	0.0980567138	0.0043572139	-0.0441417737	0.0401020959	-0.0771643883	0.0836483995	-0.0236533752	0.0202927104	0.077335627	-0.0171889691	0.0228750079	-0.0569093212	-0.0052119764	-0.055987591	-0.0314834192	-0.0424778272	0.0134869768	0.0070477784	-0.0464248754	-0.0794077263	-0.0367914569	0.0131948967	-0.0773849666	-0.0382063093	0.0650363955	0.0592265694	-0.0458939156	-0.0740598336	0.0219572114	0.060947894435273	0.0157868640575884	0.0037146458360931	0.0002492250767727	-0.0041281801404409	0.0433039941433861	0.0018752359087704	1.7041871271930645e-05	0.6264159170705881	-0.3328154775002261	0.3923969011593858	0.1107661420637035	-0.0073558329153336	0.0016854911733557	2.840880495459976e-06	5.410827787830521e-05	0.0050761909932126	-0.0012271173910155	2.5767714999572724e-05	1.505817091332688e-06	0.0046012735154849	-1.9874002360800377e-05	2.117171796430277e-05	3.94975969837099e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1962.1199202479888	-1.8793474736951337	3.531946926884282	3849914.581433974	2244.127276771947	-20.898188540810224	5036107.234351874	436.7342842872518	2190.6041327114763	2.0165291621760844	4798746.466252599	4.066389861906581	2244.481117425963	1665.9102272749649	0.7990239999999998	29.540508	0.1191066066757097	0.0606667032372328	-0.1443532153	-0.0333322038	-0.0277344185	-0.0543876476	-0.0033752009	-0.1460060943	-0.0381538186	0.0175701077	-0.0403911981	-0.0172609108	0.002852272	0.0733162656	-0.0079215252	0.0166451176	0.062477364	-0.0920582267	-0.0266502123	0.036593673	-0.0474972132	-0.1234403973	0.0468309773	0.0195790341	-0.0179877685	0.0516019063	-0.0501362552	0.0480408303	-0.079975105	0.0761571116	0.0788340465	-3.53994e-05	-0.0369480506	0.0380698511	-0.0496089864	0.0705153118	-0.0082950167	-0.0182307351	0.0653169515	-0.0161220856	0.0135158512	-0.0411092079	-0.0099284522	-0.032543882	-0.0263282048	0.0072721715	-0.0077812019	0.0117168011	-0.0088606468	-0.0004445096	-0.0208493753	0.0123503943	-0.0779133966	-0.0359208828	0.0670465522	0.0562039158	-0.0500436514	-0.0713432033	0.0284607885	0.0525972565436489	-0.0083506378916241	0.0027664713959184	6.973315319702823e-05	-0.0075595618526875	-0.0034313817122466	1.1774380455140409e-05	5.714697540460807e-05	0.6824935205919971	0.056077603521409	0.4657974056500587	0.0031446976167043	-0.0069130140921683	0.0004428188231653	1.9608851014950126e-07	4.778976383851751e-05	0.0048210682592151	-0.0002551227339974	2.324269916001132e-05	6.50876094023591e-08	0.0049282716293307	0.0003269981138458	2.4287861252465876e-05	1.069277664587109e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1967.42857978427	5.308659536281084	28.181866072148093	3870775.216551949	2255.624989559776	11.497712787829188	5087844.09352654	132.1973993514108	2186.004789365571	-4.599343345905254	4778616.939129215	21.15395921352293	2237.04128200324	1674.2585272684123	0.8300769999999998	30.68853	0.3770968006790383	0.2475637566850817	-0.0862669486	-0.0454773374	-0.0053641299	-0.0364254819	-0.0175387754	-0.0731405252	0.0126357891	0.0271030625	-0.035000641	-0.0135521542	0.0101089091	0.0211900383	-0.007033099	0.003272553	0.0092231839	-0.0496366552	-0.0266871847	0.0079743516	-0.0096364098	-0.0809374177	0.0088223843	0.0093812619	-0.0204949159	0.0306174023	-0.0205504373	0.0352535446	-0.0270441762	0.0712973351	0.0439555444	0.0080153951	-0.0407504458	0.0187185117	-0.012213464	0.050486121	0.0078635129	-0.0234653485	0.0191661306	0.0127373018	0.0107569345	0.0033631192	-0.0083116291	-0.0263730637	-0.0393728687	-0.0119413254	0.0051222751	0.0022887207	0.0106388824	-0.0351445336	0.0128657421	0.0115045374	-0.0784076511	-0.0336000067	0.0689390864	0.0530272111	-0.0539958877	-0.0682433853	0.0347647336	0.0451344369174222	-0.0074628196262266	0.0020371173958527	5.569367677359439e-05	-0.0400331756844991	-0.0324736138318116	0.0010545355952976	0.0016026551553859	0.8880670289123671	0.20557350832037	0.7886630478412391	0.0422604673231452	-0.0090234188474035	-0.0021104047552351	4.453808230919343e-06	8.142208769567671e-05	0.0052851694920907	0.0004641012328755	2.7933016560126268e-05	2.1538995435665158e-07	0.0049855028192325	5.7231189901799616e-05	2.4855238360575203e-05	3.27540909757585e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1961.5362625924145	-5.892317191855454	34.719401889435346	3847624.509465018	2257.8780172247634	2.2530276649872576	5098013.140666829	5.076133659197934	2183.286528488685	-2.7182608768862337	4766740.065480173	7.388942194810316	2238.136538483376	1683.3436232088598	0.574762	21.249348	0.0995320412952418	0.0617220898709047	-0.0852578661	-0.0355594755	0.0059460739	-0.0391842336	-0.0058615297	-0.0779208639	0.0130699391	0.0568591106	-0.0097256236	-0.0130988852	0.0098205119	0.0272299795	0.0066861022	-0.0082797528	0.0230340921	-0.0623215058	-0.0195756607	0.0181862434	-0.0078225027	-0.0716974897	0.0621621381	-0.0234973977	-0.0339344737	0.0169972434	-0.0062143201	0.0345236257	-0.0234820953	0.0559108515	0.0450372065	0.0076246244	-0.0499831525	0.013899578	-0.0232855244	0.0616714007	-0.001258215	-0.0065945094	0.0111063072	0.007620447	0.006232075	-0.0006544477	-0.0008845458	-0.0334937642	-0.0336588064	0.0038004723	-0.0042864976	-0.009141608	0.0153321463	-0.0331001535	0.0010872533	0.010657419	-0.0788675135	-0.0312459714	0.0707106781	0.0497051625	-0.0577350269	-0.064777029	0.040824829	0.0428057341998737	-0.0023287027175485	0.0018323308803902	5.422856346717777e-06	-0.0395585491698824	0.0004746265146167	2.252703283771987e-07	0.001564878812426	0.9384557377174688	0.0503887088051017	0.8806991716548386	0.0025390219750453	-0.0095323467268133	-0.0005089278794097	2.590075864405554e-07	9.086563412018822e-05	0.005238681043072	-4.648844901869974e-05	2.744377907104194e-05	2.1611758921642447e-09	0.0046141190825015	-0.0003713837367309	2.1290094907504488e-05	1.3792587990828028e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1956.2260082086584	-5.310254383756046	28.198801620200303	3826820.195191982	2252.581420898437	-5.29659632632638	5074123.057776822	28.053932644054107	2183.6937146417026	0.4071861530178466	4768518.239365677	0.1658005632094732	2241.964638880057	1646.1438449736563	0.627172	23.187014	0.0367186175172357	0.0267947680668635	-0.0793634256	-0.0419897897	-0.0178789661	-0.0422857408	-0.0004462885	-0.0979604075	0.0043007383	0.0768004131	-0.008368138	-0.0061494259	0.0166954249	0.0314198922	0.0002716778	0.0104933794	0.0209673956	-0.06877416	-0.015910068	0.0209977896	-0.0101417068	-0.0647909643	0.0667827946	-0.0735873951	-0.0682232849	-0.0002883487	0.0323339184	0.0377776492	-0.0258546444	0.0551793239	0.0469270373	0.0096794588	-0.0408241026	0.0150550953	-0.0281284948	0.0446624897	-0.0371599569	0.0042490666	0.0335074198	0.003240235	0.0073480383	-0.0180086902	-0.0142497305	-0.0391233215	-0.0172858276	0.0044172617	-0.0063634864	0.0028991653	0.0039957218	-0.0365964178	0.0014880754	0.0098091318	-0.0792927819	-0.0288611001	0.0723582192	0.0462468756	-0.0612463124	-0.0609627523	0.0465985677	0.0426089229457744	-0.0001968112540993	0.0018155203145989	3.8734669740140115e-08	-0.0403676478671144	-0.000809098697232	6.546407018625236e-07	0.0016295469943233	0.9376644349415244	-0.0007913027759444	0.8792145925542083	6.261600832173348e-07	-0.0090293462496227	0.0005030004771905	2.530094800539708e-07	8.152909369557552e-05	0.0051141451016427	-0.0001245359414293	2.6154480120656025e-05	1.55092007076821e-08	0.0045432274053222	-7.089167717930049e-05	2.064091525647069e-05	5.025629893294153e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1956.889127911381	0.6631197027224971	0.4397277401387729	3829415.0589377647	2235.7427584999486	-16.838662398488395	4998545.68218496	283.54055137026694	2184.184523168104	0.4908085264014517	4770662.031247078	0.2408930095883645	2234.6736923336057	1631.1023935222906	0.7223739999999998	26.70669	0.2541875794717362	0.186308470529167	-0.0389787012	-0.02527059	-0.0085026638	-0.0262912048	0.0016478349	-0.0552354124	-0.0057654986	0.0539030487	-0.0067015246	-0.0096076795	-0.005919098	0.0103229641	0.0083590086	-0.0189541796	0.001367613	-0.0554717599	-0.0152840849	0.0152983762	-0.004674218	-0.0052631925	0.0252569513	-0.0271662524	-0.0367620604	0.0166710841	-0.0191612276	0.0247766798	-0.0140314956	0.0202880082	0.0297932454	0.003010994	-0.0354624643	0.0106495771	-0.0263032474	0.0361326391	-0.0481514609	0.0059019047	0.018778272	-0.0090695733	0.0106854491	-0.0135996146	-0.0096229119	-0.0193162979	0.0155591268	0.0440605174	-0.0199836476	-0.0112655081	0.0114836372	0.0407026696	-0.0042801982	0.008959769	-0.0796832699	-0.0264477464	0.0738788195	0.0426618292	-0.0645158866	-0.0568210419	0.0520454508	0.0326312373095305	-0.0099776856362438	0.0010647976483508	9.95542106557078e-05	-0.0286837828348183	0.0116838650322961	0.0001365127020929	0.000822759397715	1.0965975058744206	0.1589330709328962	1.20252608989	0.025259721036161	-0.0089681596029872	6.118664663549989e-05	3.7438057264975294e-09	8.042788666465153e-05	0.0064459845199311	0.0013318394182884	4.155071643119138e-05	1.7737962361067835e-06	0.0046220604978043	7.883309248210048e-05	2.136344324536293e-05	6.2146564702914065e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1959.1772468879	2.288118976519172	5.235488450707144	3838375.484723252	2242.201395938271	6.458637438322512	5027467.099947532	41.71399755970118	2187.378818696121	3.194295528016937	4784626.096480438	10.203523920309005	2238.052066773407	1588.4642803494182	0.603701	22.319246	0.0528680867720358	0.0326045757114672	-0.0128932048	-0.0282479337	-0.0348821903	-0.0195765437	0.0001204969	-0.0392879891	0.007066349	0.03056391	0.0013946226	-0.002736922	-0.0020686158	0.0064081834	0.034543443	-0.0015409386	0.0266853439	-0.0511377353	-0.0087769765	0.0131722941	0.000400192	-0.0091527076	0.0268201198	0.0493451094	-0.0139624285	0.0233957939	-0.01483118	0.0234405635	-0.006437419	0.0171663865	0.0138784881	-0.0017535489	-0.0215989423	0.0078186242	-0.0300999584	0.0079754517	-0.0689589881	0.0171485716	0.0149739105	-0.0011632122	0.0167346795	-0.0038484048	-0.0039689516	-0.0099425584	0.0201380945	0.015493533	0.0020054979	0.0060886797	-0.0222337647	0.0070817134	-0.0096039369	0.0081094236	-0.0800388062	-0.024008292	0.0752698111	0.0389598496	-0.0675308461	-0.0523741431	0.0571272725	0.0304621335218939	-0.0021691037876366	0.0009279415787056	4.705011241539446e-06	-0.0262130119158854	0.0024707709189328	6.104708933844523e-06	0.0006871219937023	1.129519911638532	0.0329224057641113	1.275815230787917	0.0010838848012967	-0.0088053123195824	0.0001628472834048	2.6519237712323352e-08	7.753352504538958e-05	0.0063053627888365	-0.0001406217310946	3.9757599898844e-05	1.9774471256042072e-08	0.0046194133862766	-2.6471115276999885e-06	2.1338980033311446e-05	7.007199440082167e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1966.453469966822	7.27622307892193	52.943422294236136	3866939.249544555	2249.296829223633	7.095433285361651	5059336.225955488	50.345173507018025	2185.3401518723063	-2.038666823814765	4775711.579385274	4.156162418522982	2235.432988129845	1621.8233848638895	0.575522	21.277447	0.0780371118974762	0.0355158486922199	-0.0201544894	-0.0281781602	-0.0153544573	-0.0200654836	-0.0104358282	-0.0411119608	0.0196356483	0.0183344225	-0.0301496544	-0.0121587002	-0.0104556706	-0.0212684771	0.0110419922	-0.0149740058	-0.0170256448	-0.0370471134	-0.0157591916	0.0123561122	0.0121221041	0.0083221692	0.0189323745	-0.0098420362	-0.0320900042	0.0226676292	-0.0305271672	0.0240662855	-0.0061286745	0.0263871178	0.0155149344	-0.0086154755	-0.0172686065	0.0153350419	-0.015447852	0.0036770502	-0.0546075763	-0.001308528	0.0289008803	0.0079097609	0.0036832873	0.0036534383	-0.0225258502	-0.0072115174	0.0256195447	-0.0054162911	-0.007421315	0.0104427639	-0.0203390504	0.0260378088	-0.0121029339	0.0072581889	-0.0803592349	-0.0215451443	0.076528754	0.0351510839	-0.0702792922	-0.0476459404	0.0618083875	0.0348602598653116	0.0043981263434176	0.001215237717877	1.9343515332664743e-05	-0.0460752020058237	-0.0198621900899382	0.0003945065951688	0.0021229242398774	1.1078299744351767	-0.0216899372033552	1.2272872522570444	0.0004704533758854	-0.0086804861574191	0.0001248261621632	1.5581570760418444e-08	7.53508399291446e-05	0.0063661230131666	6.076022433010048e-05	4.0527522218769394e-05	3.6918048606441352e-09	0.0041632626075547	-0.0004561507787219	1.7332755539463163e-05	2.080735329285959e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
