global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1989.0264930096944	6.622188487940775	43.85338036981533	3956226.389894444	2682.1029300362725	-3.3614526367186954	7193676.1273091575	11.29936382890307	1913.9470163264743	6.930830834617609	48.03641605808623	3663193.1813050136	2083.2647510875354	1364.505443002727	0.9275270000000002	22.359686	0.0370430313612316	0.0182347665806222	0.0923413398	-0.0625161908	-0.0318692734	-0.0491893464	0.0144645029	0.0325323293	0.03646491	-0.0472482854	0.0139850962	0.0090253835	-0.103333439	0.0320068981	0.0107370796	0.0656475687	-0.0749951857	-0.0350422195	-0.098252612	0.0709306543	-0.05435331	-0.0137055113	0.0687799545	-0.0395095909	0.0081931253	0.0413254346	0.0358895149	0.0088805975	0.0436759569	-0.0473404303	-0.0186109705	-0.0214331077	0.0302610521	-0.0512374115	0.0246128224	-0.0370569189	0.0427650118	0.0475040118	-0.0118782138	0.0412155446	0.0451262123	0.0660592791	-0.0036190737	-0.0434794179	0.0321474921	-0.0274636212	0.0938191692	-0.050872477	0.0947767996	-0.0465124484	0.0067724031	0.0019634521	-0.070925742	0.0449914563	-0.0338105522	0.0521474645	0.0297567844	0.0804321755	0.0119617485	0.0263561504	-0.0344165083	0.0220635997	-0.0308321374	-0.0017009339	0.0240537257	0.0421077625	-0.0151362094	-0.0051205127	-0.0417815648	0.0456148549	0.0137811328	0.0028561771	0.1141256317	0.0167536838	-0.0131342952	-0.1044028021	-0.007480985	0.0021343229	0.003938815	-0.0275539013	0.0039338385	-0.0459853717	-0.0378171653	-0.0114326269	-0.0311379693	0.0602573798	-0.0065643679	0.0296994649	-0.0474243803	-0.0386537001	0.0224091776	0.0619804132	0.0711740507	0.0203781118	0.093046505	-0.0001114704	-0.0257131781	-0.0653254453	-0.0182282956	-0.0735107199	0.0510508491	0.0507165039	-0.0736957799	-0.0178113211	0.0816485389	-0.0186447705	-0.0014372963813826	-0.000890234282977	7.925170785875732e-07	2.0658208879355164e-06	0.0764856955886017	0.0130226761210679	0.0001695900933542	0.0058500616296722	0.2764736805672001	6.394064301673552e-05	0.0764376960463742	4.0884058293936086e-09	0.0017889834151392	0.0002442528805105	5.96594696377254e-08	3.2004616596431157e-06	-0.0036870386719001	7.217621709500015e-05	1.3594254168086852e-05	5.209406314144592e-09	0.0005298005165696	0.0001448945086777	2.0994418644981053e-08	2.80688587357415e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1984.4996259467016	-4.526867062992778	20.492525406008863	3938238.765382599	2672.836175362723	-9.266754673549258	7144053.22032763	85.87274217974701	1907.8023165850573	-6.144699741417071	37.75733491217102	3639709.679167311	2072.124525194044	1383.5150008189885	1.064375	25.658649	0.1380069547517131	0.0698643052658336	0.0960737638	0.0019619535	-0.0791482723	0.0404228732	0.0236367165	0.0344452033	0.0291748171	0.0707396082	0.0447890398	0.1223921338	0.0287946524	-0.053350125	-0.0966896583	0.0787046547	-0.0123844882	0.0724129722	0.0072935429	-0.0175974482	-0.0104854564	-0.0161273298	0.0741153461	-0.0015501204	-0.1024690861	0.0279846494	-0.0892597254	0.0158684535	0.1315493412	-0.0164113085	0.0407491996	0.066962016	0.0634090358	-0.0103726324	0.0685624162	-0.1084986096	0.0179418853	0.1127027358	0.0916541715	-0.0652254388	-0.0236821936	0.0793608597	-0.0122965428	0.0464832205	0.1086238579	-0.1283731291	0.0827583583	-0.0370802342	-0.0265544354	-0.1296263546	0.045846168	0.0087906243	0.0543906983	-0.0239171085	0.0690131553	-0.1407622178	-0.0165533387	0.0360072577	0.0335488413	0.0616358042	0.0283567429	-0.0619415028	-0.0313557846	0.03068988	-0.0874461499	0.1775256292	-0.0043822073	-0.0392060253	-0.087088187	-0.0507936313	0.0649246352	-0.0564386473	0.0519488119	-0.0449974568	-0.0069048359	-0.0973861053	0.0135075379	0.0720347534	-0.022865066	0.0385937403	-0.0037679786	-0.0399241772	-0.1126831631	0.0239639377	-0.0257989193	0.080672833	-0.056806794	0.0144638803	0.0725829351	0.0642261587	0.0287781963	0.0941726622	-0.0671933319	-0.040389051	0.0381582049	-0.0489074736	0.0024133475	0.0470872427	-0.0190607341	-0.0727503781	0.0530272111	0.0479924649	-0.0754344479	-0.0127728206	0.0813979594	-0.0252311319	-0.0056532457213052	-0.0042159493399226	1.7774228836793803e-05	3.195918718545555e-05	0.0304387697347294	-0.0460469258538723	0.002120319380592	0.0009265187029638	0.2573245993854769	-0.0191490811817232	0.0662159494488961	0.0003666873101042	0.0009850399489053	-0.0008039434662338	6.463250969001777e-07	9.703037009393565e-07	-0.004216273370333	-0.0005292346984329	1.7776961133379194e-05	2.800893660253626e-07	0.0004910787137125	-3.872180285710005e-05	1.4993780165041219e-09	2.411583030615235e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1985.321609968008	0.8219840213064344	0.6756577312830969	3941501.8950059633	2670.9981916155134	-1.8379837472098188	7134231.339613343	3.3781842550074472	1906.7879799139887	-1.0143366710685768	1.0288788822744823	3635840.4003444696	2070.0638997131614	1380.948656677321	1.130601	27.255135	0.1277366029109599	0.0613642973029957	0.0308261926	-0.02937739	-0.1111881195	-0.0453830736	0.0483729186	-0.0189818956	-0.092530236	0.0439346198	0.0823571295	0.0883254047	0.0038281535	-0.1224574556	-0.0079891158	0.0274681116	-0.0092664397	-0.0204295213	0.1200335981	-0.0185665506	-0.0539796886	-0.001835929	0.1366888319	0.076563661	-0.0497002305	-0.0291849036	0.0678012509	0.1110827828	0.0480932545	0.0631740079	0.1450045595	0.1880797334	0.0367400743	0.0577226604	0.084391484	0.0370088538	-0.021055995	-0.1591050842	-0.0872565451	0.015044994	-0.0271365279	-0.1031673282	-0.059962347	-0.1222890691	0.0808236442	-0.0056772721	-0.023094292	0.0028650054	-0.1516586749	-0.0552866106	0.0196997246	0.0399626246	-0.018363001	0.0766266918	0.0349206141	-0.0669214896	-0.0653382504	0.0265587714	0.0250212081	0.0541521984	-0.1512560507	0.0590245508	0.1445140333	0.0564250952	-0.2165209828	0.0336977634	-0.0079896311	0.0532884064	-0.1160353726	0.226815701	0.0538721833	0.0947007616	-0.1604615181	0.1014877402	-0.0673958997	-0.0583977665	0.0111242867	0.0702598257	0.0225548094	0.080280852	0.004905267	0.0080402829	0.0092859039	0.0259350804	-0.0292728576	0.0093101384	-0.0386888284	0.1289155016	-0.102389696	-0.0382942236	0.119861763	0.1071123758	-0.060174043	-0.0714521995	-0.0205006777	0.019523404	-0.0969008138	0.0973295395	-0.0198910824	-0.0719581255	0.0549512416	0.0451842308	-0.0769663555	-0.0076839116	0.0807101879	-0.0316405151	-0.0255234133687309	-0.0198701676474257	0.0003948235623368	0.0006514446299911	0.0410833978442468	0.0106446281095173	0.0001133081075899	0.0016878455784286	0.2083331582902801	-0.0489914410951968	0.0434027048432029	0.0024001613005841	0.000526717411845	-0.0004583225370603	2.100595479773902e-07	2.774312319406953e-07	-0.0040959872523373	0.0001202861179956	1.6777111571309665e-05	1.4468750182475426e-08	0.0001050800475921	-0.0003859986661203	1.48994970246728e-07	1.1041816401958001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1993.4375508380149	8.115940870006852	65.86849620544758	3973793.269091063	2665.7549243164062	-5.243267299107174	7106249.316517169	27.49185196988664	1913.0799113528828	6.291931438894153	39.58840123174465	3659874.747221954	2076.735461742847	1392.653724562624	1.172648	28.268766	0.2387298420387688	0.1119493631511336	0.0263104035	-0.0764471071	-0.1142683905	-0.0130649224	-0.0147630747	0.0034740059	0.0048956061	-0.109585264	-0.0337577696	0.1188700907	-0.0265661564	0.0884153413	0.0210938807	-0.0319585131	-0.0157289691	-0.028153779	-0.0149781376	0.0698307375	-0.0551125918	-0.0435254471	-0.0778841295	-0.0078049134	-0.0268371952	-0.0673899095	0.0717476117	-0.0084560308	-0.0396719992	0.0402574214	0.0671160455	-0.03709352	0.0317951959	0.0135077955	0.069541235	0.0055621287	-0.0440711563	0.0270098498	0.0033396133	0.0562685149	0.0691481765	-0.0049701313	-0.0122657067	0.006928132	0.0357600551	0.0821958793	0.0011794206	-0.0255850131	0.0030685436	0.0206327088	-0.0304043258	0.0186059995	-0.000987601	0.0500115981	-0.199898875	-0.0388931917	-0.0661793807	0.0388881401	-0.0705158677	0.0058113123	-0.0417528577	0.0367485498	-0.0525544935	-0.0591330041	-0.0477034891	-0.0365465458	0.0036257253	0.0080035116	-0.0021883143	0.0342041938	-0.0024418837	-0.0401659773	0.0390865332	0.0678071011	-0.0891290197	-0.0680981263	-0.0256088317	0.0669520054	0.0750579954	-0.0032731363	0.0103098605	-0.0020694773	0.0868371752	0.087965246	-0.0389833916	-0.0129315901	-0.0702836654	0.0034542766	-0.0435783054	-0.0687481223	0.1381065574	0.2080440095	0.0008611971	-0.0315595972	-0.0517639702	0.031455785	0.0601417686	0.1077083352	-0.0207192494	-0.0711343098	0.0568210419	0.0422967282	-0.0782873035	-0.0025646777	0.0795889182	-0.0378279629	-0.0534665967084322	-0.0279431833397012	0.0007808214951561	0.0028586769635821	0.0619207260242404	0.0208373281799936	0.0004341942456807	0.003834176311369	0.1578546171467962	-0.0504785411434839	0.0249180801545616	0.0025480831159743	0.0021299973450672	0.0016032799332222	2.570506544272982e-06	4.53688868999332e-06	-0.0035821186664244	0.0005138685859129	1.2831574140346122e-05	2.640609235881235e-07	-0.0005671872207846	-0.0006722672683767	4.5194328013067e-07	3.217013434213587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1996.5029659343368	3.0654150963218854	9.396769712758111	3986024.092984604	2678.888838239397	13.133913922990814	7176445.407643626	172.49969493653197	1915.228570356056	2.14865900317318	4.6167355119171605	3668100.476708102	2085.60612045222	1414.736909840558	1.20952	29.157631	0.1982726011483396	0.102696711819358	-0.0455064054	0.0047951786	-0.0981062511	0.061481	0.083195199	-0.008822458	0.0502767528	-0.0201342946	-0.0218008331	0.0341833615	-0.1042447473	0.0617847888	-0.0394463549	-0.0003334617	-0.0057387044	0.0217312158	-0.0100360412	0.0806733535	-0.038581978	0.01241837	-0.0284930098	0.0018429192	-0.0296085572	-0.0458183761	-0.0640937487	-0.0447835315	-0.0463278776	-0.0198558914	0.0415119891	-0.0741990058	0.0577267761	-0.0834966656	0.0974706763	0.0634345842	0.0146928866	0.0208710347	-0.0307645527	0.0392792935	-0.067739362	0.0466133543	-0.0485868551	-0.0247738768	-0.008682167	0.0165126402	0.0410833033	0.0351366914	0.067089886	0.0018847937	-0.0041526805	0.0324044141	-0.0088218225	0.0507900143	-0.0519189572	-0.0129049984	-0.031294786	0.0722727872	-0.0485158413	-0.0849122298	0.0116246732	-0.026806595	-0.0548316475	0.0445625242	-0.0368926772	0.0141569368	-0.0512046829	-0.0384808445	-0.0424339445	-0.0504389679	0.008744887	0.0303217398	0.0713762465	-0.044630598	-0.0753888179	-0.0081506082	0.0456740667	0.0728986365	0.0543782666	0.0582289602	0.0209740228	0.0339587563	0.0081411154	0.0858385195	0.0222954826	0.0192178939	-0.0095313071	0.0282448574	0.0010225546	-0.0260020405	0.0458691746	0.0611194341	0.0465948296	0.0893465002	0.0556215815	0.0671797322	-0.0759395028	0.0002264317	-0.0215451443	-0.0702792922	0.0586347667	0.0393350228	-0.0793936715	0.0025646777	0.0780401729	-0.0437500746	-0.0181513781198248	0.0353152185886074	0.0012471646639611	0.0003294725276488	0.0591381633971508	-0.0027825626270895	7.742654773675764e-06	0.0034973223699881	0.1302619622438285	-0.0275926549029676	0.0169681788076126	0.0007613546045942	0.0005707922673607	-0.0015592050777064	2.431120474345732e-06	3.258038124787688e-07	-0.0044281070029115	-0.000845988336487	1.9608131629233866e-05	7.156962654722102e-07	-0.0003207373343847	0.0002464498863999	6.073754650652363e-08	1.0287243766820288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1989.9313607029328	-6.571605231403964	43.18599531741595	3959826.8203090257	2684.0840900530134	5.195251813616324	7204307.402475713	26.9906414068837	1912.6578563994644	-2.570713956591589	6.608570246614785	3658260.075646594	2076.4724468544964	1395.1548272046175	1.111019	26.783096	0.1373593680141675	0.0724968559979607	-0.0041689348	-0.0164717213	-0.0740906612	0.0586158676	-0.0326039433	0.074136094	-0.0029379135	0.0283916083	-0.0491727482	0.0796725576	0.0513948943	0.0683583637	0.0073383701	-0.0828261726	-0.1304411105	-0.008096226	-0.0846823972	0.0723163015	-0.0482144612	0.011487977	-0.1055990384	-0.055039302	-0.0928912145	-0.1295761172	0.0098197648	0.0009086591	0.0763414169	-0.0047094006	-0.0171592143	-0.0691113754	0.0396755244	-0.0038339644	0.0182618866	0.0699594297	-0.0123096621	0.0547290143	-0.0497753083	0.0404292071	0.039462788	-0.0564780821	0.0911134816	-0.0965421569	-0.082377013	-0.030194739	-0.0930813021	-0.0726653303	-0.0109271576	-0.0482929197	-0.0042579686	0.0099369187	0.0683966062	-0.0482540391	-0.1136410127	0.0274278443	-0.0729318172	0.0013901963	-0.0304524978	-0.1051170952	0.0654651682	0.0839310821	-0.1371782057	0.078530693	0.1011578835	0.0144673037	0.0076637528	-0.000851615	-0.0616780017	0.0785516941	0.0128315166	0.0605320413	-0.0688795967	-0.090915737	-0.0399414346	-0.0184018665	0.0173588306	0.0379971106	0.0472895019	0.0342193098	-0.0149508959	0.112854541	0.0277531014	0.1103364525	-0.0246668268	-0.0144152307	0.0135714147	0.0996262511	0.0463902222	0.0003184245	0.0223509395	0.0891673075	-0.0173242306	0.005353212	-0.0463425916	0.0386088411	0.094470325	0.0015330094	-0.0223686765	-0.0693934478	0.060390626	0.0363043104	-0.080282427	0.0076839116	0.0760722702	-0.049365311	0.0400281802815243	0.0581795584013491	0.0033848610157759	0.0016022552166502	0.0523985917066056	-0.0067395716905451	4.542182657199825e-05	0.0027456124128355	0.1701397391106667	0.0398777768668382	0.0289475308246457	0.0015902370878413	0.0006052872180081	3.449495064740003e-05	1.189901620166564e-09	3.663726162839852e-07	-0.0050101097075878	-0.0005820027046763	2.510119928206552e-05	3.387271482505293e-07	-0.0002859857685997	3.4751565785000034e-05	1.207671324509185e-09	8.178785984156116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1988.4361886425704	-1.4951720603623926	2.235539490088322	3953878.476303392	2690.9926708984376	6.90858084542424	7241441.554829107	47.7284892977627	1909.28768935226	-3.3701670472044043	11.358025926062451	3645379.480712092	2071.988813259901	1385.9014623253	1.204372	29.033531	0.1418135452181405	0.0683567524821268	-0.102952043	-0.0523569418	-0.0623019171	-0.038913654	0.0721082488	-0.0464193129	-0.084543712	-0.0173927696	-0.0491948233	-0.0079066179	-0.0384234261	0.0115482749	0.0825790749	-0.0884402006	-0.1471591077	-0.1254227566	0.0583305066	0.0574694203	0.0234351775	0.0267168982	-0.1000190334	-0.0645709902	-0.0198145864	-0.0829539115	-0.0092243834	0.0699839856	-0.0998883643	-0.0488226999	0.1143139217	0.0073768255	0.0552739607	0.1218975852	-0.021931688	-0.0149716708	-0.0338083133	-0.016631556	-0.0212581307	0.0265369015	0.1176460541	-0.1337259243	0.0291904482	-0.0085756591	0.0179591698	-0.0236371434	-0.036193221	0.0061189232	-0.1154654877	0.0132205779	-0.0550920526	0.0263595326	0.012094735	0.0191352554	-0.1359298838	0.0434212372	0.0351508483	-0.032261532	-0.0219861233	-0.1062340841	0.0324830699	0.0880098678	0.0578321896	0.0413775699	-0.0906106764	-0.1209553793	0.1055464138	0.1028338706	-0.0048697845	0.126512571	-0.0787134741	0.1028053427	0.1110977655	-0.0841423744	-0.0903546752	0.0430441791	0.0194075602	0.0255614759	0.0161872941	-0.0204846301	-0.0070129794	0.0496753512	0.1090529413	0.0112724658	-0.0176729683	-0.092618151	0.0676652169	0.0307028274	-0.0552566026	0.0400671808	0.1197802352	-0.0141890573	-0.0194211736	0.0277233017	-0.0726302442	0.0725162488	-0.0360955018	-0.0378137835	-0.0231897558	-0.0684771651	0.0620868871	0.0332099078	-0.0809511339	0.0127728206	0.0736957799	-0.0546342852	0.0568756186930841	0.0168474384115598	0.0002838361810313	0.003234836001721	0.0703746162677418	0.0179760245611362	0.0003231374590225	0.0049525866148319	0.1150350270410172	-0.0551047120696495	0.0132330574463275	0.0030365292922789	0.0007140197899114	0.0001087325719033	1.1822772192706316e-08	5.098242603851198e-07	-0.0041330951486344	0.0008770145589534	1.7082475507665212e-05	7.691545366162279e-07	-0.0002340254959405	5.19602726592e-05	2.699869934818407e-09	5.476793275019699e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1988.8664559274328	0.4302672848623388	0.1851299364228089	3955589.779513347	2704.4305275181364	13.437856619698778	7313944.478172026	180.57599053158225	1914.351180815361	5.063491463100945	25.63894579689615	3664740.443489167	2090.783911370612	1393.043824198205	1.185734	28.584221	0.1714773994661691	0.0801104273585304	-0.0885716456	-0.0988229373	0.0384019509	0.0241842765	0.0127165915	-0.1718840655	-0.0065966811	0.043904109	0.0415463637	-0.0205349472	-0.119451787	-0.080949329	0.0335761749	-0.1295090808	-0.009544067	-0.0295360978	0.146175802	0.049614133	-0.0471309554	-0.0131424022	0.043239517	-0.0543378131	0.0584482262	-0.0402647052	0.0542579131	0.0453099164	-0.0307414025	0.0149814324	-0.0637549031	-0.0467759126	-0.0272991075	0.0363157432	-0.0638848156	-0.0433007589	0.007400745	0.0276528654	-0.1442421687	-0.1288440011	0.0108326825	0.0463038402	-0.0838512182	-0.0122499539	0.0020289161	0.0301126072	-0.0374456005	0.1558588144	-0.0153136026	-0.0426322231	0.0104064312	-0.0083619893	-0.0513839613	0.0621172769	-0.0323560958	0.0006648776	-0.0357981574	-0.0063182597	0.0725613363	0.0771745106	0.1148415049	0.0358862208	0.0002459005	-0.0749952494	-0.00157251	0.0719876238	-0.005520849	0.027161896	-0.0230699571	-0.1412809661	-0.0476079528	-0.0875091038	-0.0293366716	-0.0340102163	-0.0974382581	0.0343201373	-0.0129627019	-0.0344482607	-0.034679145	-0.0829019547	0.0537520493	-0.0507526238	0.0085087301	-0.0164214469	0.0104909251	-0.1087417711	-0.0815264612	0.0599347692	-0.0128573424	0.0172682968	0.0356185067	-0.03647868	-0.0069324895	0.0279160222	-0.0015243418	0.0301436681	-0.057043846	-0.0205521389	-0.024008292	-0.0675308461	0.0637218759	0.0300572439	-0.0813979594	0.0178113211	0.0709234662	-0.0595200392	0.0750772988486119	0.0182016801555278	0.0003313011604841	0.0056366008024037	0.0962239797962638	0.025849363528522	0.0006681895948296	0.0092590542878317	0.0559600638554229	-0.0590749631855943	0.003131528746703	0.0034898512753793	0.0014888641977222	0.0007748444078108	6.003838563156694e-07	2.2167165992589702e-06	-0.0039558831850061	0.0001772119636282	1.5649011773414006e-05	3.140408005299777e-08	0.0001809459845509	0.0004149714804914	1.722013296212244e-07	3.2741449325094543e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1987.1019380024857	-1.7645179249470857	3.1135235074595693	3948574.112013234	2676.787768729074	-27.642758789062555	7165192.758817574	764.1221134702951	1909.382256019843	-4.968924795517978	24.69021362351338	3645740.599603425	2079.7528241310283	1415.108708580823	1.021747	24.631025	0.0429595015202769	0.024366333693192	-0.1064725705	-0.0911307474	-0.0272512787	0.123615073	-0.0135373399	-0.1138730014	-0.03806211	-0.0089061209	-0.0087633057	0.0171881908	0.0278464892	0.049129058	-0.0417983007	-0.0690807184	-0.0195776944	-0.0567376529	0.0463734583	0.019857464	0.014760638	0.0016193034	-0.1022499571	-0.0203147141	0.0385866432	-0.0749473854	-0.0605963894	-0.0190004427	0.00535875	0.0296466124	0.0182223812	0.0454619689	-0.0661272688	-0.0129967324	-0.0047897231	0.0010092239	-0.0489899384	-0.0878120756	0.0829074517	-0.1055513889	-0.0113554304	0.0182996269	-1.2313e-05	-0.0161978616	0.0496454554	0.065150661	0.0150605565	0.0853963682	-0.0185604675	0.0012459474	-0.0391684771	0.016464861	0.010980114	-0.0368092777	-0.0577570107	0.0566785927	-0.0218057196	0.0042016148	0.0065379339	-0.1130675922	0.038870658	-0.0407904081	0.0818741956	0.0651472262	0.0019903179	0.0699709392	-0.0746705903	0.003008695	0.0765261102	-0.0470394768	-0.0023535643	0.005233803	-0.0614409362	-0.0241554098	-0.1073162444	0.0520855863	-0.0060056761	-0.0154775397	-0.0154317776	-0.0848192193	-0.0115356891	-0.0252054956	-0.0031948476	0.0473399518	0.0593781677	-0.0187630443	0.00138235	-0.0406009088	0.0261389807	0.0680510403	0.0104346588	-0.0410261917	-0.0885498537	0.113797827	-0.0496384689	0.0406594774	-0.0345917567	-0.0572274457	-0.0248241955	-0.0665549058	0.0652939789	0.0268518493	-0.0816216788	0.0227795284	0.0677702193	-0.0639883028	0.0639934923898124	-0.0110838064587995	0.0001228507656161	0.0040951670682449	0.0893513616697418	-0.006872618126522	4.723287991299893e-05	0.007983665832237	0.0561211771523133	0.0001611132968904	0.0031495865249613	2.595749443489596e-08	0.0014030894404484	-8.577475727380014e-05	7.3573089853793306e-09	1.968659977897804e-06	-0.0039171232274997	3.875995750639988e-05	1.534385437941767e-05	1.502334305897924e-09	0.000553250542532	0.0003723045579811	1.386106838935023e-07	3.060861628119524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980.7830328646005	-6.318905137885167	39.92856214159156	3923501.423284285	2687.071171003069	10.283402273995309	7220351.478035805	105.74836232881184	1912.581983969245	3.199727949401904	10.238258950183711	3657969.8454037327	2086.806359625482	1374.946457504347	0.993799	23.957279	0.1106853409684327	0.0468817947496432	-0.0958996155	-0.1089362311	0.0329579583	-0.0076809452	-0.0499438098	-0.118763936	-0.0671051867	0.1087613927	-0.0180677963	-0.0264092128	-0.0185156453	0.0458621808	-0.0237307446	0.0122104787	-0.0435854292	-0.0439642855	0.1391329145	0.0479591755	-0.0166293104	0.0058792403	-0.0324137929	-0.03317688	-0.0025404956	0.0438126119	-0.0479054291	-0.0256770944	0.0732944526	0.0845336712	-0.0834885081	0.0575709269	-0.0470243123	-0.0420550667	-0.0951760463	-0.022165125	0.0184860529	-0.0374194774	0.0192942534	-0.0950656329	0.0450410641	0.0557812666	0.0327704558	0.011323466	0.0408937413	0.0393541221	0.0369664981	0.1426027911	-0.0435334444	-0.0455723086	0.0059021638	0.0802960557	-0.0190357136	-0.0577778214	0.0490413329	0.1069568493	-0.0211545779	0.0631818012	0.0454587901	-0.0669883021	0.0773872106	0.0035166574	0.0165065491	-0.0516364103	-0.0001368063	0.0136799609	-0.0588840087	0.0029669636	0.0341976477	-0.0162630237	-0.0357096038	-0.0299584245	-0.0091215595	0.0461411817	-0.0924257222	0.0609728449	-0.0340727033	-0.05124633	-0.0916529871	-0.0946316744	0.0356673049	-0.0467568141	-0.069952151	-0.0011743073	0.0275824659	0.0719864124	0.0606643394	0.0139025284	0.0083338395	0.0492613469	0.0336501913	-0.0519531821	0.0039642093	0.0440106188	-0.0387548264	0.0432078315	-0.0367680153	-0.0025771372	-0.0256373767	-0.0655497724	0.0668016447	0.0235993474	-0.0816216788	0.0276578354	0.0642529755	-0.0680077345	0.0906092521069439	0.0266157597171314	0.00070839866532	0.0082100365673797	0.1000443569605806	0.0106929952908388	0.0001143401482899	0.010008873359656	0.0760026011465058	0.0198814239941924	0.0057763953810348	0.0003952710200368	0.0015368768392665	0.0001337873988181	1.7899068082513373e-08	2.3619904190737872e-06	-0.0043071740524784	-0.0003900508249786	1.85517483183432e-05	1.5213964606656398e-07	0.0010993155580606	0.0005460650155285	2.9818700118425e-07	1.2084946961940885e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
